,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,520756.63500520354,509720.2716630704
1,2021_0,201437.85249300872,195620.7995901929
2,2026_0,117599.73650081709,134745.01391575282
3,2031_0,37037.82448117837,39216.81542189295
4,2036_0,124988.35763771331,124154.25999372794
5,2041_0,148631.5402708722,165423.26893214395
6,2016_1,515783.0687681364,507350.7722671706
7,2021_1,208354.5872925068,201506.97197371782
8,2026_1,119712.77502857664,135637.18576469293
9,2031_1,36914.33966512506,39088.39293427536
10,2036_1,125561.3102513033,124461.650014332
11,2041_1,139449.00028704837,158427.21346969384
12,2016_2,515783.0687681364,507350.7722671706
13,2021_2,207742.41296568033,200894.79764689133
14,2026_2,121273.49183063458,136887.11965293242
15,2031_2,32657.417970054295,34826.017916784906
16,2036_2,125108.60736332605,123709.84976849903
17,2041_2,147414.32958507206,164563.84550439357
18,2016_3,522641.63957897574,511605.2762368428
19,2021_3,198327.14174502014,192510.08884220434
20,2026_3,118281.76368105144,135109.1980948092
21,2031_3,38767.922854093886,40950.964166558086
22,2036_3,125305.72042912264,124274.64634097356
23,2041_3,139597.26857855427,159454.76210345994
24,2016_4,520756.6350052036,509720.27166307066
25,2021_4,199633.53722483673,193797.26993338874
26,2026_4,123339.63971302238,140490.22912157857
27,2031_4,35517.15602067013,37700.197333134325
28,2036_4,126944.36882085938,125667.17963806429
29,2041_4,137957.36583101994,157397.90051571705
30,2016_5,513898.06419436424,505465.76769339846
31,2021_5,210970.2069681956,204122.59164940662
32,2026_5,120508.4539080536,136432.8646441699
33,2031_5,33860.160382904774,36039.15132361935
34,2036_5,125168.51430427852,124101.85451304054
35,2041_5,143208.3647923174,162409.5749838187
36,2016_6,520756.6350052036,509720.27166307066
37,2021_6,201554.93574753543,195737.88284471963
38,2026_6,117516.72575847048,134654.94308604664
39,2031_6,38632.40208513018,40815.443397594376
40,2036_6,125189.55528547536,124355.45764149
41,2041_6,144861.086411922,161652.21817865578
42,2016_7,521065.91145071347,510029.5481085805
43,2021_7,199516.45397031002,193680.18667886202
44,2026_7,125795.96917949304,142953.61867540886
45,2031_7,35084.194743532666,37258.24801268297
46,2036_7,126223.07667591464,124945.8864878705
47,2041_7,137283.26592905188,156723.800613749
48,2016_8,522950.9160244857,511914.55268235266
49,2021_8,201077.79396819964,195260.74106538383
50,2026_8,117561.59327757002,134706.87069250576
51,2031_8,38194.3090998484,40373.30093411767
52,2036_8,125726.32691193861,124692.43701802385
53,2041_8,144006.82388525366,160797.95565198743
54,2016_9,520756.6350052036,509720.27166307066
55,2021_9,199516.45397031002,193680.18667886202
56,2026_9,122626.97157589202,139784.6210718078
