,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2659192.1972846426,2659192.1972846426
1,2659192.1972846426,2659192.1972846426
2,2659192.1972846426,2659192.1972846426
3,2659192.1972846426,2659192.1972846426
4,2659192.1972846426,2659192.1972846426
5,2659192.1972846426,2659192.1972846426
6,2659192.1972846426,2659192.1972846426
7,2659192.1972846426,2659192.1972846426
8,2659192.1972846426,2659192.1972846426
9,2659192.1972846426,2659192.1972846426
10,2659192.1972846426,2659192.1972846426
11,2659192.1972846426,2659192.1972846426
12,2659192.1972846426,2659192.1972846426
13,2659192.1972846426,2659192.1972846426
14,2659192.1972846426,2659192.1972846426
15,2659192.1972846426,2659192.1972846426
16,2659192.1972846426,2659192.1972846426
17,2659192.1972846426,2659192.1972846426
18,2659192.1972846426,2659192.1972846426
19,2659192.1972846426,2659192.1972846426
20,2659192.1972846426,2659192.1972846426
21,2659192.1972846426,2659192.1972846426
22,2659192.1972846426,2659192.1972846426
23,2659192.1972846426,2659192.1972846426
24,2659192.1972846426,2659192.1972846426
25,2659192.1972846426,2659192.1972846426
26,2659192.1972846426,2659192.1972846426
27,2659192.1972846426,2659192.1972846426
28,2659192.1972846426,2659192.1972846426
29,2659192.1972846426,2659192.1972846426
30,2659192.1972846426,2659192.1972846426
31,2659192.1972846426,2659192.1972846426
32,2659192.1972846426,2659192.1972846426
33,2659192.1972846426,2659192.1972846426
34,2659192.1972846426,2659192.1972846426
35,2659192.1972846426,2659192.1972846426
36,2659192.1972846426,2659192.1972846426
37,2659192.1972846426,2659192.1972846426
38,2659192.1972846426,2659192.1972846426
39,2659192.1972846426,2659192.1972846426
40,2659192.1972846426,2659192.1972846426
41,2659192.1972846426,2659192.1972846426
42,2659192.1972846426,2659192.1972846426
43,2659192.1972846426,2659192.1972846426
44,2659192.1972846426,2659192.1972846426
45,2659192.1972846426,2659192.1972846426
46,2659192.1972846426,2659192.1972846426
47,2659192.1972846426,2659192.1972846426
48,2659192.1972846426,2659192.1972846426
49,2659192.1972846426,2659192.1972846426
50,2659192.1972846426,2659192.1972846426
51,2659192.1972846426,2659192.1972846426
52,2659192.1972846426,2659192.1972846426
53,2659192.1972846426,2659192.1972846426
54,2659192.1972846426,2659192.1972846426
55,2659192.1972846426,2659192.1972846426
56,2659192.1972846426,2659192.1972846426
57,2659192.1972846426,2659192.1972846426
58,2659192.1972846426,2659192.1972846426
59,2659192.1972846426,2659192.1972846426
60,2659192.1972846426,2659192.1972846426
61,2659192.1972846426,2659192.1972846426
62,2659192.1972846426,2659192.1972846426
63,2659192.1972846426,2659192.1972846426
64,2659192.1972846426,2659192.1972846426
65,2659192.1972846426,2659192.1972846426
66,2659192.1972846426,2659192.1972846426
67,2659192.1972846426,2659192.1972846426
68,2659192.1972846426,2659192.1972846426
69,2659192.1972846426,2659192.1972846426
70,2659192.1972846426,2659192.1972846426
71,2659192.1972846426,2659192.1972846426
72,2659192.1972846426,2659192.1972846426
73,2659192.1972846426,2659192.1972846426
74,2659192.1972846426,2659192.1972846426
75,2659192.1972846426,2659192.1972846426
76,2659192.1972846426,2659192.1972846426
77,2659192.1972846426,2659192.1972846426
78,2659192.1972846426,2659192.1972846426
79,2659192.1972846426,2659192.1972846426
80,2659192.1972846426,2659192.1972846426
81,2659192.1972846426,2659192.1972846426
82,2659192.1972846426,2659192.1972846426
83,2659192.1972846426,2659192.1972846426
84,2659192.1972846426,2659192.1972846426
85,2659192.1972846426,2659192.1972846426
86,2659192.1972846426,2659192.1972846426
87,2659192.1972846426,2659192.1972846426
88,2659192.1972846426,2659192.1972846426
89,2659192.1972846426,2659192.1972846426
90,2659192.1972846426,2659192.1972846426
91,2659192.1972846426,2659192.1972846426
92,2659192.1972846426,2659192.1972846426
93,2659192.1972846426,2659192.1972846426
94,2659192.1972846426,2659192.1972846426
95,2659192.1972846426,2659192.1972846426
96,2659192.1972846426,2659192.1972846426
97,2659192.1972846426,2659192.1972846426
98,2659192.1972846426,2659192.1972846426
99,2659192.1972846426,2659192.1972846426
