,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2529735.942031214,2517855.777913483
1,2494524.5395666407,2488756.3091212614
2,2490091.317399947,2487701.9380832147
3,2507517.2573941546,2494907.681193482
4,2505001.950284606,2497640.4491642397
5,2485341.8947231015,2477276.0947998734
6,2552298.9603305575,2536247.112426027
7,2508245.132435034,2503133.3310497673
8,2531790.955227789,2523655.761486773
9,2490994.387782077,2492645.390641552
10,2525721.144229374,2515411.435067812
11,2515982.9173361813,2504587.017888111
12,2491663.8900785185,2491458.2418052303
13,2479709.636955418,2473584.1910605878
14,2467808.829236324,2468169.420219848
15,2552362.1110995933,2539042.6184763713
16,2528669.1929597766,2521766.0824240297
17,2523569.2659609653,2515319.612079851
18,2536713.115218303,2523942.602969586
19,2497404.806754774,2491751.2089010216
20,2505072.575325633,2499395.1508697607
21,2540987.7401629933,2526858.2653534
22,2473370.0176421525,2469549.907194121
23,2504071.982402602,2499224.8173619513
24,2471752.5986423027,2467661.5206584297
25,2535234.2626724616,2527299.9814874055
26,2501012.2104148297,2493479.0975916744
27,2503153.708657231,2500442.804650112
28,2524068.1356746745,2516725.229284058
29,2480757.6249316568,2476479.9799280385
30,2518510.479289014,2507194.406290715
31,2515794.9827758586,2510916.0915557607
32,2554374.915332766,2540194.7030788814
33,2524502.546122067,2512194.720385667
34,2523660.8037829446,2516372.1254106276
35,2494915.993969187,2491531.246075581
36,2530067.309861648,2518434.6297325976
37,2553503.9222312886,2537256.1603515646
38,2546884.4831338255,2533882.764183919
39,2512135.5834747273,2505737.727012734
40,2523970.6513612946,2509542.018262911
41,2502178.37940874,2490463.55400562
42,2514619.8420831747,2509576.46845433
43,2566607.85017654,2552272.904216037
44,2526437.553684242,2517854.833152064
45,2559842.5463417275,2546322.438907374
46,2495410.999053085,2486322.3508137325
47,2525888.8455808046,2521171.4898807625
48,2561602.730824656,2545864.962715509
49,2477424.867770157,2473181.1523978887
50,2554855.5425300407,2543749.1062465007
51,2523114.7452052557,2513226.688725545
52,2491205.970589992,2481587.1008807137
53,2506237.4835286145,2497378.772174786
54,2507517.2573941546,2494907.681193482
55,2535801.231209836,2525686.7722403267
56,2503146.321040839,2497154.993544095
57,2502748.145412305,2499333.1055573234
58,2563125.640838378,2548152.049780893
59,2518531.6577549763,2508396.4063942344
60,2482042.5135657466,2479018.8481815034
61,2498690.190922033,2495251.3293591775
62,2509438.385294768,2502838.866791155
63,2519177.926738389,2507300.7789839883
64,2506469.4125398374,2504077.2703103535
65,2491213.3257207545,2492083.720204058
66,2486612.459800835,2487837.9968650085
67,2529387.946337455,2522441.5119742793
68,2476080.792313524,2478000.798227381
69,2503776.0475992216,2499395.9183957214
70,2528714.2048612395,2517288.9594173077
71,2521074.2861021645,2512963.3726333245
72,2490522.783773692,2480031.602186464
73,2554333.8074363396,2542793.2004709626
74,2529891.5658909595,2519562.8089101627
75,2530494.0790320383,2516771.9849563637
76,2548071.9703015126,2538730.094722106
77,2475593.8078713585,2476460.4958350603
78,2515135.507842449,2507757.8232111232
79,2515226.8385521565,2508339.9991873805
80,2480757.6249316568,2476479.9799280385
81,2499552.167107165,2494912.5751025267
82,2528936.7953629484,2523881.2720624055
83,2501992.8716159672,2493760.9294937737
84,2534189.497841752,2516496.962566466
85,2540021.6561017097,2527012.800810012
86,2532445.3370690583,2523170.6836491646
87,2565818.4388755728,2550787.1275752624
88,2515531.5624890774,2504892.205942208
89,2503912.932737479,2498546.990823971
90,2521325.7663068925,2509607.270135207
91,2492785.863516493,2486135.822884693
92,2493360.2710348833,2494416.344469999
93,2496553.0062842397,2487743.6569137806
94,2531999.634483954,2523407.1712530204
95,2516378.389575121,2508118.530758234
96,2486617.3967733956,2480574.4969087685
97,2493697.1923272545,2495291.57163996
98,2512979.947860717,2504996.2810912617
99,2540490.4174682247,2529450.256050653
