,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,357441.12209890236,352954.905534011
1,2021_0,200117.08334822653,200117.08330041278
2,2026_0,208064.06138203322,207201.10316576
3,2031_0,216552.83595662934,214099.11321976924
4,2036_0,200060.48288371295,200314.00921908885
5,2041_0,207056.61948052666,206570.2227862912
6,2016_1,357441.12209890236,352954.905534011
7,2021_1,202552.78733185717,202553.593527171
8,2026_1,201042.61642058927,200174.95120969226
9,2031_1,212636.93631726207,213589.90122416962
10,2036_1,213466.14991188957,210673.07033222794
11,2041_1,207018.47938456084,205863.6477688484
12,2016_2,353495.8945747401,345749.88044444955
13,2021_2,213310.1405419506,214976.43308738715
14,2026_2,202791.03253340023,202804.4484725643
15,2031_2,214913.31059344014,212534.64519678135
16,2036_2,202497.11329053118,202162.7644384708
17,2041_2,202253.748416091,204388.55586471333
18,2016_3,351610.890000968,343864.87587067764
19,2021_3,213670.19906675967,215336.49161219626
20,2026_3,206059.07343720092,206072.48937636495
21,2031_3,205403.6351044169,203900.64590088857
22,2036_3,201892.80576495838,201877.40211147812
23,2041_3,211253.72528097127,206957.79585183423
24,2016_4,353495.8945747401,345749.8804444497
25,2021_4,210442.4050642444,212108.69760968094
26,2026_4,206665.2848877266,206678.70082689074
27,2031_4,206063.08020877044,204644.86153291116
28,2036_4,200777.2909474543,200654.98916228875
29,2041_4,207716.48964807545,205457.79803745015
30,2016_5,353186.6181292302,345440.6039989398
31,2021_5,211171.6626455976,212837.95519103418
32,2026_5,200016.0324942139,200015.24358402877
33,2031_5,218582.6208638718,217016.0319844618
34,2036_5,204662.72756166966,202837.8564715798
35,2041_5,203296.70655887848,204781.61325104279
36,2016_6,353186.6181292302,345440.6039989398
37,2021_6,200997.0293005391,200738.8634307247
38,2026_6,215893.2140720765,217958.2688032159
39,2031_6,216906.234736039,214912.64245545396
40,2036_6,200126.029043381,200363.7027161003
41,2041_6,201774.23227898823,203534.57740097976
42,2016_7,355865.3939706402,351379.177405749
43,2021_7,201940.61300503067,201941.41920034456
44,2026_7,207312.80882369998,206445.14361280302
45,2031_7,220992.5820888341,217895.14191706682
46,2036_7,200400.99854659254,200602.12471765975
47,2041_7,201284.78685384453,202921.86130765552
48,2016_8,357441.12209890236,352954.9055340112
49,2021_8,201940.61300503067,201941.41920034456
50,2026_8,205307.984598887,204395.35703144348
51,2031_8,216460.2223490856,214137.78755895424
52,2036_8,201053.41530884738,201169.77758335814
53,2041_8,207822.06283579703,207400.23012535134
54,2016_9,357441.12209890236,352954.9055340112
55,2021_9,202669.87058638388,202670.67678169778
56,2026_9,200943.40434607017,200075.7391351732
57,2031_9,216650.01831516513,214835.957062398
58,2036_9,204841.4602402167,203133.59766540572
59,2041_9,207836.17681270308,209173.208838011
60,2016_10,357750.39854441234,353264.1819795211
61,2021_10,204808.34848273688,204809.15467805075
62,2026_10,204663.6299251142,203751.00235767066
63,2031_10,203785.14636047976,201975.55373555087
64,2036_10,202283.83118866547,202036.43602575627
65,2041_10,206235.2461180932,207928.34656421564
66,2016_11,357441.12209890236,352954.9055340112
67,2021_11,201940.61300503067,201941.41920034456
68,2026_11,205176.8957183928,204263.47921308578
69,2031_11,206650.8069161448,205587.56674574825
70,2036_11,201999.83038528764,202218.99225062315
71,2041_11,208866.70007894895,206284.3047286675
72,2016_12,355556.1175251302,351069.90096023906
73,2021_12,205285.49026207268,205286.29645738658
74,2026_12,204602.5610738422,203689.93350639867
75,2031_12,214766.3836062906,212444.68492509334
76,2036_12,202158.85604578367,202118.94767396487
77,2041_12,204110.9539458424,206126.57161916647
78,2016_13,353186.6181292302,345440.6039989398
79,2021_13,210559.48831877112,212225.78086420766
80,2026_13,202286.86876730068,202515.54256519195
81,2031_13,214488.50476813942,212847.60232156253
82,2036_13,203099.0469729155,202780.36965664788
83,2041_13,207137.499435218,206420.58118689465
84,2016_14,357441.12209890236,352954.9055340112
85,2021_14,200612.1744205263,200612.1743727126
86,2026_14,206614.092913883,205751.13469760978
87,2031_14,215536.75668089706,213512.64150080178
88,2036_14,202899.412108956,202920.49902795363
89,2041_14,202090.6504779064,203766.27562406773
90,2016_15,357750.39854441234,353264.1819795211
91,2021_15,202867.73557140602,202867.7355235923
92,2026_15,207518.7500084602,206655.791792187
93,2031_15,217390.22715149174,214215.33115664963
94,2036_15,203330.6113755428,203492.46972839916
95,2041_15,201388.907682134,203232.08703067942
96,2016_16,357441.12209890236,352954.9055340112
