,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2551438.2300416855,2578706.731484329,2557668.855431279,2583366.557796773,2503677.3603104064,2528828.8732191697,2198184.9508053716,2198730.733533388,2395033.2528294297,2396314.3621146316,1301745.0518144113,1312198.7929593404,1013007.5466795587,1243076.3280908037,1093376.0763774244,1271958.966979922,1281225.9679061503,1016482.656148146,1210243.2699633415,1093236.360245106
1,2556805.8264991865,2585859.4305677516,2564229.964912111,2594911.9655186087,2449643.479937772,2477451.297229437,2152468.9348263447,2136021.328869083,2378008.940589533,2376590.0042189723,1328948.3093922583,1324462.2349905337,1117284.249427661,1264578.4247931424,1163899.5430098355,1300177.8548871074,1294669.318557197,1073622.2533555878,1231510.7406825155,1150808.7016490793
2,2556182.2974390164,2581447.2098634443,2569151.3868608335,2600640.783458934,2483341.2429263145,2514617.161516238,2085923.8298659846,2077561.1725854226,2390913.3916467708,2394320.0315835164,1303892.998370116,1327264.8163798638,1218826.5546950155,1303631.5143125607,1165465.3617208726,1273299.6230590802,1301397.6902109347,1185942.4295513523,1270903.205587053,1151401.7776142433
3,2553096.6060860567,2580926.1996293855,2558255.266220085,2585587.7397914827,2461358.0447743963,2489170.401510793,1976455.2736944489,1960599.5305545914,2362866.757130432,2361553.148502648,1303767.2016850035,1311992.7399805412,1212973.2056847205,1282407.0051591545,1210551.0764640325,1273838.2399614411,1284797.282010767,1178804.7613807535,1247204.0683006248,1190809.858192743
4,2550640.730253162,2578115.9515774227,2567241.0466430276,2598998.8363205427,2474396.0124595026,2508638.806606493,2191524.1324518654,2205046.626532197,2360583.0419197306,2360891.9515671143,1322131.5277043034,1319509.0521631627,1071581.1353388818,1293811.5114077767,1126413.1333831633,1289557.4298704541,1292883.4835281542,1067157.794908501,1266695.6714020434,1131959.9433775954
5,2555390.342778952,2581218.0284877047,2567357.9126670314,2595724.784552683,2493120.837729485,2527863.3370567393,2083952.033556859,2073163.4477016148,2360170.7526850854,2361322.6274175905,1301733.1634672298,1328261.9631560722,1116942.2134182218,1170172.7502925799,1187017.8032014696,1275393.0716151476,1296961.7790809856,1070412.600672895,1158312.853774708,1171060.1819526362
6,2548155.0433234973,2574634.159724916,2568700.5272237705,2596463.1846279046,2507860.020715366,2548517.894820662,2029004.7997784927,2009465.4181053017,2375842.0708490135,2384989.663059242,1321790.8440794453,1310563.4938120237,1201793.1940892746,1142657.4530679833,1105345.327520195,1293626.155040896,1277094.7030252367,1163971.1725016742,1151505.7460199634,1118292.4405963912
7,2547514.1681222543,2574974.377780839,2565115.6486567687,2595128.3914373564,2455076.5558623993,2476092.109694973,2056891.7139432696,2044178.7254238576,2358216.2728393925,2364684.978911301,1324973.8773873139,1328772.9686553043,1138028.3409824828,1286317.3909673966,1179573.6213837063,1295279.8271769504,1300997.429402049,1099289.8295431226,1241881.011539937,1184585.8503361032
8,2557351.228593408,2584337.4869462596,2565369.977114171,2595993.353982277,2478868.1485307794,2512565.2771708807,2027004.7239845498,2010626.6294793445,2366684.483763287,2368650.3929125676,1307137.6022164738,1334105.2748162271,1164503.8411545723,1298837.6054882878,1172433.7366427537,1275116.3965244156,1306343.2320809765,1120869.0399089667,1273249.3290073597,1172626.6961069438
9,2556645.5433578854,2580622.3548094803,2563985.168300234,2595648.2081461297,2493464.024297903,2516862.8102866737,2102941.2723929384,2091022.3157026558,2369491.8773478586,2367978.6081484407,1309892.6120379793,1328700.0264479076,1139350.2408820544,1224119.6398541974,1147004.652345484,1282023.308625059,1303436.4599354274,1122832.7678753682,1181040.243793158,1145181.434432136
10,2546919.459483046,2573157.323223581,2566267.183148633,2597210.735434836,2487888.216309397,2519619.892243808,2118132.484599988,2097198.3823417197,2351431.5629752055,2339037.344574428,1310643.7607098732,1320610.785899037,1160568.7596263504,1221567.583735957,1276830.2947819612,1280106.7034592247,1293698.8962778372,1114313.3706830512,1191283.4830000529,1234854.422997864
11,2547499.2145899986,2573369.989691165,2554986.160564786,2582513.022607012,2484469.191458666,2512171.9605240086,2209709.8828951307,2220410.341699682,2366191.5140880356,2372851.485777842,1321914.3268368812,1323435.7545688814,999152.7522017985,1243224.2226224218,1147991.8048065894,1293437.9619959488,1294441.1448755828,1011998.0571573767,1207636.15337435,1155729.1242101847
