,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2029436.8298319508,2026688.727990168
1,2040841.1497792257,2035268.698772301
2,2116831.7479872676,2098235.57659146
3,2236105.11794328,2210098.9694313304
4,2112160.996023043,2093426.0357589012
5,2072838.690844573,2069717.7642923472
6,2021224.6988504431,2001477.8527990526
7,2179679.0336025706,2160100.2443578397
8,2108178.530652285,2101743.8551778104
9,2198916.3035093807,2179517.519132763
10,2068275.4210241428,2059789.0589496333
11,2152878.6900800387,2133170.5625539534
12,2231559.976892618,2205711.561739946
13,2094441.0552934809,2083817.1963226015
14,1910316.5998026622,1905619.7834064285
15,2078575.545843949,2074254.231701928
16,2040634.6496407348,2035629.881477406
17,2304928.084002177,2276572.8750364985
18,1900120.4122724026,1893436.2759540598
19,2157031.835206087,2139593.90405323
20,1942189.8099297597,1936755.0004073447
21,2035185.4201026778,2032437.335319629
22,1969196.5643078322,1966011.579667971
23,1868782.590570803,1863486.8909164977
24,1999875.4442339502,1981738.271375044
25,2007307.8659923463,1998869.4508820358
26,1946654.4059444703,1940687.9598877484
27,1999010.9564329942,1994724.3223106682
28,1926377.1603423017,1923826.7898029003
29,1976161.701726532,1965121.6234285221
30,2016969.932612503,2012775.687722269
31,2093150.7911731056,2087363.0737954995
32,2140732.035974943,2131539.203909319
33,2200452.2107017552,2187127.0094220024
34,2017422.1371755241,2010507.6182888423
35,2029517.566065276,2023753.091422576
36,1992705.1878239636,1989607.633880903
37,2129366.5265880516,2118751.15374785
38,2021658.216220467,2012564.8527885803
39,2083416.968122264,2066060.3068447758
40,2168903.7387612457,2150974.300437149
41,2073058.1366079934,2047675.8990753202
42,2066169.8279466974,2056239.4123412773
43,2007532.071765148,2002991.8792692702
44,1980019.179083309,1967178.2839702833
45,1939299.9687171304,1933062.032149971
46,2211585.195766621,2187384.522532683
47,2169824.9812909933,2166119.142467054
48,1997329.9616186414,1978987.810368883
49,2116382.8589670993,2095597.96889944
50,2039582.7786637326,2028611.2154986109
51,1974306.8793264246,1963756.4678648266
52,2119556.8187095546,2112877.533477056
53,2067844.5833586291,2062188.8402082315
54,2133694.6512257196,2126396.255673521
55,2128420.5223541465,2118834.5767461313
56,2083906.559341506,2075643.8133649172
57,2231586.130605519,2205852.704407112
58,2064788.3323006178,2059025.3271518038
59,2091589.7939364756,2080627.5633746844
60,2315005.0328180133,2283196.6566806166
61,2099539.1306198114,2095172.2691858565
62,2165385.6799974344,2157085.7439976265
63,2086790.2413069168,2082663.7848765985
64,2038507.5781310098,2034279.5997452885
65,2116570.4606975643,2109695.7612980194
66,2022762.9755438585,2001445.5147886185
67,2239552.1774714403,2216340.193076046
68,2064131.1350786858,2058693.7638321759
69,2093616.9733147388,2087550.2911791853
70,1938623.054251892,1933305.738374033
71,2121852.880471337,2115193.330577385
72,2157005.0750180054,2137671.866862626
73,2067964.239754769,2064315.788700438
74,2029667.8011542708,2023951.0740114332
75,2055752.9061269965,2047425.5969890722
76,2043310.0736678229,2038874.2579347044
77,2141464.334023024,2133222.9507730887
78,1982203.9784119595,1977429.9106117142
79,1992775.2029774385,1987102.8677021312
80,1967031.6375697227,1963388.3327069292
81,1870553.350519094,1865570.6572911115
82,2154746.3643583045,2144387.5527745727
83,1997157.9239637163,1991114.9543517418
84,2173665.797435771,2154359.0804885877
85,2213592.572281143,2190545.6955515463
86,2159141.806370675,2139889.929795558
87,1995896.7855376806,1976630.3801385744
88,2121237.3385428498,2110623.6860697456
89,2006530.7867571837,2002100.7857479795
90,2116644.9459089455,2110432.964594273
91,2119826.843815455,2109039.965949516
92,2158820.7100754846,2149740.262664685
93,1941719.4984011035,1930782.4792151316
94,2097027.3372147772,2094503.721081365
95,2080601.5543520553,2074602.929127452
96,2109820.5434568143,2102612.2324290215
97,2063531.2778379782,2041928.977611239
98,2154032.2530255564,2141079.7236130205
99,1859851.5966498791,1854441.2610300118
