,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2596791.682307997,2609656.653697178,2604658.1833685553,2614697.2211635094,2583386.0307366373,2590691.3934924826,2356735.972753754,2389349.6000806205,2480908.5300076646,2481989.0047502415,1342443.2173701306,1352471.419538177,1040215.0598521428,1269263.625354386,1103035.7938515323,1321368.2908673391,1332666.72159908,1008002.3056964786,1258359.1533847766,1102783.5767189397
1,2599200.157983342,2614400.206462538,2605105.167821084,2623929.894162655,2533059.683047703,2539352.537867451,2303534.71335617,2319512.220909165,2455977.871104544,2452470.696599623,1369351.2057510028,1365094.4136415976,1132542.0561188841,1298225.9368694054,1176395.7023043167,1349078.3676984971,1347507.27102902,1104277.15248203,1282531.2161755764,1169073.8473324764
2,2597368.4421742777,2615140.9141215617,2614085.6111250026,2633197.493682054,2539206.1482193125,2547762.429288543,2194958.1464722715,2218977.336534257,2460539.432209341,2456066.7475296706,1346938.9161776917,1361322.1493745167,1245827.642573279,1337066.1577045724,1173423.3880787808,1327969.332181499,1347016.5443363895,1230315.0488674664,1325720.4706049054,1169605.9775195841
3,2595900.76888682,2613962.8274777336,2602561.9738734653,2616418.1976949545,2538289.56382128,2545378.495331075,2128684.5487953005,2149592.1949713016,2427798.0196828553,2426148.0599278025,1345288.6529163057,1352075.9554291354,1248275.5805098757,1312701.316037211,1223126.9599627762,1330409.5501807905,1336964.3613673432,1224625.0477387789,1295978.3266216,1218998.5402569242
4,2590026.333144255,2607675.455513415,2610090.369512763,2628713.810703066,2539674.085726044,2545646.193137369,2352259.818996031,2382266.7686501034,2457026.7422711467,2457456.8681685086,1359893.3788174177,1360709.1901954643,1082509.701335808,1326443.307204808,1138462.2926788875,1342969.8972380778,1345723.6041472673,1068558.8317591813,1306932.8842580004,1141731.8024006481
5,2601761.77654804,2617269.1368315276,2611100.549293236,2625286.7689560642,2595350.4015066684,2600471.8968894756,2244068.7533815806,2263034.5258745886,2421458.5096204914,2422456.089489449,1334007.5116250198,1368458.9573439476,1129936.9703381371,1191879.0617042275,1202479.8800210415,1320936.8086410486,1349587.4475263502,1106599.3308627252,1188281.8709149896,1200960.8291845012
6,2584764.8113554893,2602054.393601889,2613937.085549012,2629095.0215554005,2624189.164238508,2635384.207062315,2165537.5181587227,2194395.3164392207,2475902.476041577,2478238.7042233646,1363768.943981368,1347741.7582188193,1226018.6395742495,1158967.276233515,1114160.528589736,1348909.4551955392,1327767.5393373442,1200148.568688544,1162637.7287737117,1122325.4117344476
7,2581566.3073555166,2601007.994951886,2607163.7093953406,2624441.4918523915,2521909.535553935,2529376.0090694446,2210295.969929658,2235026.7442970513,2430508.104075188,2430474.372570581,1363585.7323378602,1370575.8666086555,1155911.3536808633,1308946.5768114713,1207673.0804349894,1347391.6249941243,1352447.7048322803,1126202.2781443968,1294676.8792291477,1204933.5331089904
8,2603082.1959500136,2618178.2709379867,2611927.806844596,2628493.024209814,2541825.8516091057,2549586.339455766,2197297.436553701,2223841.457544902,2438972.327924279,2439315.1205914677,1343347.4385830765,1367339.3566442518,1181441.2532951091,1332132.8179523116,1188626.37766415,1326231.6621723787,1349029.09834969,1158702.5018305043,1317476.563376753,1187677.1178606767
9,2594419.483440688,2609002.6811113665,2612679.811149502,2630362.9942402877,2578279.5600442016,2582485.9723384054,2246373.73122253,2268456.266661926,2445964.9543704046,2445503.0768957413,1350166.3238111108,1363009.6020325527,1183165.9364441033,1238386.4495949051,1164095.5487438121,1335327.4895098389,1347421.010695425,1156286.653381148,1225768.2252156294,1164293.3427760566
10,2594709.4841277557,2610011.5855520554,2612483.135423723,2631149.550955992,2576756.0093469983,2586224.184688573,2260993.4788275287,2277668.123674539,2387773.4041432133,2382127.4364028433,1342972.7461216475,1353539.3616833498,1185084.6512536954,1237813.9772975352,1297314.186899348,1326791.7287322313,1338734.2083901823,1143400.3105023713,1232763.6974819137,1282590.6841064205
11,2584458.483873016,2601917.81097068,2598182.594468781,2612280.525258214,2573385.841959626,2579220.6262754337,2383018.6059896383,2416614.9227173356,2448734.2748564137,2450308.9357934855,1364003.876379204,1367799.0996813131,1025064.9823331083,1257551.4820576438,1166376.0304246277,1349679.6137042227,1350526.6703811304,1016432.9828559578,1246647.6704352857,1170185.7037005872
12,2587933.633989356,2604681.4160348093,2607880.1473516184,2626216.6784442095,2537988.189635471,2544792.3606471363,2375130.926981207,2401917.713925355,2445314.066284583,2439994.5271978164,1361967.3790196003,1363074.535164778,1076259.0212015894,1294105.2136776655,1179500.4484958986,1345484.1178929484,1348411.5744707792,1052295.119305502,1279728.5370882007,1177826.3625637458
13,2600992.9108785903,2615056.938792509,2600363.1834485168,2618414.40736233,2574225.4016850386,2577938.3939637523,2343914.345798929,2384214.4252552935,2436947.835022242,2437176.038232064,1345107.8539770106,1365028.3532395484,1029156.1396205542,1247276.9205149072,1180129.9906371632,1324761.0215508873,1347558.2215369954,1011222.8104554866,1234199.2575982588,1183778.4855611566
14,2596095.3618696975,2612802.0268232943,2608941.439998058,2624157.5548528396,2551656.4802034628,2563088.565628479,2273116.6319075925,2294007.119073119,2464177.8821260696,2461358.838610517,1340192.9914849421,1337954.0672945397,1151975.3379889945,1316927.30185971,1167527.161786948,1323685.4684124324,1323121.4084909263,1117734.403216884,1306257.1685862108,1160529.910534203
15,2585638.0199428922,2605121.299182648,2599333.3658508994,2613467.594893188,2561442.655358607,2567245.1178578557,2262020.5481047444,2290996.750535679,2385479.231061834,2384957.6383237764,1368278.4778970715,1368541.425409101,1124289.64558132,1260982.3069892093,1257456.8850847338,1352707.4787993967,1350778.4571115447,1105994.4323505876,1248299.4772351368,1250645.6142385588
16,2597912.998448996,2614246.7387268515,2610061.200507162,2627748.8047571657,2539204.2774901623,2544485.7689835555,2181160.261998684,2201430.2168715633,2425918.8681637337,2425443.474835161,1366036.681206216,1370541.2980015937,1188968.8247857208,1280560.9237764732,1214770.5188462352,1345854.227173855,1354221.761594183,1166516.2957973124,1264785.1060355334,1209209.2667011612
17,2583922.6372625856,2598933.300033981,2607097.5479852185,2624581.0142074684,2586984.7741402723,2594038.6462657573,2208778.0734403385,2233108.4240630455,2447029.405145438,2448127.4756676983,1361791.0812294926,1367133.6449695684,1202532.9239271327,1200809.780309551,1158637.943873126,1345044.3479412794,1347961.0275118216,1168463.594644401,1193027.5549784028,1163677.8957775084
