,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,563898.6622413336,509768.9506227115
1,2021_0,235382.3319652312,238635.18042433355
2,2026_0,117151.14387080974,139689.23411814775
3,2031_0,70156.94430579805,84806.832929972
4,2036_0,173779.1865352824,142584.11443120032
5,2041_0,90498.2889661267,107732.11861508232
6,2016_1,564549.099076062,510419.38745744014
7,2021_1,267306.45708918764,256033.01174184028
8,2026_1,68064.40766595605,83258.90124311754
9,2031_1,89768.14088213856,89792.9825734123
10,2036_1,66264.54600702944,52844.011892876835
11,2041_1,41231.33223397768,71084.9110282276
12,2016_2,564549.099076062,510419.38745744014
13,2021_2,253839.92821143114,240177.69249674657
14,2026_2,115233.98819838565,134818.82853328716
15,2031_2,53730.61122087205,79106.25931484098
16,2036_2,89401.13718486294,68352.02682445208
17,2041_2,122585.23500236034,139816.0079918579
18,2016_3,563898.6622413335,509768.9506227117
19,2021_3,248848.86084298772,254490.49966942728
20,2026_3,68117.36850525545,87496.62730265422
21,2031_3,70192.16315564701,84825.26852565097
22,2036_3,150470.48779690906,132547.11749094198
23,2041_3,44161.39673244304,49647.113575078714
24,2016_4,482157.6357651684,450748.79585042316
25,2021_4,173871.4669836556,186839.36718761406
26,2026_4,119308.86367534568,141176.1745827291
27,2031_4,49209.85745725936,43560.76427422145
28,2036_4,96153.50219806653,70417.9104447736
29,2041_4,110118.01627522307,130739.40984714123
30,2016_5,563898.6622413336,509768.9506227115
31,2021_5,233230.46929688766,236726.53947681587
32,2026_5,113288.731534419,142545.35051565547
33,2031_5,91274.77005470754,93508.97548198761
34,2036_5,94856.93948715186,67449.34919140121
35,2041_5,108053.40251262866,126871.99086618917
36,2016_6,496529.75151316705,465878.21797031636
37,2021_6,213070.14587161216,214894.13260564
38,2026_6,61152.365301736514,78955.03880967815
39,2031_6,45274.47060286936,28789.749520096924
40,2036_6,88113.19715392066,60619.41212574523
41,2041_6,57111.68055407934,87000.41667459128
42,2016_7,562245.757987777,515519.9465426505
43,2021_7,201608.58333717473,205068.3266542409
44,2026_7,141524.46716566518,167838.15435722313
45,2031_7,31800.495718068665,26103.549520500637
46,2036_7,73722.97497155877,57080.65245629668
47,2041_7,35297.019306926006,62757.462253199345
48,2016_8,562747.9716513918,508618.2600327701
49,2021_8,233230.46929688763,236726.5394768159
50,2026_8,75386.83335548163,98522.70720748893
51,2031_8,90303.13173458882,111603.87387013421
52,2036_8,194046.31915357418,145765.1427585244
53,2041_8,150601.18900318246,168520.75182166716
54,2016_9,562747.9716513918,508618.2600327701
55,2021_9,233230.46929688763,236726.5394768159
56,2026_9,78320.74580265953,101263.33561138359
57,2031_9,78098.7794760756,99422.74591267176
58,2036_9,165765.1776259321,110279.72862528937
59,2041_9,219605.35525079785,235746.1888348812
60,2016_10,414138.28820227337,406207.62636329926
61,2021_10,169605.9995442229,163917.63002437793
62,2026_10,66092.93303582427,83493.41861383026
63,2031_10,47231.89211541406,28618.460451769657
64,2036_10,90287.97320384879,62788.000947795656
65,2041_10,60871.508022387876,91884.68851266723
66,2016_11,480504.7315116117,456499.7917703619
67,2021_11,142249.58102394262,155181.1543650391
68,2026_11,60262.95235648157,76361.36447588172
69,2031_11,94589.88567508821,85942.05077543732
70,2036_11,74217.4744002848,57454.61254649408
71,2041_11,38319.101219120355,63136.87005374248
72,2016_12,496529.75151316705,465878.21797031636
73,2021_12,199603.61699385568,199038.81336054625
74,2026_12,76349.85693756609,98555.30605519767
75,2031_12,99583.98636503526,81889.232254699
76,2036_12,90492.84749294062,64202.657466207114
77,2041_12,54154.53750008096,87116.17838692735
78,2016_13,563898.6622413336,509768.9506227115
79,2021_13,235382.3319652312,238635.18042433355
80,2026_13,83314.86014108502,107096.8945481738
81,2031_13,108843.59350355002,148377.59684110267
82,2036_13,158689.29958734088,135451.4593207047
