,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,510678.3765876842,496144.19693230087
1,2021_0,209272.00130940235,211602.08761854912
2,2026_0,121751.50450249205,121922.92101135466
3,2031_0,32521.89720109059,36028.93643793352
4,2036_0,134793.78166259633,143227.99493050695
5,2041_0,135201.36228665008,156127.48623361147
6,2016_1,508793.37201391207,494259.19235852885
7,2021_1,208659.8269825759,210989.91329172265
8,2026_1,127782.36307156416,127903.97185443497
9,2031_1,32521.897201090593,36028.936437933575
10,2036_1,125323.34962509858,134116.5210544256
11,2041_1,140220.88051038596,157283.89413027643
12,2016_2,508793.372013912,494259.1923585287
13,2021_2,202447.20330242833,206381.78518852903
14,2026_2,136418.80062396586,136401.33747549105
15,2031_2,32521.89720109059,36028.936437933575
16,2036_2,124658.82963636854,134348.05675307827
17,2041_2,141597.14881000755,158376.19742627823
18,2016_3,508484.0955684022,494905.52406429104
19,2021_3,202447.2033024283,206250.890453025
20,2026_3,133118.7141398707,132605.04200031454
21,2031_3,32521.897201090593,36323.917974952135
22,2036_3,124772.69366868601,134530.48861480298
23,2041_3,154796.65877382812,165171.28675943575
24,2016_4,508793.37201391207,494259.19235852885
25,2021_4,201474.97045079272,205767.12018435175
26,2026_4,122091.27840957562,121747.07290496903
27,2031_4,57103.81021696885,60728.76170629509
28,2036_4,130819.00091938571,138239.57504089604
29,2041_4,132025.11603409756,149391.7556244271
30,2016_5,515423.9829028174,503035.9707871148
31,2021_5,199183.0621127651,201001.3675017754
32,2026_5,128193.22747785694,128319.03664474387
33,2031_5,35392.16136659606,38903.358628652604
34,2036_5,127215.43012060343,136437.5197573636
35,2041_5,132788.89411240348,152662.1353904081
36,2016_6,510369.10014217434,496790.5286380633
37,2021_6,199336.49255443976,203140.17970520153
38,2026_6,122091.27840957562,121747.07290496903
39,2031_6,33312.7764597741,37675.618521216
40,2036_6,133002.00714990083,143823.12947907235
41,2041_6,158655.46543686083,171361.0960656666
42,2016_7,508484.0955684022,494905.52406429104
43,2021_7,199219.40929991304,203023.09645050968
44,2026_7,137174.41429091265,136660.7421513565
45,2031_7,35465.84082932752,38976.92995386005
46,2036_7,126411.53641833681,135251.37202068584
47,2041_7,133265.04282342235,152648.89719386562
48,2016_8,510369.10014217434,496790.5286380633
49,2021_8,208659.8269825759,210859.0185562186
50,2026_8,118260.60728044657,117935.81479822782
51,2031_8,34273.11044301597,37784.200051805215
52,2036_8,131963.98226335685,141715.8392369221
53,2041_8,147848.9972178749,161848.57680622733
54,2016_9,515423.9829028174,503035.9707871148
55,2021_9,199195.1319382977,200376.20947436793
56,2026_9,120765.01488506478,121474.66268911243
57,2031_9,37048.195467228295,40535.797459011796
58,2036_9,135989.5674171314,146193.06441907652
59,2041_9,140185.10759672883,155271.9776162297
60,2016_10,508793.37201391207,494259.19235852885
61,2021_10,199219.40929991304,203153.9911860137
62,2026_10,128733.21868808591,128885.22217456067
63,2031_10,49420.8101743468,53041.61818000923
64,2036_10,127841.858233572,135290.5764583476
65,2041_10,144412.31399371027,156457.5575827827
66,2016_11,508793.37201391207,494259.19235852885
67,2021_11,208659.8269825759,210989.91329172265
68,2026_11,120765.0148850648,120936.4313939274
69,2031_11,44541.6221435077,48096.93540063879
70,2036_11,128798.90058361171,136400.15419435446
71,2041_11,134086.8452301797,154643.1349057625
72,2016_12,517308.98747658986,504920.975360887
73,2021_12,196927.5009618854,198388.2385034374
74,2026_12,125074.49624966423,125805.93728021516
75,2031_12,33315.000373865485,36438.7334203005
76,2036_12,136561.72117029093,145313.7715641672
77,2041_12,140612.99070304903,158072.64751009792
78,2016_13,508793.37201391207,494259.19235852885
79,2021_13,204702.76445330802,208994.91418686704
80,2026_13,123000.8353921972,122663.75757484358
81,2031_13,49556.33094331051,53177.13894897293
82,2036_13,124609.65837957856,134339.15520200634
83,2041_13,138770.75205037565,155790.119339059
84,2016_14,515114.70645730774,503682.3024928772
85,2021_14,196927.5009618854,198257.34376793337
86,2026_14,123959.53852766973,124085.34769455664
87,2031_14,39885.88485262667,43687.92016803797
88,2036_14,125268.92299084729,134583.98997365756
89,2041_14,140691.02636927197,157909.65117387814
90,2016_15,515423.9829028174,503035.9707871148
