,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2333114.0514059956,2262395.773325836
1,2213087.0793920914,2133922.4441476855
2,2292337.758149489,2220433.014373473
3,2248465.2468372225,2178834.27109804
4,2133467.933584944,2083222.4382647022
5,2295710.607839862,2224952.459931666
6,2082460.8851258836,2015561.6541298288
7,2167480.3563518273,2109827.0331286117
8,2371957.9287666073,2294444.001027922
9,2394171.847141669,2309394.672710241
10,1972360.7358244313,1919358.664574901
11,2016348.3672383328,1976042.1387030662
12,2128666.044342303,2065720.445731318
13,2288342.561018981,2243198.7050816044
14,2156503.7553737033,2078287.6061371383
15,2056721.461737032,2009236.669102226
16,2370995.7071034424,2296337.707139233
17,2171016.537122669,2102848.2301953402
18,2224830.059195022,2148287.119045547
19,2341063.2549946676,2277883.3747161496
20,2092668.7047813,2024982.0293677188
21,2229146.5972494353,2159571.6843689755
22,2318955.1459009056,2239041.633487995
23,2348849.7901678635,2271947.873601175
24,2043861.3466448379,1984250.197375243
25,2192195.7443016707,2117569.049613989
26,2103592.363049702,2067152.4863005863
27,2143040.334153395,2091643.6302265255
28,2298676.9424414,2259239.829040315
29,2136750.4508594796,2087232.9993499366
30,2314684.2860507965,2258612.1429164205
31,2112487.779716559,2048299.4296232844
32,2202347.9192385683,2148203.1501603825
33,2094349.9943343261,2052579.3004879132
34,2079178.2017356548,2023182.3458617602
35,2276941.2461203802,2206890.93442902
36,2022621.966165637,1978813.4097095714
37,2278701.085604894,2212085.26736808
38,2035904.3607236352,1973702.0429435752
39,2262935.172188561,2177424.2045310517
40,2250316.466720379,2194431.3264097944
41,2195882.5251403805,2135750.7676857244
42,2252657.5282655726,2194686.4061395014
43,2271618.4533301005,2195935.005882438
44,2192131.3019399424,2125591.3980139364
45,2165635.149462145,2107952.1970991916
46,2010126.2535171867,1972255.253444675
47,2300140.9474256076,2233035.8684412157
48,2042860.652246202,1983950.5437254887
49,2074309.3217470618,2019623.402589174
50,2016526.2598632723,1974389.347415417
51,2245745.6864340394,2197740.7824298465
52,2243962.7368303863,2163574.941033444
53,2244219.117795188,2168899.164888881
54,2206701.4612960983,2142458.125411839
55,2207303.242455722,2141500.242789655
56,2301627.8452999974,2254808.640396989
57,2310161.431832293,2225599.772971573
58,2279028.4180530366,2224700.6598817725
59,2276672.206871399,2201368.7022316027
60,2350326.7738288324,2272334.918524867
61,2121811.863819572,2076258.020466106
62,2219858.5791818067,2137873.641332833
63,2006364.7390388362,1968487.3985966966
64,2247821.561398777,2190052.6263662037
65,2172583.420175684,2098926.0363008855
66,2128370.0656663086,2062215.3216529798
67,2268109.7031350303,2197567.26081081
68,2017221.3665577578,1975365.8019386965
69,2308499.3590978375,2238796.7169301407
70,2107007.053037805,2044198.6790319365
71,2293550.56864475,2249647.5216864888
72,2341342.6396333957,2285379.228718046
73,2325689.2953053834,2254572.040851989
74,2224941.192579326,2166509.641786498
75,2198647.628543436,2143270.78618277
76,2226970.9091288145,2162607.6119722864
77,2086050.6796341147,2018257.8199720543
78,2166504.304024325,2106344.9002493937
79,2359403.4211544334,2272741.373561047
80,2229233.8455797886,2168471.8319682376
81,2239557.0149949444,2159615.207080235
82,2256584.95784479,2179892.9767241767
83,2320636.864578154,2238567.1128055295
84,2085453.6700517847,2025560.5372870455
85,2050934.4015173689,2006186.6484318553
86,2256735.906307959,2192565.541360151
87,2290517.002931336,2209125.136419744
88,2011073.5194276427,1951489.240974156
89,2214984.249036942,2145583.3728697877
90,2143414.270754465,2089147.1596148785
91,2184044.7539201956,2129215.211198287
92,2374569.7801807867,2299171.0067551592
93,2291882.2263566805,2234092.2659894964
94,2133040.178914739,2082810.5652839092
95,2290587.448860283,2220768.651087766
96,2188845.839137015,2115446.808013548
97,2224116.0786048546,2139678.6740097785
98,2215817.724617909,2133135.7217898592
99,2106188.0246605105,2069299.1838486425
