,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,346020.8746019953,348804.8656963546,350354.7722343666,344931.5439734925,350354.7722343666,346525.3455610116,347685.8885593046,346631.72825614933,345436.0149325089,346631.72825614933
1,2021_0,199999.99987674443,196422.47823957127,200587.06404919428,200321.41640118026,206011.74867856165,199999.99996107517,194718.73640857855,202190.85976454726,200324.73474687678,208222.31446562536
2,2026_0,202363.28194447368,175144.9584488804,205017.5572452369,202640.79611612152,203494.61881920308,201370.74552233273,166827.4715262338,207095.42014056368,201499.61490702254,205307.09021322313
3,2031_0,208054.7161372266,168996.1466129205,214973.1719583972,200407.80666482844,189813.09493141857,206901.42285358396,170473.40726229016,213609.60926937943,200413.94371972015,190065.63058399598
4,2036_0,199703.3963044023,187385.4989081856,201314.6590983346,203341.42435362938,210011.20671145647,199542.87065253875,190317.56044800972,200837.48341203507,202855.123627362,208526.48697094037
5,2041_0,202911.50551145023,73183.21071598673,180489.5975239489,201071.55424138188,168875.52112467767,203585.8940990381,76235.08961473437,180996.78735639856,201905.70601468915,167809.02735899357
6,2016_1,346020.8746019953,286596.3554444638,320945.7734327143,347715.53506785183,349295.2863500723,346525.3455610116,290849.48690986034,322291.573534301,346596.5579308018,348209.75782300043
7,2021_1,201362.40237772517,173646.8477213689,199782.1621772383,203183.2040214587,194099.62716398327,201362.4024620559,171691.17729071315,201012.2934642328,203557.17999188474,193652.01160026874
8,2026_1,202942.53987005475,183375.71213400454,179648.8159401713,201871.62359272336,192960.8462224437,201802.22601028383,180909.49638767855,177073.77058409253,200732.9993802947,194925.2536113964
9,2031_1,216317.0695269856,196630.65391894494,203288.27301640259,213504.42475728336,220739.64438120922,214291.4536233966,197240.5423794957,201393.3007783241,211617.76127755977,219043.32716183222
10,2036_1,201571.64101805195,156862.09507777405,195142.90056580244,202889.79866051138,215928.29462395952,201443.32909668385,165242.18498504543,195106.7912539571,202306.40024871423,218018.9153547892
11,2041_1,204372.16970774558,110939.31744629328,180094.61854204707,203666.19444193324,166768.07282566468,204791.7441213834,111663.8636925889,179996.79444531517,203117.5919898024,163054.23660097766
12,2016_2,350354.7722343666,339949.5083839813,350354.7722343666,350354.7722343666,350354.7722343666,346631.72825614933,342315.01713426766,346631.72825614933,346631.72825614933,346631.72825614933
13,2021_2,202798.25951161483,167354.11937798327,204498.80802555574,205395.8207603319,209807.13910687613,202869.55028357106,173194.03459913336,207714.83804407535,206118.32498264196,210621.61415607354
14,2026_2,202630.9199313714,136440.13238121537,198990.12341017503,201251.55528780885,184346.8523603874,204447.54988269415,135931.71420394757,196940.1843814675,201268.3455161856,182822.05036050748
15,2031_2,200102.71839887952,126320.09256967931,206424.2541003441,215604.12960022344,208734.40121738144,200123.77466352127,123565.8127958751,203309.2018111797,213558.8537347526,206301.34750628483
16,2036_2,199966.7814462216,159234.49761063955,198027.48340662097,202151.30937259682,194418.637156075,200419.80323560166,161598.17063215454,197217.5921682204,201925.2521098342,193890.33955274313
17,2041_2,205699.03277844176,123073.16460153784,189740.76689303722,204686.44384816368,170533.69404485935,203650.67429139942,126641.5954251911,193431.46912758573,201776.65432371185,168942.92446311936
18,2016_3,349265.4416058638,287478.6999084395,346656.04918355757,346020.8746019953,349295.2863500723,345542.39762764657,289124.3438551548,348174.5874976529,346525.3455610116,348209.75782300043
19,2021_3,201822.22279693064,126954.67937235477,193863.51092931372,201744.471080277,194099.62716398327,204077.23196263742,129621.2356554905,193718.58056406907,201747.78942597355,193652.01160026874
20,2026_3,204160.23931349505,121289.82661336708,193069.5040013918,201894.90500580746,188356.95156144252,204172.45783557626,120032.66388369525,191349.63864365075,200736.77244540284,187097.54106286934
21,2031_3,204204.72302943014,106013.40274068467,193631.1805066597,201573.70339360827,227791.57526473494,203552.03161543855,107166.77001232773,191974.30907721896,201162.0923983593,224555.53608810005
22,2036_3,199354.35215982219,137177.0450343198,194515.73442644413,205176.20443869082,192713.91510779332,199618.07176006076,137728.5062139056,194165.11564542903,204454.70795255466,191253.94310116733
23,2041_3,202179.40645179976,114326.86336608889,174814.9468588814,201009.3875226819,163318.00925917574,200157.56705520605,121316.30563232594,178091.67934621347,201061.46417434304,161369.34813832148
24,2016_4,348804.8656963546,348804.8656963546,347570.7811400073,348804.8656963546,340243.55310968653,347685.8885593046,347685.8885593046,345471.1852578563,347685.8885593046,338752.25414389785
25,2021_4,200350.94781452476,200029.53129008893,204469.27661221125,201713.35031550546,193011.53946831962,202257.42872834756,201932.69394254594,205782.14406260458,203619.8312293283,192975.4889228396
26,2026_4,204362.62610244926,203496.13784863055,190717.61506934642,204629.83344424932,186986.24980752636,203364.65155844617,204215.53306086973,188351.9238456004,203484.08052885483,185733.1366018623
27,2031_4,208510.80838063656,169301.28584934724,208448.2283870492,212118.23282249094,203172.18704737004,208261.04774854597,170909.50925937592,206438.76687227612,210473.7476805944,202284.5533208164
28,2036_4,202447.8503085139,146792.60816623975,198233.5530110276,201411.11305047802,201536.94829243832,202577.54345406496,138206.8983358801,197147.7347889416,200819.95851580062,203931.74242212324
29,2041_4,201930.25290159674,122219.13455038879,192083.06883397573,204609.5925340499,184390.40998098272,201065.25537874323,119691.03446455595,191233.13646140037,202433.0838013068,181223.74726256754
30,2016_5,348804.8656963546,286596.3554444638,347715.53506785183,346481.4505115045,341303.03899398085,347685.8885593046,290849.48690986034,346596.5579308018,344381.8546293536,337174.22457704676
31,2021_5,200029.53129008893,172507.28968754143,204680.7711575014,201853.34356170218,203294.36678184516,201932.69394254594,170554.75978496688,207190.70388166918,202205.19015928268,203913.63677756628
32,2026_5,202915.5866557189,183334.85016654202,201717.1134389514,201915.74897512587,192424.08639645836,201233.57495531533,181033.36320915166,199769.71175789984,201932.53920350262,194543.24576240365
33,2031_5,204051.7557537331,172080.114529529,196263.08680623828,216220.46002264414,210221.52662122645,204420.3904436276,169169.55152663926,196738.02329287792,214225.73294820506,207466.85996673655
34,2036_5,205901.79420532647,132213.6748631284,224660.0704349412,201959.3895499844,197033.02758816854,206008.97548502512,133865.6267287266,223457.92680799455,201791.60187533268,196138.71289521383
35,2041_5,201417.12038569115,89005.71850493389,162466.47004271112,204269.55475035973,161017.68458499544,198432.5823723001,89986.42697550257,163301.41975682843,204666.89524165125,163456.8749087745
36,2016_6,348804.8656963546,298344.539668334,347570.7811400073,347715.53506785183,349295.2863500723,347685.8885593046,291297.56404537853,345471.1852578563,346596.5579308018,348209.75782300043
37,2021_6,203603.12925349022,166900.34899330547,200557.53263584978,202562.1432769453,199524.31179335061,203973.78696255048,174126.26221229986,200258.1657830765,202936.11924737136,199683.4663013468
38,2026_6,202336.31213971038,156701.90620094238,209900.89152434512,202840.8759326462,186834.01313540872,201215.87224799203,154617.51704235276,210645.5969528193,201719.2030715232,185309.21113552878
39,2031_6,199995.19310677837,103466.34333293253,198334.64169691934,212258.6589714231,193049.31687530983,199930.09707943385,104755.40778238827,196901.5227852597,210652.9766483701,192176.99879895014
40,2036_6,203318.37274342094,137620.18489368536,196987.14541272345,200163.23095848833,201081.02866834722,203206.10189131668,139085.72540051164,196297.11687199926,200336.06971083765,202700.1154590705
41,2041_6,200335.743981451,93910.92042125658,180546.4334680296,206158.58574711983,196168.93900464312,202123.06916812013,98693.99097401544,183571.31536373973,202439.9693799891,192351.30585918317
42,2016_7,350354.7722343666,283812.3643501045,329997.5066731001,346481.4505115045,349295.2863500723,346631.72825614933,289688.9439115673,331749.07721340365,344381.8546293536,348209.75782300043
43,2021_7,202798.25951161483,172477.75827419694,199065.71177375098,201239.2455584792,199214.32221391037,202869.55028357106,168622.0658034961,199763.39695606675,200939.8787057059,199416.71083172038
44,2026_7,200894.64532750513,189264.37446996858,194703.38156894324,202715.6268053492,186284.95053206183,202859.0527164578,180830.01990474644,192282.29646959872,203140.19907715096,184955.81986951912
45,2031_7,204008.87150536076,134326.70407800586,196447.67744954352,217029.9901480361,192993.12745135525,204599.84664008516,132418.13940757618,195314.1235661146,214549.9561662208,191373.7648874821
46,2036_7,203202.8967653227,133020.23789138434,197830.05868529447,201983.16370389276,193626.88835112157,203351.33558482336,134462.46423026544,198211.1834682702,201563.69105199954,194043.57430545168
47,2041_7,205512.7733639675,89074.31615541843,175383.40246259075,201970.84134346014,185140.5996374464,202819.19076907268,90289.50416309679,174916.04368686187,201552.61694472682,188740.42791848726
