,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,347778.53659567784,345023.2099892965
1,2021_0,203607.06346070918,204164.68360259596
2,2026_0,201279.67088640694,201315.94664392615
3,2031_0,214934.66894934032,212949.12606520817
4,2036_0,200288.43616276723,200211.1438699778
5,2041_0,203843.508117701,205303.65141801626
6,2016_1,346923.64870786585,346460.40229504614
7,2021_1,200760.0434633586,201850.5400825697
8,2026_1,202446.1236399024,201313.64730419198
9,2031_1,218732.46727014266,216788.24568073425
10,2036_1,203010.44642900478,202545.21377240433
11,2041_1,202835.14023166214,203796.99864318557
12,2016_2,346923.6487078659,346460.40229504625
13,2021_2,201715.9552892607,201884.1577153805
14,2026_2,201808.2812605553,200650.1715189841
15,2031_2,205244.90315534075,204599.5153736127
16,2036_2,202252.47392710732,202158.1865528022
17,2041_2,204811.503850822,201876.95499585898
18,2016_3,348362.6674999932,345607.3408936119
19,2021_3,204643.967043372,205201.58718525874
20,2026_3,201149.38937033407,201185.66512785328
21,2031_3,211873.1024084077,210279.98105333414
22,2036_3,202841.6330813207,202306.2990657096
23,2041_3,202811.66084873318,202733.95734624495
24,2016_4,345515.67487780773,346020.1458368241
25,2021_4,199999.99987674443,199999.99996107517
26,2026_4,204403.9086961141,203428.32362527883
27,2031_4,216274.83455317974,213735.8770611692
28,2036_4,200710.83646459435,200379.76930921004
29,2041_4,201715.5045678318,203666.7339298555
30,2016_5,349770.64133005135,346047.5973518341
31,2021_5,204523.94753510234,205246.45175741237
32,2026_5,201148.42702903258,201184.7256053853
33,2031_5,201061.52014376724,201076.56393917027
34,2036_5,205278.34142115942,204642.77981502636
35,2041_5,203218.9027934065,200436.59074633944
36,2016_6,347507.7796121812,347044.5331993615
37,2021_6,201511.8971803185,201680.09960643837
38,2026_6,202485.71617355422,201327.60643198303
39,2031_6,217408.6042536524,215255.36932626946
40,2036_6,201635.358992376,201264.79714094856
41,2041_6,202541.04611924593,203671.98320374667
42,2016_7,344931.54397349246,345436.0149325087
43,2021_7,200760.0434633586,200763.36180905515
44,2026_7,202564.5401305182,201423.35985518064
45,2031_7,216008.2991898667,214021.57970645194
46,2036_7,201932.44292438278,201327.34047419965
47,2041_7,204694.71621516545,206603.97928479625
48,2016_8,346923.6487078659,346460.40229504625
49,2021_8,201715.9552892607,201884.1577153805
50,2026_8,202717.8039925457,201576.6465360417
51,2031_8,216006.6372041461,214019.91772796513
52,2036_8,203459.5753081527,203183.17663848653
53,2041_8,204050.19826579798,205600.95987162046
54,2016_9,344931.5439734925,345436.0149325089
55,2021_9,200243.0857371955,200243.08582152624
56,2026_9,203489.0256024529,202348.711742682
57,2031_9,212529.38951225523,210619.11332125484
58,2036_9,203013.44062102048,202159.2549188291
59,2041_9,204048.17507428137,202835.1320210022
60,2016_10,346923.6487078659,346460.40229504625
61,2021_10,201715.9552892607,201884.1577153805
62,2026_10,201808.2812605553,200650.1715189841
63,2031_10,206278.5959139665,205633.20813947226
64,2036_10,203194.65235442674,202662.80594725782
65,2041_10,203691.33352887922,204818.4329319039
66,2016_11,347507.7796121812,347044.5331993615
67,2021_11,202587.82851449025,202756.0309406101
68,2026_11,202697.50396689484,201556.34651039078
69,2031_11,216057.0517962195,214040.7089839831
70,2036_11,202856.4377660177,202706.71024976447
71,2041_11,203311.38636700183,204688.72624687795
72,2016_12,346923.6487078659,346460.40229504625
73,2021_12,200760.0434633586,201850.54008256967
74,2026_12,202446.1236399024,201313.647304192
75,2031_12,206280.30648334793,205634.92669942396
76,2036_12,201292.7449777613,200767.5072583557
