,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,513572.13165468076,505927.60337794526
1,2021_0,185021.70344128288,197045.77847928158
2,2026_0,130107.77016058675,123033.14825740499
3,2031_0,32909.24339658712,34099.271723602826
4,2036_0,129066.28629084972,127134.19899269029
5,2041_0,139578.79396282745,149653.37449905588
6,2016_1,513572.1316546808,505927.6033779454
7,2021_1,186136.66252696354,198160.7375649623
8,2026_1,129250.19015047373,122175.56824729196
9,2031_1,32521.897201090575,33666.81110028718
10,2036_1,128084.46961709522,126003.00778663393
11,2041_1,141363.36877341507,146685.38279462204
12,2016_2,512988.00075036555,505343.47247363004
13,2021_2,185225.76155022506,197249.83658822376
14,2026_2,128199.3498109308,121124.73039720044
15,2031_2,33948.91220168539,35172.113550736125
16,2036_2,127634.60605060359,125564.71674243742
17,2041_2,138652.3758242051,149320.1932406117
18,2016_3,512988.0007503656,505343.47247363016
19,2021_3,185264.78930173398,197288.86433973274
20,2026_3,128198.33121152282,121123.71179779248
21,2031_3,35376.26484662436,36566.29317364006
22,2036_3,130272.78268406694,127981.48274137794
23,2041_3,140538.45258082982,150850.5400676075
24,2016_4,513572.1316546808,505927.6033779454
25,2021_4,185813.58743910177,197420.21951037116
26,2026_4,128066.25914624454,120971.56012555842
27,2031_4,35725.21092194597,36954.467145118586
28,2036_4,129283.30600960611,126543.43232287093
29,2041_4,139789.71991376238,145455.6921655933
30,2016_5,514980.105484739,507335.57720800355
31,2021_5,185654.5401793232,197261.17225059256
32,2026_5,130133.90300667136,123013.90807532756
33,2031_5,33250.87868023814,34519.22450084266
34,2036_5,128989.35475506674,127076.38959685114
35,2041_5,137568.08710779157,148202.5602358819
36,2016_6,514980.105484739,507335.57720800355
37,2021_6,185773.55715824282,197797.63219624155
38,2026_6,129275.14670295727,122200.52479977546
39,2031_6,32521.897201090575,33666.81110028718
40,2036_6,128174.33798132488,126104.38621066559
41,2041_6,138956.49684645087,144847.68373125038
42,2016_7,518390.2388040725,506016.4663536564
43,2021_7,189674.02107422493,202400.30281572262
44,2026_7,126957.23299965635,121103.46803024807
45,2031_7,34446.91899080675,35708.12381214475
46,2036_7,129268.06083794525,126781.06511756917
47,2041_7,138641.28640358322,149092.95838349967
48,2016_8,514980.10548473895,507335.57720800344
49,2021_8,185773.5571582428,197797.6321962415
50,2026_8,128202.98773835548,121128.36832462512
51,2031_8,35761.75971951437,36951.78804653007
