,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2529821.166823183,2502784.237465311
1,2551823.2044623755,2521313.4336186596
2,2541839.58935575,2517552.437367387
3,2598960.8441368006,2559726.738794228
4,2547023.3477262435,2515588.622685523
5,2551418.221069717,2522920.3706590887
6,2526465.095300734,2498818.4804713386
7,2581488.115567889,2543717.7842914592
8,2566105.276754399,2535820.882086475
9,2556954.837612737,2523840.480511414
10,2544883.8243899625,2518137.4844815666
11,2538296.2321853517,2507698.464542697
12,2570733.154965939,2542486.72192649
13,2579301.3017612067,2541634.6192283975
14,2581871.695850157,2548448.8975275233
15,2563247.50445717,2529733.4873902258
16,2556640.057812051,2530800.998739113
17,2603634.7546705576,2560710.2598437457
18,2528280.8000310697,2500663.076913795
19,2558530.5470395074,2527875.4659014437
20,2585006.0756821916,2547169.545808321
21,2590297.9519325513,2552735.396993501
22,2535016.5582092423,2507073.702847842
23,2568827.8283161214,2538568.367803594
24,2538310.8080479167,2504677.578029643
25,2541809.4392919415,2509576.6850156
26,2523158.1331709316,2498220.8141798507
27,2554112.138644931,2521091.407583967
28,2566815.3919092277,2534779.442739217
29,2550369.3347756173,2521085.1130397934
30,2584281.694950989,2548735.07939743
31,2536140.7165737436,2515634.0868514483
32,2572657.749763686,2539699.338955494
33,2587492.5576519994,2549025.640048427
34,2557710.1473859902,2523796.9000447188
35,2529935.109754002,2500856.7187044546
36,2569836.008669163,2539307.8116909596
37,2535750.8665448492,2509156.0687676673
38,2570107.7303688675,2533969.0288360715
39,2523908.651446574,2493666.5295457244
40,2590946.760974655,2552512.044344053
41,2546025.901518124,2523257.0594089013
42,2568394.3865835657,2536704.453971081
43,2531725.6940728687,2503584.3387085367
44,2551381.8662257576,2524503.759413139
45,2508934.4324367107,2486574.0200292813
46,2550782.9893221455,2520128.939565154
47,2536576.451378328,2515811.276542701
48,2544293.0833101254,2511607.450634598
49,2545829.815311369,2515729.9222860895
50,2543947.594717554,2512618.0850590114
51,2588660.143356216,2550163.367843115
52,2534541.7120980006,2506723.5117224343
53,2560087.7130229836,2528654.627495479
54,2554307.983248298,2522059.8982741013
55,2520203.902245543,2495223.7663531005
56,2545829.815311369,2515729.9222860895
57,2555026.7072900347,2529564.7637154814
58,2550878.60023106,2521530.1682500653
59,2529465.857367618,2500752.072447912
60,2532704.957758017,2504906.976174458
61,2588941.568162742,2552803.035675755
62,2569055.737642343,2533438.021377272
63,2549717.5478102737,2519355.976558409
64,2574753.0186282573,2545256.586858097
65,2564636.5559800714,2530607.884444014
66,2517024.325627923,2493647.435084669
67,2566846.3713176018,2537952.895695503
68,2531546.3191386093,2502519.9152074964
69,2557304.9731973107,2525687.9287635433
70,2574957.9980057348,2543425.889201654
71,2565152.8311069887,2533651.8415131206
72,2530595.062749573,2504160.784685146
73,2546406.8556191204,2512858.6365573145
74,2574185.3722154703,2534544.094995424
75,2556806.466060377,2523742.3015704993
76,2574323.8525304543,2536818.3782082647
77,2547763.7743365993,2520483.810585182
78,2545959.9254255826,2513710.434336503
79,2530491.0171312997,2505784.8856232874
80,2575738.9633977944,2538276.4271613834
81,2569255.8706840063,2537619.266463204
82,2570468.398868518,2536743.7455036524
83,2552886.441196737,2522926.0733191264
84,2530217.7554911096,2506572.199771219
85,2531725.6940728687,2503584.3387085367
86,2592421.633711757,2555448.288192546
87,2599849.356675175,2557944.070318222
88,2553011.435328425,2525806.005111683
89,2607674.679036481,2567077.713162743
90,2586842.903537395,2548051.2858905112
91,2562265.754400628,2527203.0369298924
92,2546063.6543575074,2515519.766155578
93,2553876.8121367134,2516945.036038448
94,2555878.89682483,2524967.0815166957
95,2564452.3178476733,2535693.215906984
96,2545127.019854766,2524488.169862508
97,2604445.504648342,2562395.2251782725
98,2572732.237037301,2538054.375868777
99,2577634.544721608,2543315.7182093593
