,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2588226.0175836044,2537825.5959614874
1,2596388.9917192375,2546811.7764097024
2,2603956.49032638,2552096.805684654
3,2597717.8852386875,2549275.887572214
4,2642324.249970521,2581840.4262668006
5,2643482.102109976,2587945.3105632644
6,2596371.3576795124,2538836.219784377
7,2610432.0167970527,2557564.9741641562
8,2599515.445121175,2547219.8381864913
9,2586088.6921250373,2534767.2060046177
10,2616898.1766797323,2568281.3780841865
11,2607209.0350487856,2558801.3886319874
12,2594524.0581099214,2543066.097353074
13,2630802.292257948,2575480.58624453
14,2568856.673777014,2520077.308836193
15,2599883.733509209,2551381.5684038396
16,2595283.426076482,2546431.8679485563
17,2598490.7545712176,2541609.5229590097
18,2594416.136963698,2540895.9828938073
19,2600210.706188029,2550554.281152404
20,2611980.2176164603,2551854.53529598
21,2571473.9189073835,2530415.0004949505
22,2572278.695224103,2527691.910100075
23,2617519.287471966,2565368.4350460134
24,2607975.841894195,2551199.4719088515
25,2627668.706103405,2568685.7232339466
26,2606774.1701445663,2556477.928361403
27,2620590.1996767707,2567438.6814796748
28,2606774.9188552275,2549510.4115776783
29,2583820.585648224,2536557.2343618628
30,2621035.099471774,2566371.243195273
31,2586395.501541147,2537102.217004234
32,2597023.6532515953,2537636.9647495835
33,2603463.3950926675,2548054.869738633
34,2649065.903927155,2583462.9496305827
35,2618987.6206582375,2564648.14546646
36,2634780.212303158,2577314.3481055307
37,2670662.0196568044,2609308.5712525416
38,2605436.2639440657,2552826.9977389835
39,2612404.720583913,2552452.263103042
40,2593930.1813372513,2541447.8503957577
41,2578966.0059826076,2531220.2530157818
42,2638965.7151356405,2583868.3112862203
43,2654972.4485286027,2595928.403175489
44,2636918.240603387,2575886.8992969673
45,2584891.9563981467,2528609.5870735366
46,2599046.157662721,2546175.2885224577
47,2592945.0652368115,2534436.406882072
48,2617042.0506598637,2556672.953852983
49,2628830.2944675004,2571385.2069695285
50,2614040.5729897916,2555217.504418211
51,2566355.9060990303,2521029.0477296766
52,2614303.321246146,2557263.136176074
53,2632611.3451255234,2576287.691255505
54,2624631.7436566567,2562506.4205078147
55,2615044.9097431684,2559583.0276896656
56,2637219.2820569994,2580464.480101309
57,2587371.228656262,2534670.5424718047
58,2673439.9215771067,2615047.9276505653
59,2643787.520129553,2584173.7361089177
60,2653236.950013888,2592753.690148849
61,2631622.8311991757,2568906.2394859493
62,2598791.423205109,2546343.2845236175
63,2597014.839320232,2537976.8524098294
64,2601989.1906863065,2555957.977783422
65,2607310.478738873,2555064.5577028664
66,2623747.5400470784,2565089.394112015
67,2614429.3574549584,2559524.5679727527
68,2579301.7712103324,2533522.4966206583
69,2611165.6735907067,2551334.6641028877
70,2604725.7779273,2551843.7843889557
71,2609513.950001602,2550461.769089511
72,2608297.034875895,2549174.9215017864
73,2641651.4278908065,2591567.4713974264
74,2620107.0109092607,2564034.7808590354
75,2603741.8696176396,2543952.928898424
76,2639545.1185263074,2582302.65391713
77,2628086.016601329,2569934.3604414975
78,2599627.7720928886,2542846.8133042837
79,2619323.161904759,2555598.4503787234
80,2651700.206375324,2594220.947931247
81,2579696.5256845704,2530855.9224318233
82,2586084.822483236,2541205.195627326
83,2611797.2087428644,2552915.3944143015
84,2626011.630785476,2566933.5388412382
85,2636731.262133777,2575881.379939206
86,2622145.3126341444,2562988.241284734
87,2613213.7250304883,2551934.2463313537
88,2603214.837278366,2549219.61530972
89,2603478.5592231457,2548384.89993634
90,2640353.267521789,2579873.2889254014
91,2614768.7994279284,2559223.3719647927
92,2610686.4460295513,2559784.66336911
93,2605157.749947895,2549141.529168767
94,2643523.1994869635,2579916.3722613435
95,2597640.1498165242,2541487.681880667
96,2611329.7929030485,2550650.660616236
97,2622999.4434367353,2560435.120006011
98,2619837.535928283,2561741.2470229273
99,2653782.948423152,2594932.6373192025
