,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2622549.242449122,2623646.952487016,2626662.2054130295,2627459.5447211545,2580251.4925951706,2584830.6145938123,2344336.647689745,2350335.5321173514,2465147.938874755,2462421.8872432695,1397399.782601559,1406996.287802873,1028955.209901597,1294232.3039818432,1124572.7109160742,1394784.0006248346,1404936.077602558,1025682.9144050844,1289761.0589034962,1132955.201444095
1,2624798.5105875544,2626716.1697848802,2635908.2470725905,2637126.2550483607,2510867.976715943,2514631.649225585,2291874.515877134,2295079.1349901967,2444287.6624383787,2438842.681824032,1425999.2647005415,1422320.5421691374,1135313.287672208,1351233.3303352348,1196646.5182938273,1421392.0132074181,1416043.5032439602,1137631.2878991251,1349879.6675710375,1202524.3256210831
2,2627649.4587942073,2628401.4304343406,2639871.422142825,2644067.2999854027,2528263.40092579,2530573.2353840806,2187551.1500939243,2187579.453070802,2437047.7952120374,2435842.25555853,1403740.959114776,1421930.6693294346,1279624.2706907473,1383444.4819308007,1196020.3630705066,1398423.5837261672,1420230.3929380018,1275739.9923322904,1376937.5713279466,1208880.6650577458
3,2623555.072195443,2625152.4994132407,2629171.882133357,2629291.0738723413,2524211.4089591485,2523497.989533484,2105330.125475399,2100065.6599174757,2411350.450368925,2404827.3832245218,1401997.2139064635,1408258.432816773,1293393.3049623852,1354877.292717783,1250740.1605729414,1399138.8047558407,1402861.8540155257,1278948.512510672,1344027.0934877521,1250801.4866587366
4,2620323.826471723,2619791.994673543,2635882.3092604727,2638673.7341380995,2527861.0796129094,2532365.546366711,2334417.430407403,2343093.0264125653,2451411.0508572673,2443195.4603165295,1417258.6756607129,1418820.6818808597,1093436.5891900035,1365609.586368463,1156499.1607261398,1411681.1510012355,1414759.01851011,1099430.5174686417,1362216.6461637118,1156332.4431828426
5,2625907.910546293,2629743.6074334527,2635642.1129236994,2637492.4751679595,2580764.109158667,2582937.2678425154,2230507.760156079,2236630.86727043,2410679.159505387,2401450.417787321,1392197.7706078666,1423659.499731601,1125752.2200298102,1238148.352465117,1241536.4757320655,1393768.3808444203,1421064.6586491235,1130557.8020527938,1233309.5330179005,1239155.3674704647
6,2616998.447076425,2615613.6414627563,2636125.866197601,2640926.94939249,2606536.3982240837,2609414.9048278956,2148059.964933548,2145403.1480484297,2461710.0414450103,2455941.9466044903,1420869.4014357529,1405391.6761187934,1254853.679912496,1204787.5093826517,1142494.4863708955,1411342.798292899,1409436.4358670765,1245713.5024729283,1204017.730853461,1150786.545986069
7,2614437.3027137313,2614376.7574971174,2635744.4442335945,2636753.027411858,2503680.2091524703,2505541.851832807,2200658.98139587,2206117.52816408,2416852.3951451117,2403279.3439867273,1421594.5590920513,1426616.978903941,1148305.133576648,1362054.6765960918,1249143.6757989284,1415406.384869068,1420451.6402662355,1151044.0650879005,1358717.5737987026,1241497.396329835
8,2626988.6245355094,2629801.680255724,2637892.338933549,2640592.6856250255,2532407.9724648846,2537505.6221295996,2173271.3680762574,2180301.314333828,2431355.7522634445,2422608.5073356694,1402166.1529908953,1425298.6051790146,1210093.376120602,1371279.2586314536,1219339.115578175,1402212.1249497256,1422040.6354668802,1212602.8099116713,1366888.7771129508,1215829.919077265
9,2619274.3581992057,2621488.5369376084,2636404.5618355824,2640221.0172110517,2550891.250042337,2556126.130146039,2234590.5671673384,2235160.119470042,2443861.0605541402,2435858.533859961,1406168.466050518,1423131.3715212299,1190899.0199966156,1275387.7151773027,1184728.2220806791,1403930.3210663267,1421070.6254599076,1180349.946198303,1276917.3768177794,1181721.327959834
10,2624411.7087893193,2623966.706781987,2637682.9526336566,2642316.593983606,2562835.13065382,2565161.239765114,2241831.5242770566,2241844.2743824506,2373409.9166583996,2360011.5508675445,1398845.7672804927,1413579.4411548541,1187054.7300777992,1279611.3483570085,1338728.349070919,1392398.9369287835,1413288.5614244053,1182287.4436596236,1272996.5296530507,1327439.6715633878
