,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2461760.0916994056,2449969.552758794
1,2448705.597624329,2423169.36026466
2,2469174.385986149,2451693.1718072286
3,2432294.088767142,2419070.6107274955
4,2462098.999097215,2443276.557692266
5,2470630.112185091,2451138.2020031186
6,2447541.1508472404,2431010.439232043
7,2297524.6091267187,2267779.8497986565
8,2472900.063814481,2454837.2364695803
9,2412063.1983843064,2383950.1478538755
10,2208732.218970353,2193016.3990706247
11,2452061.7741657477,2435203.2487520403
12,2495902.6294676466,2474746.710975611
13,2501853.81108984,2486301.686260933
14,2424207.394886856,2394065.832949547
15,2399453.9467003914,2377515.1835513012
16,2395357.397521035,2370004.314361782
17,2529960.9225607603,2501710.7243162896
18,2350268.9292764766,2322614.0530563868
19,2365069.946156293,2333021.2889120667
20,2427251.350649203,2389456.614024014
21,2315629.8801893275,2292064.1621422414
22,2513765.4926055614,2482011.7159181
23,2419139.881090926,2405699.7638826845
24,2437719.7188456804,2416522.663207996
25,2370801.0249427855,2355760.4175499715
26,2523303.095339547,2511401.79354522
27,2455722.7270490304,2432991.9335693093
28,2365308.9586862824,2341404.3771760715
29,2512935.895733454,2498403.568588311
30,2533938.1350000696,2517638.460195111
31,2537988.635918023,2513454.903249493
32,2370153.9360875078,2345339.443018836
33,2207394.7365559945,2191631.960644702
34,2311023.343216598,2296124.3397095865
35,2412914.4576280406,2389725.2636831645
36,2327629.050020205,2305007.4585542157
37,2398940.7734624827,2368116.8762985636
38,2280835.0729740923,2259880.4353387924
39,2524911.066834273,2502231.8314342606
40,2465838.9320024205,2444823.500608336
41,2327465.381237042,2309849.9422625056
42,2404222.2192501915,2375759.2496366804
43,2405538.3129026573,2382819.0724438056
44,2388702.075078603,2367631.17561588
45,2484301.652099496,2461668.8779424084
46,2369633.95078961,2350800.2660760963
47,2328957.565740167,2311726.092717606
48,2434493.7782671107,2397636.733762181
49,2360734.4720677193,2345590.0793784447
50,2414544.0152229825,2391443.2552366257
51,2528269.7786634928,2498627.240647383
52,2390381.676083806,2360715.292012701
53,2469068.870425688,2459099.0086437985
54,2330697.6026634895,2309079.337695663
55,2301657.4846805837,2282336.514461429
56,2320333.347586469,2298261.40862842
57,2468901.8398352824,2456274.9305541515
58,2316187.1688265577,2295787.7677332675
59,2453475.4722409416,2436033.523426167
60,2478531.770654605,2462891.9510857314
61,2550302.993421009,2530949.852468609
62,2400776.379821907,2396536.2282887185
63,2287023.3537957817,2273996.2946803835
64,2377236.000535804,2361605.1652888316
65,2363397.297116612,2355794.189088042
66,2239221.553385565,2222427.4147571595
67,2264637.0033418797,2243027.853696267
68,2457522.0141587593,2436910.975185953
69,2459374.8377440367,2431263.583031903
70,2307010.6267666733,2290873.1125187185
71,2393914.0449328823,2371654.27925295
72,2393215.6032443875,2376219.8283934765
73,2429872.541251339,2392944.89904946
74,2258264.941305684,2244074.0933825886
75,2344639.632833716,2318336.2996388795
76,2500846.5712167528,2480446.1543632504
77,2452161.815894842,2419339.1063148817
78,2469710.899776689,2452018.624022254
79,2546963.6768030813,2526735.137098766
80,2363607.4670282714,2335030.507015082
81,2384088.0390698384,2355036.179447921
82,2357211.419955756,2330399.140327837
83,2600254.1830032766,2570394.3394559873
84,2463396.673296756,2434871.602377345
85,2301191.6572306184,2270623.7097358117
86,2353165.8522746917,2340514.955407143
87,2383843.7942607906,2356756.6306547085
88,2448578.488871216,2438322.6924277768
89,2495644.6363190673,2465603.1497258265
90,2442762.8678320656,2421288.1249970356
91,2472900.063814481,2454837.2364695803
92,2213243.5210168986,2195579.4755444317
93,2264520.524435493,2240751.4828988137
94,2402897.340712971,2396349.242288904
95,2414776.5381674534,2394111.0138940113
96,2392371.023886352,2369851.221592604
97,2468760.9672985077,2455716.7025239444
98,2437309.72921622,2421663.2659059754
99,2427105.6843070826,2418349.9141922854
