,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2666418.584148549,2663577.124708824
1,2666943.133469685,2660329.5069142114
2,2663377.3426320236,2660904.8188520763
3,2668155.4594244054,2665207.494565369
4,2668050.6363476566,2660837.9975816514
5,2667098.5442420235,2664336.541931808
6,2666242.7083637705,2660071.2018161123
7,2673394.1723661777,2667572.465811763
8,2669831.7164600585,2666841.946846468
9,2667264.408443522,2660660.894715971
10,2671909.1284448574,2662921.5381476944
11,2667732.888292995,2661625.999865432
12,2665862.5477262903,2661527.981678065
13,2666556.2606735895,2661992.4652420483
14,2671336.4636444673,2666133.2720904066
15,2665024.4470193307,2660451.6992700067
16,2667221.129183098,2663952.401297344
17,2671246.3824104937,2668464.6927156285
18,2668046.922291077,2661899.392379794
19,2666848.4885079116,2664156.7153482237
20,2665654.6414239374,2662934.4411075814
21,2666835.2414578963,2663627.5537395673
22,2670191.516247682,2663635.4345565042
23,2666466.2129402747,2663384.279731216
24,2668551.8665599246,2661670.850007796
25,2671336.4636444673,2666133.2720904066
26,2667391.0827709176,2661744.1800320693
27,2666082.751249892,2663446.258743694
28,2662785.933171493,2660072.056898514
29,2668090.9858830348,2662255.9297582544
30,2670405.603678935,2661429.1806387017
31,2667358.8790517244,2664797.393913909
32,2670728.9206455173,2663273.6035533133
33,2667169.638477412,2662446.3584343535
34,2669595.9069990944,2663900.875462315
35,2671246.3824104937,2668464.6927156285
36,2667387.311047795,2664659.8682070062
37,2666822.85034218,2662756.8554216595
38,2672435.4135005795,2667293.259353249
39,2665169.4499038984,2662274.934691247
40,2671479.1465709214,2665860.18206947
41,2670246.9948796905,2661431.5096617755
42,2667933.0825595492,2660923.1858465075
43,2663329.016053382,2660790.715879985
44,2664882.263748083,2662549.764556137
45,2665171.6742277658,2659065.9493814
46,2665654.6414239374,2662934.4411075814
47,2664196.3576581255,2661543.521552571
48,2667932.9279711656,2660923.031258124
49,2669907.3816296137,2664212.3528535296
50,2665862.5477262903,2661527.981678065
51,2672759.5244503333,2667125.5330809793
52,2671479.1465709214,2665860.18206947
53,2670558.9794102693,2661743.4964291397
54,2672435.4135005795,2667293.259353249
55,2666324.026309559,2663986.790891589
56,2667882.410181233,2662588.5077185957
57,2666990.0505904364,2664657.554159185
58,2669955.294245542,2665438.0681566717
59,2671934.823063573,2664956.325718539
60,2669285.0369959627,2662682.978715998
61,2667239.6677758303,2664839.1700705662
62,2666321.214596209,2659946.920858925
63,2664154.279502654,2657625.3725103373
64,2667233.7807280766,2664345.3978281845
65,2668249.6403782135,2662463.9006935526
66,2671200.062791219,2664395.2624582914
67,2667843.431412085,2661266.393385052
68,2671031.039439677,2662723.001549598
69,2666871.7904066183,2662803.7575813625
70,2669838.0951966695,2664632.6787620448
71,2669855.1342618056,2663706.4491482265
72,2668081.5812993837,2665194.653847078
73,2669450.0701986603,2666668.380503795
74,2665781.8778658723,2661447.3118176474
75,2666014.2415208113,2661045.2236139188
76,2669855.1342618056,2663706.4491482265
77,2671031.039439677,2662723.001549598
78,2665541.457102379,2661433.6454871055
79,2663355.782670631,2661071.4175844593
80,2667258.1046607266,2663150.2930454533
81,2665754.208663087,2661849.148493826
82,2669540.1514326334,2664336.9598785727
83,2666703.858743826,2663710.41156278
84,2668058.8220499717,2661910.1369363926
85,2672865.395374515,2664354.6154314736
86,2666082.751249892,2663446.258743694
87,2673781.034992887,2664590.7026427607
88,2670366.128171941,2664350.87130836
89,2667169.638477412,2662446.3584343535
90,2669450.0701986603,2666668.380503795
91,2670178.3066380946,2665613.943450298
92,2667997.55462068,2665660.31920271
93,2669869.337906609,2664377.051183488
94,2670987.3800596134,2665986.927797821
95,2669218.2602216266,2666436.567766066
96,2665711.495386553,2662893.173537799
97,2668188.667321735,2661735.980825366
98,2672737.7051862073,2666851.1691553243
99,2667008.617883454,2660861.093280014
