,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,515686.965605168,513008.6131703289,508793.37201391207,516999.7110310799,508793.37201391207,504254.56164073746,498474.43351494556,494259.19235852885,505567.30706664943,494259.19235852885
1,2021_0,196927.5009618854,262432.91100049374,199219.40929991304,197878.63517387377,218096.78593782888,198257.34376793337,270713.94490346964,203153.9911860137,198928.7544962461,222031.36782392958
2,2026_0,124253.5336479805,100956.98979192099,161439.59825649898,123394.90426542614,157647.718767433,124451.40893420405,101162.01408422338,162748.90305567087,123500.06110069042,158353.56374718263
3,2031_0,40785.67261465365,37552.47737788432,42441.29033541094,33286.92727320568,29592.076443528982,44258.407528148105,40939.71844992011,45616.26151558677,36793.96651004866,33224.944911377825
4,2036_0,125707.45310788868,280494.83500774275,133771.1757924169,133097.84427960034,165607.85463868914,134964.1181452572,290461.9868665916,142573.54020031157,142877.46669999446,175709.16472788947
5,2041_0,145213.53987316816,51917.94256100212,159060.32045209326,139931.45733433386,172163.1435143985,160000.28635454128,57904.030666590974,171531.78700278513,155131.11351151112,185580.96430715383
6,2016_1,515686.965605168,488352.2087465231,518465.11902211886,514321.35859624087,527917.9771021287,504254.56164073746,475868.48867656506,507845.70861007046,499787.1789408575,517365.02655886894
7,2021_1,201014.7084648276,162745.74464234157,212072.863527432,206476.49014441232,198629.08678900887,202344.55127087556,165331.35025267125,213520.59162289696,209164.14430101737,200007.4335171636
8,2026_1,123736.65678319773,115693.65886825013,116994.00637286229,119087.55579925561,116523.41273627353,123331.07224999898,115346.45578090995,116684.9791768923,119251.21813922998,116819.87421016055
9,2031_1,34604.346775006845,136506.9701196287,35360.37909507684,39992.70400700568,60965.97768290008,38106.46296102842,149478.00506085422,38821.039276775635,43576.5211797072,64736.69579432855
10,2036_1,126067.47965200504,106650.35753033415,116972.55764989092,127772.97315476397,202988.33933915512,136194.44296382758,116955.57745745142,126229.64741096932,138907.95220606527,214859.27324452458
11,2041_1,139542.86410417032,174383.04834928288,119851.97628697666,135362.1653284823,111557.69454619783,157026.79380857266,186541.0843056214,135266.218066443,154076.27719079173,119073.87650537706
12,2016_2,508793.37201391207,535377.6728110053,508793.37201391207,508793.37201391207,508793.37201391207,494259.19235852885,532634.4771332041,494259.19235852885,494259.19235852885,494259.19235852885
13,2021_2,205924.55062356696,228006.88567213548,203395.53912543613,214143.1821359709,251990.64842581225,208891.92826384757,229809.5758983548,206464.04951999892,216830.83629257593,255958.2290794513
14,2026_2,125102.73082805528,66419.20544228186,149316.34121641514,121401.02005601174,125803.26866251591,124812.65405592084,66020.76991516197,149271.1656487834,121083.32400804608,125652.07986333898
15,2031_2,33512.50742752549,35199.00368373309,33251.59501024865,34806.16868106224,41284.03342575154,37072.736027017825,38983.6843681613,36938.02651359705,38366.39817410927,45098.12527375672
16,2036_2,126236.91028808728,84270.66484514877,122714.67844990568,128091.87136336726,118544.76038484738,136883.32283634658,92340.68228585916,132653.94694477823,136327.52103845065,128243.00739072319
17,2041_2,158829.7114534245,75025.01947914547,126737.46104125041,141375.75871952882,172219.28895459216,170854.27555723835,91560.93052619221,146092.88364475462,157240.1857977312,185264.4563070732
18,2016_3,510106.1174398239,531608.316962739,533445.9636844574,515686.965605168,527917.9771021287,495571.9377844407,528865.1212849378,522893.01314119773,504254.56164073746,517365.02655886894
19,2021_3,203350.8333093748,157049.06828151256,197317.8440763141,202148.414789053,198629.08678900887,207005.69171179988,158503.2171868421,198416.46732079322,203198.59758978436,200007.4335171636
20,2026_3,131662.45071903744,64103.71295347391,145991.10704116596,119117.87622876297,129486.45283284308,132162.82537327873,63670.56171626971,145855.45954239872,118684.7249915588,129940.75270352315
21,2031_3,32521.897201090593,30056.12924007194,30241.78786385448,36724.41581761935,100905.06517276491,36028.936437933575,33563.16847691492,33733.83847358237,40231.455054462334,105896.38155445711
22,2036_3,124997.97958792979,73294.4176704898,118261.16477841829,135082.9196409929,117581.50783742819,133808.33575815888,82888.87486184573,127522.58268709648,145740.91686302418,126702.89220441488
23,2041_3,146809.58618839862,62438.948609832405,118739.57057324931,136738.6056195843,110824.53634906988,160348.26812252685,81818.98070999738,138808.35211891597,152954.76406038544,119070.56856520404
24,2016_4,513008.6131703289,513008.6131703289,511471.7244487513,513008.6131703289,533274.1151067184,498474.43351494556,498474.43351494556,500039.32048432075,498474.43351494556,522721.16456345853
25,2021_4,197908.16658721826,196957.0323752299,203366.00771209164,201995.37409016048,197359.19281728263,201563.02498964334,200891.6142613306,203829.77902660173,205650.23249258555,198737.53954543738
26,2026_4,130253.47246602607,176267.9218425234,119038.08172803915,128800.43751243154,125132.13048401974,130818.8531520697,177466.61787583565,118701.24902412233,128755.26194479983,124982.97053527753
27,2031_4,33312.7764597741,123225.0956912083,65552.64530432319,35841.531414135774,52073.5921255479,36653.792021267334,126732.13492805132,69044.73974328088,39352.72135884596,57593.84920077957
28,2036_4,136615.1051264135,70300.97753877459,123044.8693755312,126640.45626194747,155775.95655413117,146880.40995296557,79061.1647210355,132857.19367193803,137678.11119572204,164117.17548547927
29,2041_4,132818.67175400816,173815.86404484624,128011.94565836387,140715.36841194044,161215.2230504473,151884.56890308505,182774.8816689032,144741.59700168262,156712.31610013105,170356.81594494832
30,2016_5,513008.6131703289,488352.2087465231,514321.35859624087,512784.46987466316,514149.51001850166,498474.43351494556,475868.48867656506,499787.1789408575,501352.0659102327,499615.3303631183
31,2021_5,196957.0323752299,159333.35159702154,213514.07472728117,203503.87400826733,231843.37781617016,200891.6142613306,161918.95720735117,217448.65661338187,204554.0568089987,235810.95846980927
32,2026_5,122771.68667283023,118438.21815899888,120536.98016864766,124124.89829320465,126169.98125211771,123027.94340491232,118659.75918099667,120189.77708130747,124237.2972778735,125860.95405614772
33,2031_5,33312.7764597741,237652.5135752259,39058.20309113516,34580.58852674243,57870.690208517815,37685.82138125586,249976.64279926787,42974.957661319044,38087.62865714011,61807.43199529605
34,2036_5,147543.22552822443,67284.34168156926,214054.0261485456,126036.96330177905,141864.6052651482,156703.13094058452,76700.41218865855,228911.23223582044,134554.7721446201,153683.3096093511
35,2041_5,146784.90603756232,45872.47645599418,107472.7552537343,140025.71596836566,112558.76037846567,158453.89341526717,58113.86427001409,120657.9161983009,157808.39871412262,125767.24533727759
36,2016_6,513008.6131703289,502121.52043514093,511471.7244487513,514321.35859624087,527917.9771021287,498474.43351494556,487587.3407797577,500039.32048432075,499787.1789408575,517365.02655886894
37,2021_6,207749.381201826,184440.08034422182,199189.87788656855,204613.3079108722,217506.46342692472,210716.75884210665,188026.12090943274,200519.72069261648,207300.9620674772,218884.81015507947
38,2026_6,121152.01978696571,148689.39528727898,153608.5517530759,123277.16274511322,125694.57334377705,120812.16654183934,156254.15861510983,153202.96721987714,123441.04757752246,125545.41339503485
39,2031_6,32521.897201090593,26058.528604607392,30266.872169035385,35409.98877171977,29456.145770791132,36028.936437933575,29407.630229820657,33773.91140587837,38921.121695971146,33247.96368461282
40,2036_6,132772.30247431627,90474.91561617059,123431.67708052741,125127.4964776906,146642.51525279734,143754.207957117,98877.13542478635,131845.65958412315,135333.4574882124,155913.27814663298
41,2041_6,135596.79593857753,46706.0462952448,215888.29259023795,145065.61359011236,197126.0571315275,152877.01651401675,65278.27266975452,238367.58859340785,158427.25031833892,212907.64447198162
42,2016_7,508793.37201391207,491030.5611813621,513108.9810175294,512784.46987466316,527917.9771021287,494259.19235852885,481648.61680235696,502489.570605481,501352.0659102327,517365.02655886894
43,2021_7,205924.55062356696,159303.82018367705,185466.49401836327,201235.63223234567,221331.72599690148,208891.92826384757,159284.68671395397,186197.83996953216,202565.53851675268,222848.90865295238
44,2026_7,121540.40228951113,186807.56532688974,158325.24463736784,125237.77505936426,132746.2890969705,121853.78533679896,194685.72769140394,158694.02265246277,125478.92629148744,132595.81887656174
45,2031_7,34303.386686209,130189.468111724,31894.9878519098,39076.38005723746,29454.756908901123,37697.591610351585,133176.44269673227,35243.077642779936,42559.01568254082,32961.796145744105
46,2036_7,137558.41202316404,68557.73865001026,121273.38042399721,127200.10955067971,117315.66093067176,148195.54287293114,77684.97795446875,131371.17363660294,137014.53421441736,126820.61510554563
47,2041_7,136152.2940780339,46313.29269900556,118895.39562436915,135048.6639717323,165906.92335265895,154515.96551937397,60287.90782191261,135167.79620705248,153498.11128757868,181862.53767478492
48,2016_8,512784.46987466316,481680.3571677518,511471.7244487513,515686.965605168,508793.37201391207,501352.0659102327,469196.6370977939,500039.32048432075,504254.56164073746,494259.19235852885
49,2021_8,199189.87788656855,142101.04149340445,199278.8002091494,202148.414789053,199308.3316224939,200519.72069261648,143719.44285791402,199742.57152365948,203198.59758978436,202376.84201705674
50,2026_8,122307.10352948781,80678.1523779866,125429.51158073127,119374.75416840361,160999.6777691983,122448.1459187037,80388.07560585214,124996.21462837563,119057.05812043796,162274.26685828588
