,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,527861.3760438487,521117.4990183427,515321.71743529517,530375.1594969679,515321.71743529517,520025.5295409474,511804.12195555656,506008.3403725089,522539.3129940665,506008.3403725089
1,2021_0,203306.65779986733,294402.5216192986,207285.95760117643,204582.52679765725,231968.579490117,213207.91178846135,301729.0052825014,218658.81945194706,214483.78078625127,243902.06563486578
2,2026_0,127750.08002900543,91869.18595695621,167799.08761867668,130902.46179928421,165462.37937930913,138502.7998800507,103408.75585022791,175286.40785900046,141041.43824935303,169549.81864941234
3,2031_0,43580.36323886602,40347.16800209669,48079.565960403954,31213.947924441043,29592.076443528964,43330.84481156662,40625.4451672587,48861.42031059394,31135.225219485746,30290.709158164806
4,2036_0,141017.88430550523,349577.0165167762,152706.78954914655,151233.11364765282,192357.45284690088,148527.68398966544,336035.40236688196,156381.37678447473,156986.51192385313,194466.26310603545
5,2041_0,147198.87124382737,55170.025897627616,163491.79542191903,139492.96568898688,200228.4760920232,169408.88829140863,71476.66746020375,182050.10774571466,165158.5003367619,212509.03057181902
6,2016_1,527861.3760438487,526640.8594564905,544980.1024177874,523631.2824714619,543734.5907637355,520025.5295409474,517352.625216695,538467.3013667545,514317.90540867567,542670.240290028
7,2021_1,208756.26780379025,172174.69544458576,224372.4417235023,216754.57821614057,204494.86258021012,218657.5217923843,182738.44089927367,233787.25731739998,227866.07527455024,209929.6590005732
8,2026_1,131270.25845687973,117984.396491498,117089.19268527484,124559.14176324669,114055.88192630744,141814.1663926003,129949.75578528209,121576.70783836863,135043.85356085328,124398.26488314074
9,2031_1,32970.50807461379,160620.51444622272,35849.34746411853,39968.39464867883,72389.79818361693,32891.785369658486,160813.31202927537,36263.201501775664,39755.33937209782,73773.5747116749
10,2036_1,141842.5837594954,114968.39387869244,131390.27315312848,144589.60065079428,231359.03984732935,149093.75299404623,118618.67699417041,134447.59265923727,151397.3009834757,223573.88995437656
11,2041_1,138642.55449529274,202967.9817258155,123683.86892674665,134298.457032665,117724.91655452002,160928.14610460185,210756.63032286306,156533.06327035674,152642.2016836125,135929.90948697733
12,2016_2,515321.71743529517,573983.2566399961,515321.71743529517,515321.71743529517,515321.71743529517,506008.3403725089,574178.0585167155,506008.3403725089,506008.3403725089,506008.3403725089
13,2021_2,215256.84316498027,255514.9569191631,217654.37513166227,226982.41519845647,272918.30648465356,226368.3402233899,258245.078760404,229027.23698243292,238093.9122568661,283730.6237986491
14,2026_2,132861.04716038983,61831.73617985593,161791.05518281372,128102.06027170473,128993.42226391762,143400.3407208896,66509.33870506988,170938.2252883518,138988.84045520116,133011.8672578917
15,2031_2,31227.244075706967,38716.68745781144,34237.401057695664,32952.12575376503,44823.12112747721,31014.41754988957,39878.08703231691,34024.355239141456,32739.29922794763,45486.857940613525
16,2036_2,140818.11909317927,93114.61965743538,136209.2777641701,145061.3863299488,131792.3638366655,148926.44001869095,97888.91535010478,139626.04534326305,149350.92734026373,132543.65269120625
17,2041_2,167821.10038697583,75060.20077443705,127727.70516063107,142833.9978556328,198075.15643082926,183996.28525632498,97715.14965626344,146603.09825982872,160860.8925734251,201484.24436510674
18,2016_3,517835.5008884144,604004.8340181306,552044.1557999023,527861.3760438487,543734.5907637355,508522.12382562814,603391.1448917945,550979.8053261947,520025.5295409474,542670.240290028
19,2021_3,213561.9196307297,178844.75077672733,203508.3546533169,210275.4654378872,204494.86258021012,224934.7814815003,181090.1638055375,208943.15107368003,220176.92286947175,209929.6590005732
20,2026_3,141892.12313438018,57081.391667104406,155733.79473643698,124599.4909161953,131822.44024864986,152347.50376885713,64293.55124190544,164042.92269926996,135336.80280175645,143345.20433141367
21,2031_3,30218.985792709755,31566.53416800723,30478.590597120077,35923.365211556746,122685.7558946945,30005.930481186104,31987.83524090953,30892.06051857125,35844.67111231908,118031.0809339601
22,2036_3,139902.46163984865,79367.98848335758,133894.49149849286,154489.58124499975,128423.91355207443,147432.8925860764,86065.39612855513,136021.39504547324,159237.22453830153,127076.09462490934
23,2041_3,151229.17479629177,68194.74042857406,119073.19281741121,135163.46496368674,113693.6399147629,169748.607897979,89103.60159800803,139054.33717885072,157471.07412051555,132099.61579308298
24,2016_4,521117.4990183427,521117.4990183427,522065.5944608013,521117.4990183427,557293.4760134335,511804.12195555656,511804.12195555656,514229.74795789976,511804.12195555656,557552.1709915944
25,2021_4,206299.4496742832,205023.5806764933,215937.4522550363,211749.0596782062,203120.01799286407,217672.31152505384,216396.44252726392,225838.70624363035,223121.92152897682,208659.765028847
26,2026_4,135654.70051655427,203767.6346615681,123521.78110722991,137926.66815934618,130263.42565569958,146758.54026209205,215324.31081847852,135336.36805439924,148821.69598955923,138678.6934546053
27,2031_4,35416.42679815338,144274.24167161476,72802.49822720849,34332.965101860376,61001.6467112471,35144.015873990655,142169.17580146622,70693.35405315134,34120.00621564094,59179.779933474594
28,2036_4,156163.48008807996,78760.53285220132,138054.4054657656,142411.302483998,166366.30442970412,162941.20302281633,78581.10645377454,143371.34965453434,147959.54429752205,167451.1023788593
29,2041_4,131838.59643893476,201748.63508785542,126493.53000364601,142214.75883080007,179967.80661748568,150890.32789171705,211405.64026626642,141847.01348986215,161014.6180766531,190800.0484477177
30,2016_5,521117.4990183427,526640.8594564905,523631.2824714619,524579.3779139204,528880.6026849932,511804.12195555656,517352.625216695,514317.90540867567,516743.531411019,520890.2710740754
31,2021_5,205023.5806764933,167625.8848935194,226612.42351761443,212088.32539041073,246860.84000836697,216396.44252726392,178189.6303482073,238545.9096623632,221989.78282199526,257217.48364400418
32,2026_5,123305.69010891594,117776.35480345585,123434.39338730919,131829.1247730155,127852.48335839393,134318.7102364803,129985.24172264895,131047.532544653,142126.78946284062,130587.46313663837
33,2031_5,36448.456158141904,288870.5309955275,42760.14720457001,32938.82960249911,67190.86037085539,36613.946438379164,286684.764656788,42862.3299839754,32860.135503261445,68633.9925115524
34,2036_5,170320.2409206993,72061.21849958,243474.72623040507,141939.10293841874,157554.8240536057,173198.61442509937,73131.62796865139,244542.77473871448,148870.25539612357,153470.29224446535
