,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,347485.53250841284,350269.52360277215,351819.4301407842,346396.2018799101,351819.4301407842,354095.2304220858,354399.1186904142,353546.76870672806,353005.899793583,353546.76870672806
1,2021_0,200243.22173017467,195730.12275583707,200726.2418064199,199997.4674892129,206176.9427449595,200000.00010462638,193055.08056820979,200328.89845507493,199997.7155047701,206484.15183512942
2,2026_0,201782.3907809969,168902.08468403958,204808.1119425396,202226.0340806501,203192.23940441912,201100.15913372295,166560.85388614965,207202.74786292546,201465.54436635383,205387.01957947755
3,2031_0,208555.4624827603,169503.53451233398,216436.90578683076,200853.9811083242,189869.69785416152,207261.11737537215,169795.30681778002,215152.33964485396,200386.5025500258,190519.1504999604
4,2036_0,201417.43462053864,191673.26365113806,202069.8506080076,204729.1437248059,209646.06424422414,201678.8522281413,184271.98866607217,200517.92061650284,204546.0395628993,206373.63149981707
5,2041_0,205537.49827050132,79530.07509422638,186224.46512337864,204506.87139662757,177280.2025462591,205501.36746206696,87543.46900832793,181496.842946918,203983.1072010148,172994.33903985762
6,2016_1,347485.53250841284,289093.62697693234,323108.4784827773,349180.1929742694,350759.9442564899,354095.2304220858,298279.6577077549,330244.44862357364,353309.7880619114,355346.1216632743
7,2021_1,201362.4025103296,169927.40523675524,199421.0928830204,202859.25510949132,194238.80492120888,201362.40260560712,168727.92788543113,199437.43469292528,203282.07430722078,193515.9172599258
8,2026_1,202473.35095451682,189324.575764905,182425.02951860207,201411.68095128975,192751.40091974646,201724.3796930441,182827.89326033593,177099.41140178233,200651.46769018858,194735.83165616175
9,2031_1,216793.69211021194,192779.90863869654,199849.1075667791,213949.35259375095,219366.70450019487,214597.10413700502,197188.62101482606,201023.8691592646,211497.13665158383,219951.6181389648
10,2036_1,203109.0377270515,163956.24590417594,195893.40444988076,204502.8397230134,220015.460932102,203151.01963977344,165309.58546263847,194838.0539035806,204458.316345926,216911.35198178835
11,2041_1,206484.2071937358,120985.09976789705,181903.1945553815,205823.66759994684,169730.1805907234,206426.72385983722,113112.01506293578,182790.49862811124,204933.33774668173,164964.7052945774
12,2016_2,351819.4301407842,342243.4406206403,351819.4301407842,351819.4301407842,351819.4301407842,353546.76870672806,349787.88950523175,353546.76870672806,353546.76870672806,353546.76870672806
13,2021_2,202937.43726884044,172136.6582315182,203587.64067075518,205071.87184836456,209972.333173274,202962.66509966773,171866.68452728356,204113.78948448476,205817.002657724,210152.20092130042
14,2026_2,202436.31688274923,136434.97364717873,201764.3442208414,201211.42377284524,187084.14948339926,204450.86799882955,141836.9296750436,197236.3695492174,201145.8615675244,182432.9853711678
15,2031_2,200359.6972629344,125828.61183439927,202896.05014769113,215663.7608704679,205458.52613276234,200131.97104587997,125610.30421716122,203650.4685551733,213960.1814478255,206386.49164758914
16,2036_2,202165.74352227058,158682.60958231502,198699.08765488095,203462.72700952736,194727.85058582536,203361.8719637158,153961.1412392578,197022.2814254977,201556.6543453754,193281.363776892
17,2041_2,208979.69943455275,130612.96832640025,195999.55594340654,207482.80306923977,178546.9575711398,206550.90170444085,137444.2909525052,200069.8217781363,203703.9872509408,173693.61166869057
18,2016_3,350730.0995122814,288174.79890310083,348120.7070899751,347485.53250841284,350759.9442564899,352457.43807822536,289481.6887644307,355109.14101845765,354095.2304220858,355346.1216632743
19,2021_3,201498.27388496327,127165.72676362142,193539.56201734635,201420.52216830966,194238.80492120888,201820.83351215045,128628.8478305309,193214.26572296547,201420.77018386687,193515.9172599258
20,2026_3,204120.32577075355,127498.77370449409,195840.11220169935,201434.96236437387,191187.40076876324,204527.33859172196,124437.5712385301,191014.10348471266,200674.69062229973,186735.87442963704
21,2031_3,204233.75100282533,101492.5059156287,190056.43343284656,202068.7285232545,225060.8654998481,203879.13617497377,107070.1336012783,192285.63491009118,201180.45120899045,225182.7850033287
22,2036_3,200527.59901619804,136880.65058713406,195041.67995883885,206998.47755323892,193212.62044404334,200420.8880379972,131178.88691489105,193602.93585702035,206732.91836992986,190176.81781164985
23,2041_3,205757.50373358675,123265.58724699788,182364.41538233115,204052.3815595029,169624.24048297777,202079.93276348544,135653.34932986568,184924.4238559004,202564.64293427826,166151.98491048816
24,2016_4,350269.52360277215,350269.52360277215,349035.4390464249,350269.52360277215,341627.76911898266,354399.1186904142,354399.1186904142,353242.8804383997,354399.1186904142,345554.6675472136
25,2021_4,200270.22062338324,200272.75314351916,203558.1092574107,201389.40140353813,193057.794986617,200027.2469181146,200029.53151797087,204084.25807114027,201389.64941909534,193164.75473072947
26,2026_4,203836.17406669585,209011.51053426613,193621.96708083447,204215.07140877793,189900.14189178398,203616.53905673372,203380.63324232766,188372.90188900218,203927.37469367727,185381.87593845907
27,2031_4,210342.67164120846,168754.13153836995,205812.18480860823,212574.2711988733,199954.8564384922,210125.38355955697,172481.77022772847,207138.37459228255,210472.32476345115,202297.6743235195
28,2036_4,204253.80165831975,139363.64593962202,198637.79670690213,202847.29368719962,204205.10375274933,204421.0152623031,129583.06606911808,197855.90139329238,202275.9647937766,202258.31410131787
