,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,338330.3556222152,348106.25199395476
1,2021_0,224471.05285686554,218500.56139129307
2,2026_0,230124.49997736522,241801.41904851203
3,2031_0,221834.17015075358,219734.02805991573
4,2036_0,230497.42325067395,235934.13261197731
5,2041_0,218614.1927430496,218155.6903035391
6,2016_1,336754.627493953,346530.5238660638
7,2021_1,254129.88816566404,252899.48107275597
8,2026_1,207406.73052716753,211931.31382562392
9,2031_1,238585.9607146789,239418.8163065956
10,2036_1,208900.37527895614,206298.77629045272
11,2041_1,205539.2150619942,204168.60225385238
12,2016_2,356725.53822130634,373666.6138106369
13,2021_2,217602.42089788904,220086.87898064774
14,2026_2,200370.49096257452,202170.96490276838
15,2031_2,221521.77410191495,220642.99637665699
16,2036_2,202587.02582205363,205979.49945283536
17,2041_2,217041.6043987451,211750.3827137659
18,2016_3,360879.54220714467,376645.5417277514
19,2021_3,207903.87214105827,203167.1519505945
20,2026_3,204150.6522613863,211164.54649532633
21,2031_3,203558.97904274456,204515.43072451718
22,2036_3,211493.0510164168,215999.48771214337
23,2041_3,305281.72294397774,296921.7865579597
24,2016_4,336445.35104844306,346221.24742018257
25,2021_4,236169.92135296288,238463.39962481832
26,2026_4,247497.2300714512,247613.21258992975
27,2031_4,200000.0000009683,199999.99995295607
28,2036_4,203483.39052948082,206566.45169038238
29,2041_4,276425.03417763003,264469.35503949644
30,2016_5,336754.627493953,346530.5238660638
31,2021_5,236169.92135296282,238463.3996248183
32,2026_5,220353.8876142389,225545.1637860645
33,2031_5,223172.04499284938,221287.7750321896
34,2036_5,234995.5841974093,234256.6936958816
35,2041_5,224960.72692599148,221446.2119423893
36,2016_6,336754.627493953,346530.5238660638
37,2021_6,236169.92135296282,238463.3996248183
38,2026_6,208908.10217689315,213905.86977778788
39,2031_6,213170.72718150952,212238.18640897959
40,2036_6,305771.19312891626,301545.0895589308
41,2041_6,206492.0264111008,200000.00000535676
42,2016_7,344410.3147634164,354903.7520449412
43,2021_7,231968.21153786173,226871.47334857125
44,2026_7,224755.211304757,231377.15722887148
45,2031_7,204378.36487839205,203603.64645562906
46,2036_7,263575.1776335388,260357.95045424858
47,2041_7,200000.0000412559,202058.02546440033
48,2016_8,339644.09265136643,348829.6346660527
49,2021_8,225526.45407467542,226500.7574434117
50,2026_8,204075.85538543414,210831.10319015992
51,2031_8,201520.69957079785,199999.99993168077
52,2036_8,274340.16109652154,270101.15776213224
53,2041_8,211020.0643088606,209545.4738311764
54,2016_9,344719.59120892634,355213.0284908224
55,2021_9,256092.99395071613,262484.2765172321
56,2026_9,201580.20211697827,200260.7543863712
57,2031_9,202802.25675322535,201848.6773965076
58,2036_9,202718.40950835144,207475.62874475168
59,2041_9,216095.33958752008,211421.50245625284
60,2016_10,359303.81407888245,375069.8135998603
61,2021_10,219186.84148362235,213636.3305251807
62,2026_10,203338.99803057275,211163.9767809081
63,2031_10,203428.8099742389,203470.1929666255
64,2036_10,213708.3543971796,214832.36301491642
65,2041_10,245555.15320155886,245490.93202532665
66,2016_11,338639.6320677252,348415.528439836
67,2021_11,235598.78340554636,237892.26167948925
68,2026_11,215161.49475896536,220800.87422922015
69,2031_11,230601.21437944195,229473.6306122135
70,2036_11,208280.43029799548,207591.01185970628
71,2041_11,233905.4952944356,232158.07467729584
72,2016_12,336754.627493953,346530.5238660638
73,2021_12,246778.09259063352,246361.47626567597
74,2026_12,226713.59223436197,226743.01786702516
75,2031_12,203142.74795159933,205428.96254276298
