,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2669753.361094603,2663850.998569617
1,2668919.1840390093,2660321.4718419695
2,2671295.258810584,2664564.1831405717
3,2678210.1637657173,2667282.9459841046
4,2676038.4072112725,2668083.0724333227
5,2665225.676073789,2660733.9959238684
6,2677602.239818291,2669918.8817421095
7,2666202.2482509185,2661149.2791016065
8,2674630.012638486,2664888.4613429857
9,2672708.5720429337,2665265.201521891
10,2680396.896438789,2668519.3902482954
11,2670934.1430565314,2664125.164434473
12,2673894.4214152615,2667068.593268265
13,2673662.969054073,2667292.0819701403
14,2667322.054598027,2661608.724033256
15,2668406.159900474,2663844.659186187
16,2668866.8303775666,2665108.344413219
17,2664268.5754066245,2660599.4465680257
18,2668570.506892312,2661486.6535906023
19,2664567.0864880774,2661921.9885649
20,2676856.7347897207,2667187.2076777043
21,2665977.811615917,2662041.6521565244
22,2675138.2261459487,2670603.496607962
23,2672201.665437524,2665053.928975883
24,2668654.6054498116,2663279.550399022
25,2669990.1646153405,2663584.45759256
26,2669640.573483903,2659617.0518219387
27,2670526.0373576595,2664127.090895631
28,2669303.8914568676,2664069.7164876573
29,2670866.1890847078,2663728.746328814
30,2667610.712826212,2665527.256870676
31,2667840.865372882,2662235.420235049
32,2673765.4904523334,2667121.9285223326
33,2666535.095751547,2662838.0034030653
34,2668831.735684465,2662448.7494223043
35,2672644.8347768295,2664926.408419925
36,2666110.7243502084,2661952.0308874403
37,2668758.247101901,2661513.326289973
38,2673360.8042738223,2663721.9871117678
39,2677697.052815215,2667662.448816058
40,2670171.8507744037,2662625.8570258156
41,2669812.6236559935,2664571.043046416
42,2676095.417297892,2668647.259661599
43,2673202.0726260883,2666569.955352271
44,2669240.4679370765,2661451.2969791004
45,2667002.6923608053,2661335.6526535377
46,2664433.5882710638,2660203.6075559687
47,2670624.00751585,2660144.4724623673
48,2672403.4516894547,2662861.9274669033
49,2670546.1408067583,2663925.039367364
50,2664666.060115979,2661952.848532197
51,2671994.9295613775,2666807.5391111225
52,2677295.1686312645,2667854.201112981
53,2665760.383192934,2662011.0471953726
54,2673988.0246028975,2663713.7521831756
55,2668036.6886079675,2663697.7028565966
56,2662417.2503039883,2657481.9785150103
57,2670714.350365089,2663029.997451867
58,2671993.1515643536,2663576.254475488
59,2672341.2975494075,2667757.382717289
60,2667091.9255653187,2661128.4397453154
61,2667935.149270945,2663595.198774782
62,2665688.9539488894,2660726.323784725
63,2669297.9331259793,2663280.696384102
64,2668286.937587052,2662411.527523935
65,2670578.319088987,2662388.351130724
66,2672646.408749344,2664623.915038851
67,2670494.443824971,2663914.893446924
68,2672977.725709504,2665318.7758309636
69,2669073.6408289885,2664288.702352011
70,2667438.7730370928,2662586.5109947016
71,2668028.4724163627,2662717.431237667
72,2674054.342127122,2667836.151883604
73,2674788.911373487,2667694.0087752775
74,2669143.89755407,2665648.3547230503
75,2671686.320292013,2662861.9647643706
76,2670771.506624605,2663975.0850724652
77,2673293.692825181,2664416.850331354
78,2671274.82452588,2664192.773264969
79,2668355.033353191,2663087.5997010544
80,2676804.1057648747,2665810.882239731
81,2664427.364006508,2660468.67982969
82,2665531.5197925754,2660733.506158385
83,2673548.441238677,2663063.0066164685
84,2669283.063463932,2662484.2978819185
85,2670716.1629046127,2661184.4707884546
86,2671612.0580597795,2665819.7784279413
87,2668818.363589437,2662467.347964186
88,2664026.3876062753,2659905.1264905147
89,2674347.3935558195,2669403.9331905427
90,2672823.8903021663,2666980.8276210953
91,2671159.431483055,2666626.289426975
92,2669463.7391716316,2664464.5965358727
93,2672151.683430152,2665888.574293403
94,2674305.1400451544,2664766.92781723
95,2675673.189784836,2667065.3501830464
96,2672439.345142482,2663676.338082
97,2668973.5759724095,2664215.9362611994
98,2668917.441970762,2661567.2123214747
99,2668020.1047247937,2664715.124005071
