,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2613379.2087505115,2598440.448712903
1,2678000.8599377023,2659566.006881441
2,2685544.946354756,2660788.593405463
3,2678493.635302474,2656133.6596828885
4,2678165.1402637297,2655719.5561412163
5,2672557.07000571,2653708.8309999425
6,2667462.099516606,2651203.9500686005
7,2717416.223485217,2688277.6513394425
8,2643347.0256343735,2631537.6835621167
9,2710571.4803720713,2690328.4881048324
10,2685409.8578040316,2657960.596867659
11,2708942.318196518,2682470.704558566
12,2629823.825856599,2615090.420978441
13,2669295.9030971574,2650840.5654798057
14,2667438.769952737,2645570.2361683487
15,2674953.681012039,2648732.4758768077
16,2668378.9753067177,2653077.4722295254
17,2649046.1890687174,2634328.8855234245
18,2671245.5347644337,2646623.785178131
19,2663693.280989416,2643611.8431304
20,2717013.755160923,2691743.55146698
21,2659211.004123835,2642423.5276619503
22,2662333.731926952,2645382.873894903
23,2657452.516613637,2637418.620152083
24,2693532.225723451,2673630.226315985
25,2657602.905552946,2638520.723839568
26,2634340.756218815,2621942.175299243
27,2685744.422157178,2666952.566331083
28,2640397.2347797696,2618731.293181181
29,2635269.965218953,2620102.481513785
30,2618323.6534095295,2600466.5297637926
31,2713017.8487761123,2685932.049804452
32,2709109.100329887,2682088.86663926
33,2665803.8360256595,2639701.8301126566
34,2700554.739726632,2676655.0180192785
35,2705240.4547502296,2690209.904227074
36,2657570.413398808,2637440.538923971
37,2640397.2347797696,2618731.293181181
38,2643229.7072389317,2621092.0750624323
39,2683917.732239954,2658965.064540984
40,2646108.356073072,2629229.781466374
41,2697041.7640945604,2675377.84122537
42,2678871.2006668905,2656299.3013302926
43,2654104.7896639453,2639301.088829678
44,2675986.045665133,2660828.3715225216
45,2665946.1859006914,2641860.818971253
46,2724398.5924405553,2698343.472491448
47,2668324.061700247,2643278.9649910973
48,2677757.5467018327,2660972.0279474338
49,2676461.157170355,2654138.1743509984
50,2684092.1306136646,2660893.437429423
51,2674576.378149017,2648189.2237531003
52,2662577.9574165754,2639481.4581122017
53,2697074.037330444,2681759.3045023186
54,2716905.612030294,2698093.209352108
55,2679838.9728581384,2655065.480518427
56,2678270.273896795,2660335.9097783817
57,2671986.066030476,2650810.233060047
58,2684102.2048589475,2656321.7371981507
59,2639506.7753893845,2621370.522469525
60,2695993.8269741503,2676056.299015985
61,2657175.6066813953,2639674.385226528
62,2670351.4342813026,2647131.054499355
63,2681256.2394175576,2660607.7460778956
64,2638479.758814455,2624793.252022813
65,2655323.5814238265,2633808.1113341684
66,2652736.3107927926,2633100.5882867128
67,2664969.3159539076,2651332.9390053526
68,2696948.5064550014,2679643.25646248
69,2659110.2243449427,2637294.0054376596
70,2671507.489227728,2649450.3664739095
71,2635171.063824554,2618464.840578054
72,2716857.5785984183,2693825.3030685857
73,2655634.8099353528,2637175.8481315267
74,2680667.429044895,2661871.41313025
75,2657959.5194498957,2635652.563421589
76,2684259.625139458,2670766.4206895027
77,2710829.8305827687,2693158.743329133
78,2698829.434716524,2681679.1071679424
79,2661734.7319868477,2637297.4197534826
80,2703525.09636185,2682606.6419219216
81,2635171.063824554,2618464.840578054
82,2644553.639231883,2629178.3357668845
83,2640335.181634062,2620023.994903885
84,2639738.63268656,2618352.472005351
85,2685544.946354756,2660788.593405463
86,2685300.7055257577,2664493.8127138573
87,2654549.404703265,2637037.1660887394
88,2668310.3119266992,2645410.323398624
89,2671866.176059124,2657548.413565995
90,2668010.0693303114,2642385.6546768667
91,2677127.97107365,2650046.6427886114
92,2671760.0955619235,2653372.783903124
93,2674503.836336619,2651276.5909878155
94,2658491.071899071,2632970.895286953
95,2654648.243147552,2635741.566072525
96,2654374.084946147,2630284.1286876155
97,2688952.943149826,2666982.21548557
98,2694822.7444932796,2673007.3082911894
99,2673790.3431376275,2653938.239045967
