,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2451235.136411365,2458545.375657755,2457297.784046291,2461601.0140976897,2404076.989899764,2414094.5673602587,2202722.6213185373,2214144.5344168576,2318013.201558942,2323835.126439317,1097074.5045676068,1102056.0714889022,881396.3209477714,1029745.6689760254,916690.1766949983,1103013.3132369022,1113628.2722014124,865957.4370843848,1031038.7711323138,921684.1147047813
1,2457221.122933606,2464520.058299372,2467876.7994161486,2468600.5181753896,2353504.4825247894,2361061.4531738646,2143685.8232779955,2164147.1442905692,2292457.561659108,2295223.734893374,1121157.6061462914,1117218.1763935036,946921.6340180287,1062357.4286841368,985325.5459091774,1129390.754966772,1126578.6173327763,939114.9103932412,1071708.6268660643,989365.9761719914
2,2455814.438789846,2464381.435933466,2474819.3267023526,2475648.9978196714,2380926.295800374,2391835.6704931716,2038402.7908186456,2060142.9644446378,2303733.637399134,2309119.6469595563,1096633.433150655,1120673.8400764768,1023321.5468875859,1095673.3897855077,987578.9118633886,1106373.6748855326,1129731.7007067937,1028354.578740718,1108078.3152726213,990156.9602859657
3,2454636.314691974,2461171.437310111,2459541.250442505,2463386.334780382,2358089.7959475536,2363530.49436858,1948191.4472875167,1964643.0820772364,2273455.609765841,2277228.5964433253,1098458.6233133352,1103521.0689225364,1018635.972593604,1082561.3976302154,1033517.0303445429,1105911.6261369365,1115783.0262511813,1019580.4425673811,1085855.7215588712,1039586.5622986273
4,2449850.5906258523,2455583.785226884,2469995.978234284,2472748.827710806,2378626.51622036,2383387.7053905386,2187825.42011461,2205476.4704663255,2278242.7373089483,2281086.286450022,1115369.7798926951,1110740.819648487,926971.3013659191,1089084.1167094782,959365.8708134165,1121832.4948760231,1123389.9199116216,915847.8501760091,1091656.1428004324,963827.9804528095
5,2451421.139190995,2461734.617856445,2468419.8234420572,2470381.5584755996,2397869.343996255,2406558.030909024,2087934.3236338054,2103082.4655103046,2276303.810022829,2281529.3944534683,1093713.428196509,1121302.1068915855,948971.8219618228,1000216.4145141213,1012792.3490148635,1106255.022288356,1129359.6111216513,946595.1224848612,1009240.2130392409,1022737.8153549992
6,2447623.5882364647,2455829.1567176413,2470885.113041666,2471986.002023697,2427092.5465120794,2438242.190229336,1994127.033186946,2008345.9705935407,2298472.9144665254,2302777.642279417,1115495.1876018539,1102632.0433668862,1031246.4751297724,973617.6782826808,941600.3346516541,1126058.3066963584,1111214.939952788,1027161.0093840475,979001.1120346364,945698.0444965416
7,2446840.9942015437,2452529.4535440905,2466813.6783475634,2468718.0641342956,2346144.246824045,2357506.8385511804,2062684.0996555616,2077924.063314904,2277192.54891268,2279530.9589322004,1118177.6069029812,1120191.2107192106,976574.4397290748,1082443.7568884024,1002309.4623257386,1124125.3487778653,1131726.9792302244,974224.6339117996,1089180.04414648,1008197.1169362318
8,2456883.220757487,2465358.3737833705,2469757.3510275567,2470986.2801558594,2383387.154054968,2391156.672780413,2029360.443460361,2044604.6138411656,2290461.400686562,2292486.3777207383,1100214.0835097693,1121791.6934355556,985584.7103177649,1095526.0436442045,987769.1706089341,1109186.418196328,1133800.0241698462,984325.4155029943,1100128.6909337104,992335.0039392653
9,2449415.46805603,2461256.94553026,2470393.8126921663,2472249.3792052,2382419.996306619,2389914.825599164,2085178.4026350295,2094691.5374446132,2288708.696354637,2293310.538372549,1101665.9700223503,1118845.3642194986,977815.4102593292,1033401.0629805323,955696.5602497504,1117074.368686279,1130665.0438945936,958813.5497346099,1037245.3703535602,962947.0226198662
10,2447732.098843417,2455076.7033979166,2470781.7282716865,2473904.1137379017,2390841.7878992236,2398008.9373002984,2099273.6581817707,2123576.7904821048,2255856.864677372,2256259.8503293674,1102012.4837408294,1110349.9012039518,980346.9941458533,1038581.8855147493,1075623.6119460484,1113793.8946951767,1125009.5019999472,975289.7396287728,1045798.7252766734,1074590.1479623863
11,2446854.256429998,2455549.4370136503,2456395.9375861636,2460745.4440654814,2387819.6282933415,2394066.6630241103,2217342.0891685546,2243108.6140224934,2288155.948476417,2289503.176282077,1115719.3744112141,1113481.6623824844,850481.5348675658,1053303.9036015829,967729.8435178625,1126315.9092090395,1125664.1240167937,842899.8073172746,1056305.420306953,971057.7347420428
12,2447986.1536333333,2455939.834180462,2467007.696918871,2471259.418820632,2359966.7154964292,2365179.06580331,2213572.985704041,2220153.3868203335,2284900.391716825,2291090.7967915004,1113091.5339968118,1112911.1240336609,907623.283280608,1059602.3743981244,986349.7544603207,1120960.8189280042,1125817.453350737,884110.8834228932,1061595.8230951256,1000615.7256373581
13,2456838.7694264622,2463949.7147349864,2464043.345690991,2465056.629437801,2379123.0719503188,2385787.164664789,2184321.334492551,2202857.5946777295,2269662.6117460234,2275414.866564961,1099945.9261652094,1114696.1570402987,868804.6861194628,1045373.9162472724,994631.1300906951,1111214.7951182919,1122484.4410185744,867140.0240354036,1048603.830211167,1000173.1893016244
14,2452680.2748113386,2459482.8572198935,2461773.2736078715,2462811.0958104217,2392220.1357264314,2401084.8613348594,2121231.165733493,2142889.4881909587,2302947.14100272,2305275.353593654,1093998.6168480974,1096629.993004299,969205.4390483849,1083869.6445319015,969570.1829366096,1102230.7431671026,1105902.1934634475,960947.8135014765,1091941.0614015555,973472.0125900382
15,2453528.0233768667,2459902.300820579,2458378.6257142345,2462372.78860432,2372916.593319375,2379764.578990125,2078364.9259550422,2096971.6071096873,2244260.959585007,2245113.002862364,1117828.6445800825,1113947.0319827893,935397.3991690013,1030004.5217718506,1056074.199683787,1124054.9227367784,1126205.2261074013,939534.5336116194,1032922.9462364346,1057464.4423227443
