,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2568735.615003099,2606569.499486801,2574049.9240892287,2610106.748859789,2483140.4553242913,2544152.6946619037,2130425.299342297,2149426.009669344,2371522.1289813044,2384888.7987697683,1541819.842068118,1546055.8618110805,1176469.6080276333,1482391.679264666,1313170.3675114245,1459523.8155121894,1465947.5923568192,1149603.1451301347,1385420.894670412,1286479.7716945321
1,2566489.0674116453,2606360.0096038748,2574684.806848699,2609712.0650657564,2429420.6150945895,2486916.4997699424,2097479.692280055,2084724.8891725321,2356697.0251191845,2357484.3288687705,1576205.995351529,1573191.3928896482,1292925.4692780403,1505168.149049408,1395409.1619270497,1492212.1657014303,1481788.0159643525,1220523.0964223186,1424103.7850051266,1351576.5331765488
2,2575227.023422487,2611337.409798025,2575430.202853502,2611656.035759809,2475882.5203363877,2531768.1948249843,2029028.5303977395,2006224.6907872264,2373998.2508705677,2374261.6983844927,1544903.837171548,1578156.9357799725,1445457.9360074373,1550843.4254829355,1395746.9970155796,1452339.8543536137,1488755.3525827553,1353554.7995651027,1456257.9686245245,1350136.8942788113
3,2568389.257734743,2609667.1181745566,2576141.69633638,2612105.5999300834,2451613.3472976377,2505186.67025615,1890773.2858583452,1876237.679366005,2350210.1148057645,2343723.607333973,1547881.3606066345,1549237.3885976556,1417098.8246728953,1530257.7306731022,1453666.354718985,1458130.5048538358,1464957.0229833578,1329205.6331254207,1429849.5685094998,1384573.8846205808
4,2570179.9467549296,2612112.1413715146,2575376.0827669343,2616792.4473672486,2477264.6779784495,2530482.2596009877,2163470.4233635124,2170306.2984667746,2337883.119338156,2339775.869098368,1562662.604903957,1569001.8749731788,1248729.3024778282,1540469.8307618648,1363474.3304805935,1472167.9444709052,1476499.3033253762,1214101.5209236098,1444456.1809868955,1328586.3975841596
5,2574605.16283844,2617743.943915256,2572382.376605396,2608692.6596403336,2472678.119216469,2541234.6371024614,2046915.061791967,2040749.2381079914,2348637.751924726,2346804.4566460038,1531153.4922098785,1576648.300832647,1286847.1517890804,1412140.8211466903,1424412.3282259807,1454515.4754461574,1492864.0333799063,1206822.6310070693,1348939.2459356638,1368490.894182372
6,2570575.0401567137,2607059.4126275918,2575578.478899488,2611192.205293008,2480512.663560316,2552408.4456753777,1964423.4761770768,1970956.4747461742,2355187.6091759317,2359832.3790124976,1558777.601273575,1549536.98696451,1398436.8702756667,1376393.0873723226,1336650.3581902958,1471116.198972291,1467265.7380962379,1315156.6222618385,1358001.5777762956,1324389.3609390955
7,2575933.378427297,2611719.8863294404,2571753.0874683503,2608886.6731304424,2443213.982999234,2502685.2873046873,2020494.280218555,2021208.6080375942,2352336.4272909537,2348637.4325556187,1563529.369721483,1581602.6906771366,1312886.9167158157,1514274.8124504418,1423325.6973238687,1469559.6538907357,1491141.1371162932,1224948.699874646,1425598.6119448496,1379021.2030571674
8,2566834.8845746187,2608834.588159283,2573055.939781681,2610545.7936534984,2473923.0371990874,2528783.6706761066,1922761.7180369897,1917121.444558956,2358285.69263612,2364340.9366049464,1547110.3534744969,1581071.482136672,1334323.0766284908,1545613.5517816779,1400977.870054625,1466312.569380039,1494475.139673093,1278694.7721374799,1457934.709716238,1360307.2821463642
9,2576180.049013572,2617295.273693786,2570016.112348187,2608611.8036407307,2477197.2120961365,2536370.66567583,2034499.1160411348,2018361.264967991,2353503.5070818174,2363148.1391313463,1546966.9332203993,1578695.6374020642,1354134.9217919796,1459706.7325428152,1373643.2113445865,1462359.5811151203,1491013.9390321693,1259439.5909300868,1363404.4195824803,1330238.9891417017
