,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2600381.18954537,2586329.9050176386
1,2646907.4617483383,2632626.557288152
2,2574853.6715466524,2562412.538230529
3,2625658.036595543,2609015.6959584523
4,2621919.327953632,2605294.9713508897
5,2627071.826194278,2611482.016932195
6,2640525.040892574,2623848.8389303796
7,2620547.166304404,2599598.8755625384
8,2624797.2575591346,2607415.158363264
9,2606432.456617687,2591834.1232598852
10,2634834.589812626,2613806.026234622
11,2650529.9559953227,2630683.384381864
12,2634206.8894290724,2615692.162283928
13,2661185.471254478,2640002.623546443
14,2611679.853479204,2599074.675512186
15,2643873.0276690563,2629940.362780111
16,2597049.2954430687,2581205.191376418
17,2609672.4116720073,2594494.779010636
18,2638747.626176318,2620779.6878444934
19,2585214.36876761,2572446.2303761067
20,2600386.3096190477,2584339.516374979
21,2598921.092522196,2582540.615257615
22,2628622.203841895,2614621.7330327937
23,2611687.9593944643,2597494.916688738
24,2656618.405495191,2635177.1172324196
25,2593024.310556756,2577626.935489445
26,2671187.5794529733,2651430.67072987
27,2593274.4420913607,2578905.4381448855
28,2616727.486742203,2602470.003147562
29,2642414.616495613,2624770.649672425
30,2591154.467387042,2582854.436883095
31,2624742.0501428,2609049.7612976944
32,2695081.568299433,2674817.0812192177
33,2606302.0931652384,2592660.031113285
34,2591104.615750933,2575704.3590545394
35,2628357.1822702317,2614050.053344814
36,2678832.549484425,2659471.2613738715
37,2615520.897220315,2596461.8722754233
38,2604477.6989465225,2585058.631071045
39,2663004.3337475676,2646023.3735524435
40,2637988.029428565,2621724.089513878
41,2671752.5170223312,2652408.536929349
42,2611222.013384493,2593571.709213037
43,2682282.9977880884,2664987.2759317444
44,2612992.050517332,2593308.163639229
45,2668386.689601837,2646692.511647108
46,2644235.0111793466,2626443.6245222124
47,2637276.8705578996,2621440.490822207
48,2668058.414836919,2647738.4107799213
49,2626041.525580205,2608826.4339088765
50,2608844.0424185386,2595675.889379458
51,2607873.7772153597,2590308.7900948916
52,2605443.4231832763,2588667.4815029786
53,2580335.8701786865,2568594.701930724
54,2665990.0462244735,2645288.5071410863
55,2584345.953012105,2573911.2784258993
56,2605547.0812938665,2590386.8479407765
57,2595055.029403451,2580612.626750931
58,2625360.2748600086,2606939.3068411583
59,2629452.450885441,2612319.178282632
60,2601290.858891039,2585746.1475031087
61,2595299.129361298,2586514.647751905
62,2654719.933305851,2636263.623760662
63,2597254.442485532,2585430.9623281583
64,2649767.9092044085,2628470.239219814
65,2592385.37845843,2580823.740297256
66,2622958.883238636,2605016.121731201
67,2577079.821983427,2564209.3383036535
68,2624729.7301948913,2610178.1549559534
69,2622425.7796972096,2607749.765170071
70,2651954.8100459026,2632185.2407423547
71,2642575.192965189,2626341.5337476335
72,2634909.4009292787,2615872.233237
73,2590718.5577711416,2578603.9033149006
74,2609126.9681355553,2593888.1700481144
75,2627381.4401343325,2612380.4020966874
76,2703577.7016053596,2680709.113332906
77,2610652.084880493,2597888.1729395026
78,2603356.2337892964,2587445.6414036835
79,2606010.6642685505,2590691.674511461
80,2611316.218637499,2597506.1901441216
81,2605152.0737375347,2587081.449499577
82,2634240.325397482,2613457.956890813
83,2639397.0974408602,2622006.7794679524
84,2591056.4257365987,2576734.096411137
85,2586742.5013540415,2570592.0715841264
86,2649890.429847854,2631818.2766734925
87,2629175.592302141,2612262.2671147357
88,2639183.2274053693,2621409.6959080915
89,2618816.55686726,2598288.153040382
90,2617046.6490111463,2598845.248029558
91,2617899.953863539,2602625.1283731763
92,2595583.1468049167,2580996.480029032
93,2653839.9167568306,2634706.829110612
94,2617517.6750908764,2603375.6848814227
95,2598475.438951537,2585931.5631315964
96,2635036.2244749516,2613443.0707861567
97,2629647.229473881,2610700.1298494115
98,2626005.0953251095,2607553.490570423
99,2655023.4933132324,2638489.626995985
