,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,513223.2196151544,513301.4818076066,510666.78107782046,513334.927013859,510666.78107782046,500568.4850289238,498475.1368190033,495840.4360892173,500908.1523495623,495840.4360892173
1,2021_0,195239.86710148168,232830.88556009007,197760.4098481661,195866.2665276685,209780.0943809522,197764.70917058928,238167.4148078294,202530.46185316562,197981.14356238663,213888.223666196
2,2026_0,121250.14913761357,99024.1827325956,144329.36326291898,119818.89880279203,140752.74163258015,122648.10699427457,100699.29045834593,146505.37587178315,123312.93762720453,144946.8867958831
3,2031_0,38116.47867130466,34883.28343453533,38404.881560217735,33031.917249167294,29592.076443528964,41173.89300068657,36863.4330632394,43761.95583599071,35456.31105372188,31150.844380382714
4,2036_0,126161.02143883811,206494.17389512758,130525.67043095513,131538.8284698398,149992.3514570289,125137.21862404289,208816.92947887088,127817.63745000932,129802.43143110789,146844.0575712545
5,2041_0,141601.25515388127,50662.02671554673,142294.66914845625,137641.08618344014,144646.7255718875,151126.26392123624,53766.61406090356,148667.60546093975,148225.0684976088,151370.2078582578
6,2016_1,513223.2196151544,462397.67054183746,501453.54888588714,513413.1892063112,516327.44609357545,500568.4850289238,448843.2960978927,489440.8926119974,498814.80413964187,504686.77886242385
7,2021_1,197964.67210344315,159579.01250685638,201283.6509433948,201588.8783346524,197248.12267271322,199732.96720356078,163649.97806574396,202091.21080182688,204087.40682171955,199514.79891981953
8,2026_1,120121.2447526764,113976.10966765192,114363.32614546249,117207.89615070056,114284.28070743829,123588.65518562731,115531.6990446406,117811.141013291,120658.29068086883,116485.31063524312
9,2031_1,33903.269587712086,100897.19681942517,33763.4938082353,37495.50774237798,50656.071597345595,36324.421227311395,110871.3404645899,35255.92752480821,39105.4454170345,56243.368674833495
10,2036_1,126755.48493718979,108355.96476267948,116883.41718715648,127349.27150640193,175944.59810170604,125350.28545696182,104715.29345970596,115968.7939603802,126935.73920376661,173982.4882888684
11,2041_1,137757.6768513421,131951.56895947404,120534.62690592333,134944.13442587224,111209.56367530624,150991.918539142,138692.17211742623,130319.31855530216,147676.67261148887,114597.12778543195
12,2016_2,510666.78107782046,497665.19542899984,510666.78107782046,510666.78107782046,510666.78107782046,495840.4360892173,495681.2648159844,495840.4360892173,495840.4360892173,495840.4360892173
13,2021_2,202240.90016612326,201060.85340148016,195398.92178596882,206694.42533545374,232888.84748428554,205282.9160874516,201182.35140769687,199759.14972142634,209238.06010979338,234553.27415575882
14,2026_2,120790.4769165448,64664.135162193474,136622.8515769864,118583.71377033729,119264.75443705478,124942.02777458006,68782.69198183615,139994.3261522686,122213.75574680587,123086.52671756013
15,2031_2,33182.3057609623,31970.42185338417,32240.730017553724,34037.81926733082,37335.65852064926,34720.53742423689,33119.031119134655,33801.63604150396,35576.05152630855,38845.60460265524
16,2036_2,126088.44613011535,81733.14614946811,122426.18207431138,127571.49243308025,118716.2458169728,125938.13011495801,78455.04591898624,122006.42452123888,123664.73562553986,117378.54858852533
17,2041_2,149655.7424415832,76381.42366450015,128754.14341960216,138945.45897707806,144607.8609819875,157152.20888101685,83906.86157248542,139578.8808920723,148787.41940638743,151428.27900607622
18,2016_3,510778.48847652506,455947.3064075936,519073.85422206606,513223.2196151544,516327.44609357545,496180.10340985574,454342.98967336986,507661.1469128484,500568.4850289238,504686.77886242385
19,2021_3,199489.1300155351,143322.51978744913,195353.9793522156,198712.82858991722,197248.12267271322,204107.38280814645,142735.59008112695,197468.85638693374,200481.12369003484,199514.79891981953
20,2026_3,125331.93437976265,62386.16375287573,132492.9476736102,117228.11082628027,122732.68074865475,128761.99030863633,66166.90563705863,136123.39841537224,120639.49451247363,124536.32047472132
21,2031_3,32521.897201090575,28674.74901197364,29979.97400515322,35323.57627877642,77269.59218737467,34080.66513794432,30096.23780984771,31469.8218449271,37810.572227077086,80642.10950904057
22,2036_3,125487.1519611059,73516.59254700049,118578.11932707616,132381.1499565385,117898.36806291124,124519.56411513455,73408.97135526453,118171.4663772882,131159.96750397273,115712.85002202104
23,2041_3,141789.48447550068,62830.04568063358,119072.82402380448,135996.03802202686,111191.3403035936,149088.54419326587,74427.51205679173,132657.30834202014,145913.95915676997,114651.38412855388
24,2016_4,513301.4818076066,513301.4818076066,510588.51888536836,513301.4818076066,513273.5856638262,498475.1368190033,498475.1368190033,497933.78429913777,498475.1368190033,502240.49223340023
25,2021_4,195866.2665276685,195239.86710148168,195398.92178596882,198591.07152962996,195978.22870098698,200894.4843546693,200268.08492848248,197255.77396353314,202862.74238764078,197352.34015551215
26,2026_4,125278.29458091562,153538.1929596395,117073.87872792706,123525.28480343729,118593.61625855863,126607.5628171314,157198.77198904118,120523.18858722744,126919.29889103658,122580.11732799956
27,2031_4,32521.897201090575,91394.83752687713,53645.97346790333,34728.058080041585,45096.056202128886,38132.8897350468,93095.50402471807,56171.29740139532,36289.51746181845,50230.21336156307
28,2036_4,133184.57821186265,70382.03990566685,122494.59204660922,126568.06619753201,143058.75143582412,132546.179091311,70555.57074042261,122145.27188701348,125827.51709222549,140380.8680390538
29,2041_4,132710.3345844787,129255.41540666066,128011.94565836387,138479.31176973588,145131.57120304563,145511.11471594207,136100.13438424922,137659.69062099725,148140.79107900843,148819.8806410885
30,2016_5,513301.4818076066,462397.67054183746,513413.1892063112,510700.22628407297,507612.9206480712,498475.1368190033,448843.2960978927,498814.80413964187,498273.4516197763,493394.1494601936
31,2021_5,195239.86710148168,157303.03696728265,205712.66211035804,199610.88707582236,219599.2689797732,200268.08492848248,162130.54949516017,209966.2720545346,201725.7641105405,221033.0535784211
32,2026_5,120838.87961350486,116505.41109967351,118203.07708024094,120352.48388155986,120176.50014835683,120502.53679793725,116042.8679222234,119884.88802333515,123851.22943087877,124427.4666747941
33,2031_5,32521.897201090575,166974.13405724414,36112.5392588621,33887.43075553582,48351.66338164685,40216.62057658858,175364.23383571804,38079.49648579543,36312.00949874284,49886.73586203227
34,2036_5,142397.31212186394,66730.2665850475,181395.88661209715,126880.31554591523,131884.86757749546,136142.59974847749,65577.59728545322,182852.91568577438,125139.82518128476,132166.33936207587
35,2041_5,141476.1300784879,45872.47645599418,107472.7552537343,137903.36267972743,112558.76037846567,148174.82230473196,53259.44250173814,116189.04377600498,151493.58483143413,118446.5276616133
36,2016_6,513301.4818076066,466425.8987253329,510588.51888536836,513413.1892063112,516327.44609357545,498475.1368190033,452207.1275374552,497933.78429913777,498814.80413964187,504686.77886242385
37,2021_6,202445.1624214003,166171.8246028906,197760.4098481661,200346.75684562564,209267.80720549932,204988.79719573996,170546.90944282172,200027.08609527242,203236.9735545658,210872.56073284993
38,2026_6,118445.07475952907,113879.90683630694,139147.6011934433,119787.32579359077,119156.05911831594,121946.7893115485,122012.1249555482,142718.22652734496,123320.3754619782,122977.83139882126
39,2031_6,32521.897201090575,26058.528604607374,30250.910043593492,34440.36425218738,29456.145770791114,34080.66513794432,27439.79205642534,32675.34607715088,36001.8324368742,30945.994582549833
40,2036_6,130668.61091912555,90775.19121332373,122225.73488185043,125567.74264783265,137075.5957587451,129811.98089413578,88483.14873178051,122861.86300664631,124616.01561677952,136735.76949728376
41,2041_6,134971.7733051309,46706.0462952448,175041.6165775545,141292.91129291427,169187.4544429865,146099.84488084723,58233.482836283576,185117.364869488,149965.4441637003,174370.00797680215
42,2016_7,510666.78107782046,462319.40834938525,504507.4093156364,510700.22628407297,516327.44609357545,495840.4360892173,450936.64430781326,491887.179241021,498273.4516197763,504686.77886242385
43,2021_7,202240.90016612326,157303.03696728265,183461.20597226924,199124.28839748012,212430.80021812147,205282.9160874516,159627.17373726697,186073.2124021331,200589.31138832396,212749.3181755019
44,2026_7,119301.27026067587,155046.54556397485,141469.04693639217,121026.23752824454,123764.44936432586,121502.3001884807,161252.95878858378,144908.3454201247,124805.70653008409,127618.05453454415
45,2031_7,33182.3057609623,95120.86189394584,31894.98785190978,36884.59948670181,29454.756908901105,38772.76202133938,97772.38996277131,33453.75578876353,39104.455126813686,30944.60572065982
46,2036_7,133538.70250681243,68003.12934265188,123091.58606819532,126941.56815317465,117659.65033807157,133401.0964117302,66023.11663012327,119204.28692694347,126326.2139237728,117317.30615326735
47,2041_7,136754.2969500594,46313.29269900556,117270.17350530776,134335.42339224913,149456.46755073356,147667.0908294769,55273.79599262536,126852.72114672343,147192.30758076982,159952.43833505342
48,2016_8,510700.22628407297,418156.7881893498,510588.51888536836,513223.2196151544,510666.78107782046,498273.4516197763,405209.98754613067,497933.78429913777,500568.4850289238,495840.4360892173
49,2021_8,197760.4098481661,138072.06085320326,192674.11678400735,198712.82858991722,192674.11678400735,199617.12106088296,140289.49171958808,195287.51593056167,200481.12369003484,197790.89168845487
50,2026_8,119819.69254158401,78960.60317738842,121175.30367966213,117345.15227153487,144195.76774512816,121505.50457984577,82573.14683415253,124392.87537976465,120923.87422615226,145600.43273957726
51,2031_8,38997.8953786908,29344.256266997672,53097.60537563036,36888.37740136456,54927.48192226667,45220.65409484222,32533.790774372977,55638.64027415374,39173.85457406256,57294.19371443116
52,2036_8,132084.1238692017,157650.4202306137,122101.17263798247,129349.62394849556,118462.6339065695,129966.11691407111,157747.74539856872,121434.6869735068,125677.71219740353,116364.1901632492
53,2041_8,135169.61481525935,74372.79419177595,127377.57211037641,136430.06809242742,142695.40685138459,146552.32720695774,78931.29995170236,136409.44481940856,148061.19895315907,148363.7572744818
54,2016_9,510666.78107782046,497553.48803029524,510666.78107782046,510700.22628407297,507612.9206480712,495840.4360892173,495341.59749534586,495840.4360892173,498273.4516197763,493394.1494601936
55,2021_9,200485.21485012758,170084.4360826691,211508.8145483212,200731.25150456186,196490.51587643987,204498.71988613709,170379.5519541684,215875.1096555663,202454.44031740702,200368.00308885824
56,2026_9,118606.39213753,98824.00379997908,122174.17055418156,118483.94610979914,140190.2987728228,120933.32912893374,100423.359413436,123901.58854747032,122062.67859176002,144549.1727250614
57,2031_9,32521.897201090575,28886.577230007468,65355.3818205479,34302.15779406903,30634.955494196925,39018.70446318441,34341.320409407264,68850.52185676499,36525.82070495361,34783.40439437691
58,2036_9,135862.52721476398,139074.30531729193,120254.6299245712,127668.58318059186,174649.9355556105,133645.4782888957,138937.09922446782,115921.0274178988,123550.45242530284,172018.77802213386
59,2041_9,143295.58908361546,54526.905854929,117568.61558277415,139366.505112187,115133.59246071598,150821.76495489336,63354.55651879739,123235.90282554626,149044.818489046,120422.17556199925
60,2016_10,510700.22628407297,462431.11574808985,510700.22628407297,513301.4818076066,510666.78107782046,498273.4516197763,451276.3116284517,498273.4516197763,498475.1368190033,495840.4360892173
61,2021_10,199610.88707582236,190895.52512540418,209961.92502441147,202445.1624214003,192674.11678400735,201725.7641105405,194651.88637824345,211712.1592106948,204988.79719573996,197790.89168845487
62,2026_10,119167.67474288505,94608.04065063405,116109.47539345441,117958.22548782219,160255.61803924566,120370.97107213188,95804.36166847646,119520.85907964774,121583.56073938435,163753.4167041035
63,2031_10,36720.984510837065,29085.64970445874,76678.6051139822,36266.719024225866,29592.076443528964,39897.64422174323,34485.053036479156,80016.07294381227,37807.65093533354,31150.844380382714
64,2036_10,128756.58974410336,108616.20237459743,119151.10978758962,128415.89375385505,118195.12370512067,124757.4767874885,105226.33422723594,116683.59506667177,124633.32613666418,116076.03382307671
65,2041_10,141807.0944248741,143975.45558332992,109400.45629703216,139077.91920953462,106283.59980986419,152570.8131284725,154440.412076317,118095.15619744468,148357.62617460673,119572.75523678225
66,2016_11,513413.1892063112,497553.48803029524,510666.78107782046,513334.927013859,507612.9206480712,498814.80413964187,495341.59749534586,495840.4360892173,500908.1523495623,493394.1494601936
67,2021_11,200962.4789084656,179982.06703525354,192674.11678400735,195866.2665276685,219599.2689797732,203461.00739553274,180048.27031600106,197790.89168845487,197981.14356238663,221033.0535784211
68,2026_11,118485.78284908527,102452.87068469467,122408.63113949948,119818.89880279203,120351.76808152151,121936.187906597,104176.95158738569,123896.60889227982,123312.93762720453,124694.39513143778
69,2031_11,32521.897201090575,29365.08355855035,88234.00140346847,33368.94349794891,30497.528014141157,34080.66513794432,34819.82673795015,91845.7329026132,35793.337302503496,34645.97691432114
70,2036_11,130771.21596635212,115999.33797527612,120304.9536586958,131746.24768712293,143548.69361918615,129703.21878903924,113084.39180324497,116974.63128017995,129999.43451618712,140942.003872772
71,2041_11,134979.72124876524,220920.06116594726,106251.05001287977,135356.77715327893,144585.28617300864,146118.43240010316,227594.96002506834,113145.64070054039,147420.32486859916,149902.17708590822
72,2016_12,510588.51888536836,510666.78107782046,504507.4093156364,513334.927013859,510666.78107782046,497933.78429913777,495840.4360892173,491887.179241021,500908.1523495623,495840.4360892173
73,2021_12,200485.21485012758,199489.1300155351,195044.5757117886,197108.38801669524,192674.11678400735,201995.3441282439,204517.3478425359,196994.65942189674,198831.57682954037,197790.89168845487
74,2026_12,122862.38328810692,146903.95158497227,138425.20209198224,118597.90072841225,136075.73800402982,126530.54076827999,146953.10535726653,141933.91289787972,122009.29494194906,137585.1152565982
75,2031_12,32521.897201090575,37990.81189138752,29678.51655026738,34777.39050096899,34698.96839736441,34946.340636686335,44009.99371542335,31237.284487121135,37204.53418439783,38341.52767258876
76,2036_12,125700.0022416669,218458.86048015,119350.12825395571,127120.42240360215,183753.3788795012,124491.89388314562,221261.51401427892,116972.35378729067,125767.21308225594,183641.5461100761
77,2041_12,137886.49821113475,40242.74837249449,114449.7924612979,139729.73341729425,93802.33858840543,149595.5658839928,46924.27926038847,124438.11513564378,149807.47604923777,95559.28126045308
78,2016_13,510588.51888536836,510666.78107782046,510666.78107782046,510778.48847652506,513273.5856638262,497933.78429913777,495840.4360892173,495840.4360892173,496180.10340985574,502240.49223340023
79,2021_13,199610.88707582236,237080.1484741435,197760.4098481661,205211.74182251902,190891.93563682825,202135.72914492997,242416.67772188285,202530.46185316562,207710.2703095862,192612.7699908014
80,2026_13,119167.67474288505,99104.72760272131,144657.73356303715,119111.27113160037,110011.62069955132,120723.5574181573,100779.83532847164,146541.0682282824,122566.3829140185,113624.16435631545
81,2031_13,40202.86074505327,95365.63920214029,65355.3818205479,32809.28099907064,41090.576275353545,43061.64226885586,97983.08255406572,68850.52185676499,34416.50508727137,45474.25321945227
82,2036_13,127093.51036919613,70593.75776192723,119289.2708529492,125814.12987567318,143129.0842630534,126937.09969373958,71986.37895348738,115973.62193847145,124841.5079620664,142308.52338690366
83,2041_13,137734.4499846605,132273.19952354356,110793.65746693699,139155.28607838985,136663.92968255308,148743.3088425768,137363.11691795875,119283.89861577349,150754.39633674995,141614.3799218101
84,2016_14,513301.4818076066,462397.67054183746,510778.48847652506,513334.927013859,510666.78107782046,498475.1368190033,448843.2960978927,496180.10340985574,500908.1523495623,495840.4360892173
85,2021_14,195866.2665276685,160027.84196924412,209961.92502441147,196603.7456507957,197760.4098481661,200894.4843546693,164098.80752813167,214215.534968588,198326.93446364082,202530.46185316562
86,2026_14,124654.18918837442,156707.8590496078,122018.38665511053,118285.09899281405,167934.07682453468,125978.7506996838,164838.60209620072,125361.1019250817,121863.82094743144,171684.6196616792
87,2031_14,32521.897201090575,29043.9246561268,44858.79424177697,35289.65689330111,29592.076443528964,38132.8897350468,33279.496591643074,46721.1316073629,37512.78061410717,31150.844380382714
88,2036_14,133177.96696135958,109615.10192451895,121599.95476025307,130223.70480040702,117990.08501313525,132852.84282250365,105147.08720861113,120920.83368057384,126786.34495056806,115877.60381885468
89,2041_14,139675.1027538518,130451.12823849871,129148.94027377831,140582.73342091468,159020.64817927676,148906.76225473173,138580.46239147102,139681.89567809392,148579.08084941952,164343.863940782
90,2016_15,513413.1892063112,513301.4818076066,504507.4093156364,513223.2196151544,501531.81107833923,498814.80413964187,498475.1368190033,491887.179241021,500568.4850289238,487347.5444020768
91,2021_15,199720.35741943883,257287.2510006325,183146.64823928973,198591.07152962996,204863.7503106096,202610.574128379,263051.18601014744,185758.6546691536,200359.3666297476,206642.86509201504
92,2026_15,121218.5761284123,61101.85169230358,139129.1104870271,118557.19263885605,122071.27327293936,122302.95848302281,64526.28808247297,140617.88804052921,122019.89634690057,125676.01986509305
93,2031_15,32809.28099907064,81432.42931217182,31894.98785190978,33379.1913608,29454.648963473195,38468.729684373866,82896.19966125235,37505.980385866016,35803.63478144216,30944.49777523191
94,2036_15,127330.69109894478,67403.51793032454,156300.95277503846,131726.58251952968,129688.26168538882,125053.78931900619,64772.398528797436,153546.84336348355,130165.9910031736,130106.77930163368
95,2041_15,143713.48919468554,52339.64851008882,115449.37317536013,135751.4337344125,115324.81648307198,150289.85357962555,59860.662486417525,120568.83499768128,147718.7878281527,123305.43351201972
96,2016_16,513413.1892063112,449396.0848930167,507612.9206480712,513334.927013859,504585.6715080886,498814.80413964187,448684.1248246598,493394.1494601936,500908.1523495623,489793.83103110053
