,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,348553.5818003023,341809.70477479615,336013.9231917487,351067.36525342154,336013.9231917487,344006.9884446969,334396.6139627532,328600.8323797058,346520.77189781616,328600.8323797058
1,2021_0,215176.20267512914,315371.1123084638,219155.50247643827,216194.46096969154,245959.7659448222,216654.16187958285,332411.6483003154,223651.18888078284,217930.0308773728,249485.19968809187
2,2026_0,211313.86983215233,175495.2898938606,252896.91062731584,214579.72078122108,251419.5712020593,222803.77117012034,171575.70039918128,260094.0617998249,226050.8709481399,259336.07245020012
3,2031_0,221830.59713795804,184859.15056522517,233450.53640705167,205629.42037579475,201056.78254185992,224409.03711933183,186696.159220655,234224.5523960378,207818.5877324648,200430.2402440383
4,2036_0,211133.6457567555,416075.24622459617,222470.60509152288,221602.22405389664,265097.4728131653,211585.1111920552,401060.66944607394,221663.86588815026,221138.39410799427,262482.82336154766
5,2041_0,244224.61130429967,105348.83167415854,253700.2554896408,236303.02090825135,289321.33164634294,242383.7059375624,111837.67518081545,254090.54529848098,237606.87260814264,287686.7823455501
6,2016_1,348553.5818003023,367151.2263898526,368026.2056524447,344323.4882279154,366610.3275002306,344006.9884446969,357546.19955523487,363780.69861245056,336910.39741587255,367466.9359041181
7,2021_1,220625.8126790521,189356.8559452757,227406.91502825337,228366.51238817483,209957.25056710668,222103.77188350583,195558.55219882567,244845.0076679408,231978.995505669,216783.7415121615
8,2026_1,214879.01089376665,183886.6188905364,204193.69209053874,208309.0884126567,201719.93309246853,226368.91223173472,195525.30833698926,203746.89764015557,219844.63747954692,204355.41763105776
9,2031_1,222855.6346004781,306114.91740490234,218689.41127762658,225430.85778300397,258406.73565158166,223222.73150390055,308704.97321326926,216408.95219881836,225554.17079001613,258940.76451707756
10,2036_1,212934.87384700385,171998.37274700849,206070.51958098236,215972.99906612706,299233.8200742811,213100.52697936757,171448.78979028217,205318.90611515017,218125.1039348732,294999.70964160434
11,2041_1,236647.15392265,247637.21323109127,225166.51257121647,233561.15022363004,213676.7872518518,234479.334221244,257937.21113111125,219224.06128014426,224157.90830833165,209991.70444813708
12,2016_2,336013.9231917487,418662.9294546271,336013.9231917487,336013.9231917487,336013.9231917487,328600.8323797058,421631.10803713836,328600.8323797058,328600.8323797058,328600.8323797058
13,2021_2,227126.38804024205,277689.65447683143,229623.2918396611,238594.34937049073,278418.9018316107,230481.2604545087,286028.261559081,234920.8203610662,242206.83248798494,297503.0139908276
14,2026_2,216768.83261305696,150404.31178056286,248297.984333972,212059.64956089715,219513.6667748345,228304.13299700525,147049.71363098882,260702.13786598408,223594.9014823208,219381.2362926883
15,2031_2,205482.7232863522,141581.21872007832,217963.12297373853,222686.20227793584,231901.20624594772,207333.99153618808,142793.6350003398,214418.7949593005,222184.14323376608,229506.29709978215
16,2036_2,211426.51428200616,168325.54129696192,208354.34294033542,216807.96097908498,203863.2994197367,213765.81984301904,161741.5364106451,209059.89206042423,218115.32798575805,201710.97312999476
17,2041_2,264352.08823927125,166097.2263498318,221770.69290951118,241722.09120544625,282962.21676023316,256211.42814859367,172363.58606316542,216673.4985668423,233520.28811426854,280456.0793039452
18,2016_3,338527.70664486795,492421.6453967403,374919.89253639727,348553.5818003023,366610.3275002306,331114.615832825,496692.9766240725,375776.5009402848,344006.9884446969,367466.9359041181
19,2021_3,225173.853802764,185688.24927956925,208713.13193698594,221887.39960992144,209957.25056710668,229927.15091033612,193609.0934596117,215797.23358526832,223623.17296059325,216783.7415121615
20,2026_3,225569.4305788417,132083.01663572752,246850.55337600724,208349.43756560536,220688.06179578815,237341.8476474586,128831.14953279024,249920.99132504629,219897.901195136,223191.1159573691
21,2031_3,208952.14299199305,122670.96070296815,205412.28641989164,209905.00253503938,308831.0704341154,209656.8726646491,120826.9736283241,203425.18290523585,212707.2901962409,306143.12424136547
22,2036_3,209928.59821542262,144955.11278624795,205622.16398332737,225949.48902682532,199440.06966866742,211473.1901699938,142427.54683849934,204570.1252710637,225690.3476740966,198006.23697822326
23,2041_3,249486.63062908826,159264.60642257606,212672.4653752565,232784.17953634902,206232.5212198801,241085.35610832955,167453.90819813302,207682.41114677838,228087.04552292067,200875.38813025615
24,2016_4,341809.70477479615,341809.70477479615,342757.8002172548,341809.70477479615,381442.97067635163,334396.6139627532,334396.6139627532,338211.2068616494,334396.6139627532,383602.7317446643
25,2021_4,217911.38384631753,216893.12555175513,227906.36896303511,223360.99385024048,208721.06168673278,222664.68095388965,221388.8119560997,230186.17028454936,228114.2909578126,213992.0889939785
26,2026_4,219287.0453272757,286555.17619543185,208054.30711152346,221603.9271412831,219920.9942500301,231059.46239589262,297255.7803221069,219526.39331578164,233376.39267242464,222696.60414199767
27,2031_4,214033.9074737549,274680.6249707228,248235.31547026054,220230.10111587003,235336.3285687285,215754.0174648821,281657.3121930104,248642.66014621095,220144.69099588122,233646.486697162
28,2036_4,225707.39865398078,154682.98357987485,209912.40735190385,213413.32266482263,234792.75152849196,227663.36967337725,149245.38183014764,210919.46762423962,214292.19498645066,236057.4890095995
29,2041_4,230969.61214776986,262768.6803512466,224079.59948679293,242182.38795278466,274800.2298115314,221557.2636765071,255275.22064819286,218786.12272783284,232945.4602585013,262679.913455067
30,2016_5,341809.70477479615,367151.2263898526,344323.4882279154,345271.58367037406,350846.5663678698,334396.6139627532,357546.19955523487,336910.39741587255,340724.9903147686,344736.628220252
31,2021_5,216893.12555175513,184808.04539420933,240603.60997231962,223700.25956244496,250378.4494828529,221388.8119560997,191009.74164775928,244129.0437155893,225436.03291311677,268877.35066533554
32,2026_5,207050.86262662982,183728.33257649487,208038.93875260738,215624.08251869032,214261.0257502826,218673.5378185962,195367.02202294776,220380.96402020555,227172.49768569623,214250.91673445195
33,2031_5,209565.21121779055,395688.7131753632,214932.62607550985,222824.4355197042,248822.10864333715,214841.3125252691,399767.90463509003,213937.9436201534,223020.88364182704,247272.5020977756
34,2036_5,240111.84187028423,142873.76265070456,316087.2061248668,213072.10426114112,231965.2786178208,238595.94523126254,136589.36529611328,317045.9415404668,212758.60826252494,227040.7830010222
35,2041_5,248828.05086157937,110783.32710564515,203873.81089536537,237258.42669572943,211837.46551747964,242440.66987728892,121536.96790985484,202444.37002584705,235063.087597673,203020.07755528775
36,2016_6,341809.70477479615,406490.6410039338,342757.8002172548,344323.4882279154,366610.3275002306,334396.6139627532,400380.7028367118,338211.2068616494,336910.39741587255,367466.9359041181
37,2021_6,230313.62111948186,221852.8773104241,217438.57959981228,225882.2694101213,236761.51403549057,233668.49353374855,224963.5911511826,218916.538804266,229494.75252761552,242617.75231947054
38,2026_6,211522.645394141,269345.92307801556,254557.68435411467,214493.79807843824,219210.72237053158,223058.1944610312,277240.10595776135,266679.2736929533,226029.34714532844,222433.12660774434
39,2031_6,204643.76146702748,111899.12777814044,206656.779956025,219967.42866618081,204132.66595717025,206134.2530276612,112160.14498801922,205139.9982739807,219711.05458852273,203313.7252932783
40,2036_6,221463.61338555376,145584.94762221482,206820.1611308952,210630.20851450064,233614.96237490198,222640.91722621676,138465.50388852553,207605.84835926667,212791.44035860695,232854.5051095959
41,2041_6,232293.37779059322,136120.5975028812,350023.4533311441,247853.26088644014,323460.7124676077,226407.09772583374,142600.76931637948,340445.6522579393,243680.68982815483,310439.28428602335
42,2016_7,336013.9231917487,373895.1034153587,353193.56247632345,345271.58367037406,366610.3275002306,328600.8323797058,367156.5740371784,347644.90277190425,340724.9903147686,367466.9359041181
43,2021_7,227126.38804024205,183091.12251758337,203461.12393669828,220166.15121417274,242776.9459960923,230481.2604545087,186275.09157124246,205786.29057753627,221644.31386161697,250867.85800849894
44,2026_7,207615.3136474472,278678.81710326526,253516.72210370263,216719.2021861735,228137.56701585767,219150.61403139547,285542.1928060162,260678.58151824636,228286.4170739061,228552.07930318266
45,2031_7,210573.46950078776,252994.68444664383,203520.7117816106,228045.56419319584,202342.48144721627,212908.82273467808,257235.4606803141,205371.6270587535,228485.20766429004,202480.25048629614
46,2036_7,226954.44332927174,143649.37488467354,207007.70348234856,215844.5454317661,205502.24358313403,228896.96689074638,137328.18473192936,207919.8598053099,215868.48033650452,203894.10145029094
47,2041_7,234454.6547801122,113980.20290898567,218798.49115492703,230506.75852728245,274483.80605599657,224001.7115898001,122564.68486359442,216279.23310008392,223916.06367723102,264945.51499348384
48,2016_8,345271.58367037406,437627.9442020375,342757.8002172548,348553.5818003023,336013.9231917487,340724.9903147686,429326.07001224055,338211.2068616494,344006.9884446969,328600.8323797058
49,2021_8,217438.57959981228,149970.48303032524,222456.75895911217,221887.39960992144,224173.68183573816,218916.538804266,153029.47160485992,224736.5602806264,223623.17296059325,229471.21035714325
50,2026_8,208349.7520048194,162319.5410402134,216957.73292703295,208908.83200567443,252351.3725839197,219820.9021717381,174621.9144002571,228428.88309395176,220457.24725983306,259548.52375642877
51,2031_8,234160.71984099143,144456.77587942022,255226.03609132912,228044.5837064614,249323.37250435064,234813.13048169125,145877.38198374497,254347.92199894082,228721.36754395568,249619.56615481223
52,2036_8,223516.0512652939,283358.51032786776,206646.61550617235,221347.75397702242,201285.75263433703,222514.09498466252,274732.09741953993,206881.6262457462,222773.6424512612,202959.37718801713
53,2041_8,233683.76766923052,166102.14726519593,221283.0767029909,232809.00778612914,272468.3265112909,232586.42030379645,173683.60338481228,215870.8207298438,225127.22023076203,264950.1897450536
54,2016_9,336013.9231917487,416149.1460015079,336013.9231917487,345271.58367037406,350846.5663678698,328600.8323797058,419117.3245840191,328600.8323797058,340724.9903147686,344736.628220252
55,2021_9,224605.11248036122,234571.55431703187,251978.11727114793,225941.17390419153,217919.3135960644,229100.79888470581,244494.29218601168,255761.16171764518,227676.7438118728,220859.5363625998
56,2026_9,207613.18714222775,154846.40455818642,216941.2625724174,211882.93968870206,252129.8430815578,219235.86233419413,150993.28695296915,229086.5532495949,223355.02024507197,259599.54998445345
57,2031_9,207000.22762127366,175674.39623210166,267961.96583918534,223218.36795742068,203401.66302874082,212030.5620604651,178437.6073496034,265929.1042150754,223329.60700359903,203130.36355535063
58,2036_9,234333.88056979867,288775.363181912,204190.20775841363,217136.2993178291,299249.0935433656,230205.32645606453,284667.0760338137,204007.61247672554,217424.40231208643,298583.8523284483
59,2041_9,244235.66117273632,117573.69014609748,225696.66846750843,240834.6638840092,217236.37191050677,242080.716658437,120717.0133528475,227730.7325791252,233592.4568855829,214749.92653746286
60,2016_10,345271.58367037406,376408.8868684779,345271.58367037406,341809.70477479615,336013.9231917487,340724.9903147686,369670.35749029764,340724.9903147686,334396.6139627532,328600.8323797058
61,2021_10,223700.25956244496,274369.1007160894,247167.4153467025,230313.62111948186,224173.68183573816,225436.03291311677,291191.28883535526,247932.7325933089,233668.49353374855,229471.21035714325
62,2026_10,207404.57321197938,152075.04661167914,206661.67214409504,210874.1297395517,292823.1901061173,218953.03692866265,148171.4713714863,218852.17238664548,222409.43012349997,300490.940333473
63,2031_10,214600.4233281075,167851.48565979904,298452.0223162052,223138.41145643414,203001.65684245893,216996.68960028866,169794.89951427598,295002.00616608706,223068.23652511256,203052.2598420315
64,2036_10,217982.53825708703,169288.63588896688,201823.1852606181,217972.09873283005,200667.0569254,219808.56875369043,171314.88212925152,199695.96379627645,219124.5934581747,201586.3215558537
65,2041_10,243826.14937770946,269529.0105039931,205351.13142164063,241354.26935081274,202113.4773815446,237155.04720044753,278328.5115318577,204030.24621563393,233738.11807586212,202986.7392861797
66,2016_11,344323.4882279154,416149.1460015079,336013.9231917487,351067.36525342154,350846.5663678698,336910.39741587255,419117.3245840191,328600.8323797058,346520.77189781616,344736.628220252
67,2021_11,227348.25409361243,195670.80735371815,224173.68183573816,216194.46096969154,250378.4494828529,230703.12650787906,205234.23480057428,229471.21035714325,217930.0308773728,268877.35066533554
68,2026_11,211604.0615732534,177685.98625598903,215965.16851835328,214579.72078122108,222881.7400587826,223139.6106401436,173439.25182811255,227587.8437103197,226050.8709481399,222325.9534368358
69,2031_11,204647.99518961448,181736.6253626036,317358.3280232263,205990.30145223805,206991.61661188677,206018.42330888877,183646.29820961828,314435.1775368573,208179.46880890804,206517.54773518804
70,2036_11,221566.2184327803,189691.0820181246,204738.90493414935,222509.385063736,238465.552563701,222652.49212861044,190944.29277962842,205096.99847435328,221761.56267428864,237853.62812657084
71,2041_11,232301.32573422758,430755.22254123533,201322.5173653386,231773.6369168773,277823.1919177404,226420.17473226346,414964.24301787507,200389.65134309398,228039.60432281814,263159.99245885445
72,2016_12,342757.8002172548,336013.9231917487,353193.56247632345,351067.36525342154,336013.9231917487,338211.2068616494,328600.8323797058,347644.90277190425,346520.77189781616,328600.8323797058
73,2021_12,222888.18960373523,225173.853802764,229369.5184120552,218678.70394774506,224173.68183573816,224366.14880818897,229927.15091033612,230723.00694171042,220414.2738554263,229471.21035714325
74,2026_12,220762.78205907196,263889.1631556939,247577.94677971516,211785.56881007834,244171.6929094006,232252.68339704006,274174.096046839,255460.32264990112,223256.7189769971,256426.05610223752
75,2031_12,208951.62510699354,216828.88458810633,205978.69811162507,220332.0255802116,207789.3070857445,210692.9018962992,222692.16792475985,204095.4901709509,220992.1351778437,208661.69174049475
76,2036_12,211895.80120075832,425650.9116983935,203093.96887884976,215035.09879101338,322164.77381610434,212097.66074936825,416066.37766469497,203577.65405055007,214364.62544981195,317498.7733133384
77,2041_12,238161.57569594195,91361.90717840179,215746.68456391623,242322.00583622238,201692.30091784013,232402.89577836363,93858.70921222752,219022.43522615187,234623.0791944097,201773.89241258192
78,2016_13,342757.8002172548,336013.9231917487,336013.9231917487,338527.70664486795,381442.97067635163,338211.2068616494,328600.8323797058,328600.8323797058,331114.615832825,383602.7317446643
