,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,521100.93423112994,518422.58179629094,514207.3406398741,522641.63957897574,514207.3406398741,510064.570888997,507386.2184541579,505775.0441389083,511605.2762368428,505775.0441389083
1,2021_0,196698.62500218418,263173.8313847349,199248.6991622131,197239.79417978312,216973.3498138645,190862.3577107362,254923.95730911495,191449.42188318603,191422.7412769673,209780.19683775894
2,2026_0,119570.02104052795,96273.47718446844,157021.70472755173,121801.33777215656,156195.78864533996,139735.43737550493,116577.22119894915,175878.38705578368,138628.7721859143,171885.87766245546
3,2031_0,42342.07895135803,39108.8837145887,45391.56564108408,33286.8528266439,29592.076443528982,42449.97543876683,39163.91454310058,43744.58224998603,35455.45277337452,31662.388992602802
4,2036_0,125707.45310788868,275213.211116128,134133.41050725605,133077.4485180699,165348.14372790005,124584.33470940312,281003.0106264795,132867.1487010014,131691.2605878209,165222.66197198647
5,2041_0,145155.53634783375,51917.94256100212,151062.92502365258,139911.0302084378,162740.6412951674,163665.2885756803,58023.91715086968,175066.7297916275,158087.27055816623,184541.3293278084
6,2016_1,521100.93423112994,493766.177372485,524486.6614488064,519963.28714413673,533331.9457280907,510064.570888997,481524.896547293,512245.3806236144,508926.9238020038,524899.649227125
7,2021_1,200097.29444793198,161741.16626468973,211790.2385607532,205491.416696608,198658.37665130896,194261.027156484,167827.12733859336,216151.9214641613,199674.3637937922,190859.0993722819
8,2026_1,122096.08761537615,113332.83593564054,115276.45717226394,117370.00659865726,111839.90012882098,139094.91063923674,118948.41853445793,121705.38314186217,134508.22392623342,130785.18769274621
9,2031_1,34593.95575859246,139989.65607404456,35360.37909507684,39982.33302095577,63834.589298919374,36768.009027742766,141578.56070989842,37532.85639902875,42165.37433341996,62410.12630132746
10,2036_1,126067.47965200504,106650.35753033415,117194.73252640158,127491.13136272405,194825.21342935791,124782.02675103513,105661.88124814283,117455.52316121945,126818.81778339902,202841.35768001527
11,2041_1,142507.84746563254,171361.1637603296,122428.55569294564,138327.14868994453,112030.56255359188,161337.74119295168,183631.71128522482,140283.56183836132,155888.96699598012,123053.78780543708
12,2016_2,514207.3406398741,539645.2594656793,514207.3406398741,514207.3406398741,514207.3406398741,505775.0441389083,538114.3071436131,505775.0441389083,505775.0441389083,505775.0441389083
13,2021_2,205953.84048586703,225830.6213970176,202390.96074778427,213225.76811907534,251793.19244820756,198154.56320683996,215815.8100866522,205806.7909046935,206378.1528002863,243674.0593257423
14,2026_2,123283.76419114448,64970.46013170322,146806.08570916022,119760.45088819017,123704.0942135913,139069.32847424527,80480.35049449233,153811.0102492762,135684.86162430645,133330.82040327185
15,2031_2,33512.50742752549,34887.93365098725,33251.59503267907,34795.777687078276,41276.16329923732,35681.107374256106,37391.462254648504,35423.41632707816,36974.76952134756,43498.58000506387
16,2036_2,126236.91028808728,84422.28288405016,122714.67844990568,128091.87136336726,118696.3784237488,124474.68900198668,80713.24360995254,123252.44483309217,125483.95787984534,118125.79823677169
17,2041_2,158502.8431646725,75420.75019078117,129314.04044721939,144411.04940155425,161594.18497757165,174218.48800332943,90954.84020624758,147825.77774906173,159235.8148890476,185010.82594843803
18,2016_3,515748.0459877199,531608.316962739,539087.8922323533,521100.93423112994,533331.9457280907,507315.74948675424,532120.4983329711,528051.5288902203,510064.570888997,524899.649227125
19,2021_3,202711.99231528415,158126.7760209513,196679.00308222347,201231.00077215742,198658.37665130896,195864.37699649515,157797.6345745099,190861.95017940766,195413.94786934162,190859.0993722819
20,2026_3,130068.88422576782,62386.16375287557,143186.15905947512,117400.32702816461,124421.31497706426,145682.5120480657,67821.85483647003,153614.24498606977,134538.54435574077,137055.808005806
21,2031_3,32521.897201090593,30056.12924007194,30241.78640587722,36817.968072252756,99614.82943284011,34690.4971478212,32224.729186802553,32410.386352607835,38986.56801898337,102846.2868917517
22,2036_3,124997.97958792979,73516.59254700049,118261.16477841829,134780.68208742255,117581.50783742819,123590.95928017695,72841.80588512766,118569.06339832526,133874.71591239359,118043.74774069773
23,2041_3,146821.7289332166,64565.418645958474,122748.21766649437,136718.17849368823,111191.3403035936,161631.82107252837,79933.80671931028,139243.272589985,154595.2850887805,122660.73485409567
24,2016_4,518422.58179629094,518422.58179629094,516885.69307471334,518422.58179629094,539295.6575334058,507386.2184541579,507386.2184541579,508453.39657374757,507386.2184541579,530863.3610324401
25,2021_4,197679.29062751707,196728.15641552868,202361.42933443977,201077.96007326487,196495.91788700162,191862.23772470126,190891.88912408068,205777.25949134902,195260.90717044906,188696.64060797452
26,2026_4,125569.95985857352,174372.733939943,117320.5325274408,127159.86834460996,123032.95603509512,145723.00294582066,183687.1501330016,123350.2280072737,144139.25920013094,132348.89931095723
27,2031_4,36574.121798193075,116690.16797370942,62520.7972325075,35831.14042015181,54984.12749309373,34690.4971478212,125372.18528479245,67980.547239196,38014.18173261601,54489.008828013975
28,2036_4,136977.33984125263,70300.97753877459,123044.84052543253,126636.06600652782,145097.81647506045,135718.08790517645,70005.88606221639,123338.90092394172,125688.65570956084,155666.45014966658
29,2041_4,136570.51672404588,177528.31684287114,131763.7906284016,143362.25513847262,161562.2228460141,153621.46339171825,175683.52968035813,144266.1235765508,158672.2109971369,173383.5257668201
30,2016_5,518422.58179629094,493766.177372485,519963.28714413673,518426.39842255914,520171.0524451892,507386.2184541579,481524.896547293,508926.9238020038,509994.10192159336,511738.75594422343
31,2021_5,196728.15641552868,159017.3112765641,211963.4450367126,202865.0330141767,231906.0830322489,190891.88912408068,165103.27235046774,206733.30204818613,196017.41769538767,223180.8256068621
32,2026_5,117444.90033336644,113111.4318195351,118176.18904237269,122531.33179993505,123474.96050402847,137610.96410695958,121893.6077294689,135175.65950484943,138303.7860942881,140237.99633462017
33,2031_5,36574.121798193075,234107.71711116022,39331.77937085046,34570.12308619669,57477.95648611815,35850.77655588992,242203.96254943457,41500.379317581064,36749.11492046597,60105.718085628716
34,2036_5,148300.82333465293,67284.01267217503,212877.20094998332,126036.96330177905,140660.91425596428,143456.57911524383,67170.03326353218,213940.30369658058,124387.18655288481,142047.68026828114
35,2041_5,146843.9655414834,49624.32142603189,107472.7552537343,142990.69932982788,110072.95477586001,163736.7178556637,53838.30721852485,123315.99093101852,161083.47109823977,125573.47481662684
36,2016_6,518422.58179629094,503495.86232836277,516885.69307471334,519963.28714413673,533331.9457280907,507386.2184541579,499710.7663608627,508453.39657374757,508926.9238020038,524899.649227125
37,2021_6,206831.9671849304,183231.47523118329,199219.1677488686,203974.46691678153,216383.02730296034,200995.6998934824,187558.28394384967,191419.89046984154,198157.41401396572,209189.87432685477
