,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,512749.5953071599,512802.41463692003,510167.713907134,512861.3027058645,510167.713907134,503343.7294639587,502740.81806948845,500106.11733970244,503455.43686152395,500106.11733970244
1,2021_0,195718.89584884682,233150.42877709836,198010.80418687445,196345.29527503363,210030.48871966056,202822.84202191266,241987.83138005802,205494.53333391657,203147.40518397576,217514.21786489512
2,2026_0,118714.7985917645,96488.7350431958,142098.07989095623,119818.99594634277,141056.90595001722,118005.57763234274,96070.74626329442,141553.40860954678,119263.44243312339,140360.81550766327
3,2031_0,39066.67743125904,35833.482194489705,43705.49026551101,33031.91724916733,29592.076443529,40666.93486672922,37222.15042802406,45617.20610489139,34590.68518602105,31150.844380382714
4,2036_0,125688.84625200769,207022.63461035176,129352.72745874344,130469.00345957516,148941.28690836488,128959.54563587708,207857.8753405594,132216.66544709558,134207.02724630458,150431.35453952412
5,2041_0,141526.3303715993,50662.02671554673,140895.9778790927,138372.04076469757,144984.39486809765,154757.709555634,57571.341433375004,153004.64552762103,151173.52829531886,154677.17824934915
6,2016_1,512749.5953071599,461898.6033711509,500979.92457789264,512914.12203562463,515988.4357251567,503343.7294639587,452869.6204297703,492352.54777419264,502852.5254670537,507596.6372370345
7,2021_1,198443.7008508083,160174.73702832227,201834.74823300447,202075.11657044213,197420.4816759703,205547.64702212115,166155.36817204376,207429.7412224484,209288.77356766348,204678.54957483275
8,2026_1,120121.34189622712,113976.10966765192,114363.32614546249,117207.89720660872,112055.15798754834,119260.70177586087,113875.0364820899,113804.4923379782,116435.31520603882,111303.80376925236
9,2031_1,33910.19691703477,103750.05828658077,33763.4938082353,37502.43507170066,56009.971606257815,35462.04767894668,108135.94415787746,35223.41702172334,39102.76068311792,57796.476635715255
10,2036_1,125917.79373214036,105785.30024066727,116333.78736844606,126515.75388359789,174636.48262244635,129574.26974189722,109887.98289217592,117080.36403442011,131386.32530654824,175947.36858566344
11,2041_1,138188.83105172103,131156.8139396137,118514.00024605522,135362.1653284823,110853.421712499,153454.23766113393,141384.87837967026,134037.8840183945,150794.8351292234,118483.36661594105
12,2016_2,510167.713907134,497665.19542899984,510167.713907134,510167.713907134,510167.713907134,500106.11733970244,496632.5818018095,500106.11733970244,500106.11733970244,500106.11733970244
13,2021_2,202468.9725799117,200715.52321872264,195994.64630743474,207180.66357124347,233101.17065996386,210138.58756738657,206454.51216973687,202391.777810581,214394.320567045,239892.45428433391
14,2026_2,121096.80188605467,64970.46013170335,136621.61077930735,118583.71377033729,119519.17126927234,120450.0280506819,64119.50206068076,136014.68560250688,117934.81648626235,118580.33201355315
15,2031_2,33182.30401871387,31964.1436810834,32240.725271069,34044.74485440504,37340.90527165875,34720.46791488398,33384.41660080283,33916.95236997689,35575.981424590354,38830.730543277736
16,2036_2,126184.19591214338,81558.13156897861,122288.96435038153,126911.62841925808,117666.64428257951,130644.94845238271,82110.88951495035,124125.77972846753,129502.1980869471,119124.77368301665
17,2041_2,150193.86592642198,72455.76682931895,126737.46104125041,139407.24986410234,144952.35170486555,161183.99126857967,89337.04495510762,145893.43165608216,151874.76535678105,154477.2722148898
18,2016_3,510279.4213058386,455947.3064075936,518734.8438536473,512749.5953071599,515988.4357251567,500217.8247372677,454914.69277979404,510343.04536438576,503343.7294639587,507596.6372370345
19,2021_3,199997.69017624474,143322.51978744916,195784.50417747398,199191.71242217164,197420.4816759703,207025.46133336652,146554.09971368592,202586.61408641608,205993.8223293608,204678.54957483275
20,2026_3,125330.6935820836,62386.16375287573,132545.23570945102,117228.11082628027,120451.64989147248,125074.1884999241,62100.583373826186,132075.75335532092,116416.55776742539,119664.2297966978
21,2031_3,32521.897201090615,28674.74901197364,29979.90716616668,35323.576278776454,78281.69645414554,34080.66513794432,30077.26759373278,31469.755977925393,36882.34421563017,80682.75276995698
