,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2647496.2382251355,2650853.0557580525,2648290.5730620907,2652378.5364086246,2576087.946318754,2589178.043713714,2295833.329880022,2298450.244882525,2437619.5146632176,2446949.15383124,1607941.7214417486,1611197.2114304472,1171146.1386713998,1503761.5698963385,1325250.9369600567,1589688.1908045462,1593874.887001554,1159703.0122412029,1473622.2153569472,1298746.2872575496
1,2643698.6584504424,2648002.030995345,2649768.098216028,2653466.1509216493,2513492.5937848436,2530232.944261283,2233284.3904515854,2236183.03018417,2411558.542079013,2423201.4564828565,1640215.5971186599,1637182.7376556718,1279058.0399015378,1546801.7315225047,1407460.3824135328,1621942.2286627803,1616349.5171235402,1262773.8215105475,1533191.1592552646,1385326.084744494
2,2651743.8192213383,2659154.7591763884,2651071.864106704,2657890.6980003533,2534529.2115171044,2547202.981261908,2121080.398943525,2118661.788821785,2407682.24705541,2422224.409781157,1606418.6621813963,1635272.7377485787,1456408.2276188275,1595576.855022862,1410400.4066815989,1590273.4855043616,1624534.070592838,1441306.8722210303,1572844.8173890254,1388585.9894001815
3,2645848.6042763717,2652932.9665627675,2648936.2926075,2652593.4512426136,2529411.100281432,2551891.4651135327,2031193.5585397454,2024670.646576947,2382982.7769269925,2401985.861862805,1608758.5849089727,1614613.761422134,1447644.625114896,1554639.8902376075,1465030.7060126618,1596593.9966050242,1596071.0613374938,1422425.4661495918,1529584.5936246014,1437293.3109439062
4,2645840.531339868,2652082.1014885628,2650399.526812568,2656170.5351037714,2534931.7931149253,2550469.894848609,2288918.1114141378,2302662.5218290766,2410663.653021113,2427381.3791596675,1621599.8918063424,1630562.806239619,1243577.2387604343,1581491.323993398,1370946.321235646,1607669.3826411164,1613424.3636738006,1232739.0082147704,1555882.7551733828,1340559.5564402388
5,2652631.5051936945,2660890.7582074134,2648223.1915822392,2651924.5872758892,2580967.7728922665,2596992.66824954,2188408.3614954026,2188472.197065453,2388447.0441456777,2401365.859325244,1590696.093801581,1637602.4860967395,1273121.799659488,1431119.4409501152,1439425.621107711,1582121.889642187,1620628.87498266,1254598.4486762083,1411817.824052902,1425458.1508290942
6,2643979.9275514353,2647688.029802622,2650579.9153567622,2657561.411147683,2597478.2851487035,2614938.5164336106,2096851.5863222987,2093443.5754389963,2425402.687211003,2443945.401517681,1623937.8430450922,1613655.2018262753,1409885.0982661636,1400076.335392261,1343333.1756714908,1605049.5011527897,1605120.3851568939,1388030.8720036661,1380481.2081764513,1324122.1389863028
7,2644308.735146662,2652376.027303582,2647223.5770730334,2651041.336173049,2518615.8476185887,2535195.164368029,2162304.0922147976,2162769.3855199004,2391565.0800695196,2410557.7815165212,1622131.6483267522,1643414.2973318568,1299963.961013055,1551185.3474484505,1443401.9316677877,1607380.2349936354,1622395.4770164562,1281540.7346092777,1531931.2447731092,1426233.0339049883
8,2646528.666490369,2654927.244190464,2648931.1393181235,2653722.4957429855,2534121.161336681,2550042.191701838,2080623.2035284569,2087777.2831193204,2410873.024007058,2422400.0140468,1605961.295916481,1641685.229871023,1353720.9574184893,1587054.08147071,1417406.0687420988,1597590.1216141083,1626089.5944660958,1352203.6930908745,1563299.9476102318,1394005.73641926
9,2647908.4846257023,2655626.982382469,2647453.769454898,2654201.7577621355,2554037.1946699144,2580038.351677902,2171193.0428220457,2167238.005467593,2414900.382800595,2425251.4927487113,1606623.302754659,1635291.4507042563,1352502.00178274,1476177.489256929,1387559.7260233976,1592487.8127019885,1624263.5562705335,1324679.0246931864,1462648.1873448077,1360888.6938864833
10,2649487.9051125105,2653538.11019947,2651833.787414374,2658925.1236996735,2561328.8859104523,2577430.7566103656,2189924.860904935,2194704.7669378454,2366216.751169797,2377668.6166128665,1601038.6447194219,1623883.509946302,1332510.630740265,1484786.9331225909,1530504.8117574789,1586395.6911605152,1612847.8163076937,1320483.3634876725,1458472.5566562333,1510705.0751710837
11,2643308.463822903,2647136.859800147,2646960.1980135404,2650201.736313548,2557737.698699679,2575604.053818375,2303931.5410604747,2302687.6550825555,2409082.1545977723,2425615.576784093,1623856.2563234987,1629209.4495314006,1197453.2737182144,1489835.717482647,1400290.1557578938,1605452.153279805,1603959.3218658562,1175163.3185466535,1467388.6234225223,1377576.4141832504
12,2641824.170677905,2646084.7805479113,2647163.8347831992,2652991.867074608,2524847.539521899,2541342.0747712716,2297589.1475734543,2307742.7241941057,2401257.636181199,2413545.670569871,1626276.4049795575,1632794.1272316496,1214779.0715875665,1541358.0372411618,1402871.2570334612,1606766.0263732125,1615183.305835167,1195335.5859427268,1518387.4842791397,1390479.8375027806
13,2648074.537241524,2652156.6904674573,2649516.2724106163,2652208.3696983554,2557060.1636711154,2581265.021638007,2303738.7026993213,2303871.951807908,2391673.358504287,2401421.54697439,1611097.707897121,1633717.009333617,1174912.7144322111,1477085.2224216042,1412463.7494669065,1597713.3755135762,1612612.464740953,1158823.7801234005,1458232.6830986622,1390985.9354264766
14,2650291.095190502,2656825.1685309717,2651234.45319077,2655017.5082129855,2543777.891049387,2559411.4115174953,2209116.299498316,2212546.292487448,2423195.8031522045,2437885.5810798835,1597860.8342190208,1606752.2457520943,1300496.6233028567,1580063.505082351,1398287.345709037,1584157.7027986597,1594425.5606279988,1284230.834583573,1557306.1328111023,1370684.9119870022
15,2643709.095002924,2648509.4525012244,2648027.803805313,2650623.056204014,2552098.1565831057,2565257.2996668364,2205340.180030537,2207089.575762798,2356854.093730918,2369130.9744059076,1636066.80467146,1632880.0330542494,1306093.099236548,1490785.9281996493,1493337.0225630994,1616421.4067738042,1606773.4765985548,1288684.9065726504,1462838.2008710383,1478778.032370426
16,2645310.471994304,2650121.784234181,2645843.7457255595,2651423.89964541,2527242.3505721344,2545892.997766894,2104865.5125576127,2100701.6479188493,2388595.493941317,2399179.386556494,1634849.7812289128,1641176.249016484,1360012.8598844074,1525744.5940759159,1448167.9649016585,1618338.267867823,1627045.2064560791,1338179.8180163314,1516770.5049986998,1417792.5884763573
17,2642160.688406153,2645556.608591758,2646726.429785682,2652017.600220397,2560738.000173143,2583200.7195616644,2165710.324372272,2173644.3311888566,2418814.1253056834,2430277.099342636,1620671.8703478682,1635804.083586676,1370697.3761652063,1440452.1389287217,1385454.1446957157,1598882.333440567,1618933.9879299668,1359983.4223597434,1433373.2310358824,1364377.2379710071
18,2644411.258036745,2648296.6724954955,2645237.0418324945,2648071.026571775,2537421.8133024834,2561010.9134491268,2168416.9623808675,2170355.64916779,2397354.121085035,2406379.52946941,1624699.8503782204,1644921.1966382065,1328230.473094634,1524463.108795611,1434624.1198046622,1605886.6015905493,1622876.5717942535,1312814.8283910446,1503086.7676711085,1411847.5308149261
19,2644451.963768552,2649194.9561228286,2648921.1436062753,2652323.686660777,2608178.6552780163,2621421.791862242,2251370.069007273,2255712.745160668,2413960.7926395037,2422619.541616354,1621361.8415964895,1646307.8268874362,1225518.8235013988,1423562.8980621952,1394439.5979716757,1599242.156078848,1624651.4611970794,1220239.2829042296,1394686.6377704155,1366133.5885780528
20,2650076.8688155496,2659062.8476183084,2645622.2681336394,2649345.0474522887,2534715.253235493,2549617.5715878927,2241758.976777643,2249301.1859109625,2383630.047010499,2396059.586401823,1592791.3685230112,1637508.1667841885,1254194.055531248,1539359.7185986212,1450939.1671331103,1585266.7925653968,1622503.7154587002,1249264.491641106,1520959.2607229287,1433602.6831406672
21,2647577.4091939186,2652695.8236700576,2650259.39288722,2653326.0010864814,2572733.975915237,2590700.4507641573,2260891.6402900917,2263393.0094749834,2382904.8551339116,2399726.492579596,1610558.8869381733,1626548.0332415907,1405741.4976194806,1469106.8915873906,1464157.9884798853,1594957.9047906552,1608296.40643737,1380341.190364436,1455746.0116543153,1435068.7531054234
22,2649061.9753950904,2652787.9968956914,2649666.978754093,2652065.6562751005,2562258.6907337797,2580266.3886279156,2274787.617317261,2278831.8872809913,2390288.5533513515,2403855.113568078,1618887.258118557,1655583.6742112923,1288110.0821358943,1521687.158371232,1427839.9397332866,1601710.181016483,1630505.2688139342,1280197.9821531114,1504082.960143723,1406834.8887419451
23,2642867.133736291,2646557.1597346407,2648480.6325905975,2653888.964257019,2538213.2485430567,2553479.677659775,2140488.063892305,2140357.208561749,2377223.4095932613,2397157.920722802,1626823.438490266,1630062.5293094718,1408113.3571867933,1609338.65424235,1472407.7460085659,1606116.5816316581,1612340.914108117,1388933.501056336,1582856.019335934,1445533.683320932
24,2644575.59641787,2652681.891169188,2647506.455840271,2651226.0554390233,2578576.0937841563,2597485.74982417,2091183.6601406108,2092430.5123001602,2411755.7164779045,2426440.7132936874,1610651.0486181346,1645426.256753789,1409899.188804532,1417018.2734793872,1378309.428579806,1603906.0687276847,1623173.1278284844,1396922.868344,1398344.3052112039,1364042.8795031998
25,2649194.6072561583,2659568.7575665116,2648682.659810311,2654447.985029046,2568102.030413743,2585577.6376432483,2188316.678497642,2191346.6694821073,2402909.9884126666,2417225.868729572,1614972.7434118765,1641633.868990916,1290508.1903492312,1474286.6005064915,1445280.933149765,1607020.530886181,1624629.6290392242,1273410.2787823183,1454892.1987163122,1413875.2641813727
26,2646998.0147268716,2655013.9859037925,2651118.8425263134,2654661.0699606566,2557358.1616595266,2576140.1829459723,2237391.045367049,2249461.9737968724,2415612.5020660283,2426057.1606838526,1611906.9054519078,1638232.6414772659,1318142.3954837793,1504411.6850911072,1414278.8679545152,1603590.749496153,1617333.2626919649,1311256.5252458914,1484781.6182351492,1384928.816661698
27,2644396.5048235804,2649908.5656191837,2652411.95437832,2656008.1774567817,2573715.4843562725,2593379.3872725903,2253697.8131363587,2252485.7466970403,2364842.4861498447,2379238.1717862985,1625481.8409197452,1629744.086261426,1189984.1903211318,1501395.6244970493,1503022.6052026073,1608686.8256616264,1610443.614644188,1165906.6858774044,1472674.6864301949,1480579.8996980586
28,2650545.9748087553,2658361.3142612264,2645637.4368939996,2648679.2367824703,2561485.8844489222,2576100.4993272685,2154154.8541190624,2155368.2737808297,2425825.8736707624,2441750.2405911097,1606482.5671418689,1651699.4977271166,1362895.4064425805,1500480.6769284194,1393873.4024412741,1596896.621282481,1626826.1427844525,1345869.1137163755,1479581.5448277968,1366139.5448849879
