,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2448470.5333804786,2435313.7956377836
1,2411221.6859243084,2399152.759901777
2,2416186.0656558517,2402377.5930624516
3,2408999.5095081124,2394564.0442766356
4,2446683.4955892675,2435295.270951269
5,2396537.9215896437,2378824.3736314247
6,2368631.882158435,2357064.7222480993
7,2391769.0525256917,2375552.1939137354
8,2427316.108709959,2409462.385472147
9,2439918.010182227,2419284.312831102
10,2437159.8979506753,2419770.616340094
11,2387173.6242796797,2381055.4718486387
12,2422851.695765833,2409500.4084319416
13,2406243.9651805097,2393417.039576528
14,2428495.5751190777,2409846.3707508156
15,2456671.578426757,2443199.3993936684
16,2432895.5395671977,2412327.527870714
17,2448295.5417351285,2431187.2818272267
18,2398546.807090979,2382186.300530807
19,2388614.284026216,2378479.212846962
20,2446086.794344876,2429909.679828468
21,2437010.5935394717,2416839.4529647115
22,2435643.3295956887,2418659.8521690173
23,2433643.782695851,2412060.5504022855
24,2380986.0408187984,2375577.873346661
25,2429864.8050979944,2411670.078052477
26,2418643.241779257,2404370.437401049
27,2437226.8746650023,2424343.3925909875
28,2393753.0672795833,2381465.952565205
29,2393319.498237529,2383822.976453982
30,2412321.81409051,2397460.100203475
31,2423139.646917983,2409938.7795363087
32,2404494.416062562,2387639.7253741412
33,2384580.0444633113,2370686.2472108323
34,2407659.360777581,2392421.011747294
35,2370353.406662265,2359468.6233952255
36,2447082.9870166946,2431251.387200715
37,2401790.21876108,2385597.9127263897
38,2398709.906431245,2393049.4299548804
39,2413681.1362040113,2394461.2892966303
40,2395825.245433583,2383187.4247719026
41,2396006.295654627,2378689.238509493
42,2409026.953601645,2391675.3750766134
43,2410886.965860338,2392140.331564471
44,2412052.466920997,2395831.9245309965
45,2381433.250169252,2365737.278534256
46,2444527.4033112605,2429053.079347291
47,2404043.582546003,2391211.269992834
48,2398457.5954022016,2385610.224978639
49,2381608.304836272,2368255.4993326655
50,2389467.9518909235,2375586.5432675546
51,2429025.7432695427,2407591.993423941
52,2431298.6186623992,2421339.6952490164
53,2410971.537544733,2396861.154183233
54,2371644.6092285,2357836.900844411
55,2403277.386949569,2390478.6762208594
56,2380678.6786455857,2368152.829188002
57,2434329.957079865,2417019.0587048307
58,2369246.2771463254,2365595.9870088347
59,2407995.6215604125,2388987.3072649306
60,2419818.9329936383,2404114.669143883
61,2405375.9898099992,2390881.664935527
62,2389155.4620226827,2378009.403254348
63,2424619.493977208,2405920.1759779127
64,2452563.137033252,2436990.462436286
65,2434562.3489063466,2418151.5463914303
66,2365922.2609096467,2356665.320106667
67,2380015.9352702787,2372252.6183597343
68,2390004.018107769,2380156.7468021335
69,2424368.8572211713,2412206.489153136
70,2368081.550457345,2355578.3911519926
71,2397678.3864401234,2382425.3314765124
72,2418558.730074007,2403174.630262774
73,2439621.1127582234,2424868.0343805375
74,2391556.770236099,2381952.472642914
75,2433572.0476546017,2414846.091865273
76,2407487.9858462904,2392936.765274103
77,2405953.5559766404,2391551.143836067
78,2387640.822274843,2376705.0441240408
79,2418401.5047268397,2403825.500866181
80,2387272.994059936,2378538.060682757
81,2393725.775783521,2385825.936795557
82,2395406.530235203,2378535.099233279
83,2425635.9690690283,2413144.690991534
84,2441467.063968015,2419313.985280603
85,2414545.5090183457,2401564.6906908303
86,2427804.995781389,2412239.1986916335
87,2411248.1922546267,2396860.6713163927
88,2403803.7299905047,2392677.7129188534
89,2413162.846723673,2400517.275386312
90,2423055.4847053466,2410565.69568895
91,2416292.1533253817,2400962.670594781
92,2378039.3144061547,2363262.181525882
93,2434962.1101945555,2419599.5833000317
94,2388423.7465653084,2375566.5481166732
95,2445585.156356613,2429692.1569537604
96,2387640.822274843,2376705.0441240408
97,2419136.5045852694,2404940.3664380074
98,2459996.1637915364,2446210.810755618
99,2428888.893620319,2409771.5424303254
