,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2438151.661178684,2409927.1668016487
1,2411462.6505678506,2389777.2863305905
2,2394546.665919498,2373755.8755892543
3,2437917.387129099,2408683.600536923
4,2444276.9693515385,2423367.649668478
5,2398486.3361157803,2383449.50474504
6,2451145.4288219525,2412077.0375007233
7,2406065.3002174892,2380965.874781912
8,2422530.421450488,2392094.054386968
9,2432343.511891187,2405947.5911780046
10,2466691.892187572,2426091.499872043
11,2412225.540806997,2382128.1841745246
12,2456738.235942534,2422474.1201391164
13,2409650.910269593,2385917.0221431805
14,2422191.307737061,2407087.012487634
15,2448884.3180213105,2414810.2388112284
16,2440073.2781750346,2412988.768362247
17,2410543.57299571,2380695.0006970526
18,2447087.063991462,2408470.0078583886
19,2449401.7569138235,2418133.529891454
20,2392053.7059285734,2369785.8425125456
21,2392029.6837527496,2371500.3901962326
22,2449893.8328953153,2414153.722191152
23,2453232.813878103,2417155.189814853
24,2404150.1914477944,2383505.5090590734
25,2394689.2306740806,2379326.6009260574
26,2459445.2957745814,2418863.87590433
27,2435279.899330778,2410482.684279442
28,2431767.8856546525,2399325.007457673
29,2426081.6816656063,2406722.690150354
30,2391880.9544560285,2369687.73148664
31,2439436.746413362,2408232.0211779857
32,2406435.207077804,2380121.1962463744
33,2438681.6223723954,2411319.5886494657
34,2429362.7063248013,2396667.648327768
35,2441987.3572472697,2419919.6970819673
36,2389952.5751915406,2369527.8584341905
37,2441122.217683106,2406945.711517782
38,2447869.2740535233,2408270.373905127
39,2421655.354113211,2386598.3499172935
40,2437200.459841586,2402607.471205066
41,2417064.192194519,2390245.9999660985
42,2445866.497867545,2420933.4643842103
43,2427879.2007712806,2401224.2844280163
44,2431522.6193179153,2400035.9790870883
45,2423733.9911918472,2400232.558422026
46,2405931.5380811403,2383833.3649723013
47,2460577.356386409,2419704.1769740055
48,2390458.9195178435,2364648.4098498356
49,2431090.5651231436,2400938.4957970064
50,2446033.1752874125,2416053.6009619273
51,2436349.933559322,2404388.1016350156
52,2380816.1419303194,2352949.586022448
53,2462627.072886628,2420637.815246447
54,2392631.774812496,2368447.1762721553
55,2442460.951868642,2413249.4671027223
56,2408366.694340243,2393487.020912812
57,2427365.232117397,2401897.9242304396
58,2441511.718137323,2406367.911872737
59,2416874.5375575162,2395526.8770825174
60,2405466.4210443823,2386276.546296697
61,2433397.8171825977,2410064.1228329823
62,2423865.825548665,2393396.985800906
63,2425621.086974138,2395047.53746349
64,2396604.476067614,2380952.0416030865
65,2386160.9089222066,2357432.9429721143
66,2401093.487279415,2389164.433998863
67,2420131.572582656,2392738.4758753683
68,2424499.443519646,2396652.431879401
69,2429682.807458321,2398879.7251959974
70,2404856.043776844,2384111.5280085765
71,2454289.1029358963,2423403.080202688
72,2419195.317524281,2401129.05141522
73,2393940.440992481,2366443.927776983
74,2408510.385204385,2373706.3458559387
75,2376256.4074275456,2353470.07151558
76,2458022.6668862337,2422525.6217563194
77,2414053.9667880693,2392097.6370150996
78,2411589.205638959,2389675.7596381186
79,2417984.425935676,2388088.823911382
80,2442749.705973126,2417785.3982701157
81,2425500.99462461,2399424.3820241466
82,2455192.397955417,2411463.9630443673
83,2445565.1083137933,2410726.87496396
84,2416252.5347058685,2396460.6078466633
85,2431868.940549799,2394669.08804535
86,2401093.487279415,2389164.433998863
87,2431284.9148829863,2398420.759945117
88,2417965.84380865,2393525.900842736
89,2385222.0637561856,2377951.997968791
90,2389133.4773643,2368308.275067971
91,2390098.2339411476,2375237.5563242664
92,2409617.9115084866,2390524.9024097854
93,2415926.6584012234,2393895.904509633
94,2430807.523453753,2393306.1561125396
95,2383340.203708019,2375454.5348268365
96,2457164.451054319,2415902.1219702056
97,2383266.1089427667,2376578.81501019
98,2439577.746139843,2408636.31721837
99,2433437.617762301,2398723.6252133725
