,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,335551.0132664883,344933.4139928378
1,2021_0,252897.07907524073,250841.00496979585
2,2026_0,280883.1763341798,281394.79348389606
3,2031_0,214716.05979789098,215256.59062911573
4,2036_0,201919.91299748342,205916.42111513938
5,2041_0,263059.64946217916,254569.971371878
6,2016_1,373063.2740978372,382032.4951835636
7,2021_1,212551.06753307872,212039.75831827935
8,2026_1,239888.44150468582,239962.21588850432
9,2031_1,231819.10236775724,232822.61255932812
10,2036_1,210208.1546362776,210258.89338567635
11,2041_1,237879.10165367086,240213.90436812642
12,2016_2,335551.0132664883,344933.41399283794
13,2021_2,257957.1524395133,257035.84418942468
14,2026_2,213044.58304820742,216621.72296447732
15,2031_2,282890.3858780196,283608.1365344945
16,2036_2,206332.9949769524,206092.5626348465
17,2041_2,203576.71454720094,206878.58991714293
18,2016_3,373063.274097837,382032.4951835634
19,2021_3,235702.84847102957,234118.77130547512
20,2026_3,239032.33431487938,239573.5373253271
21,2031_3,202557.92306279755,203660.0230478248
22,2036_3,201794.8878116811,206164.29116846123
23,2041_3,268870.3804264266,258329.0819289895
24,2016_4,378943.35600227484,389456.81971968705
25,2021_4,230631.35235715174,228856.8108828657
26,2026_4,200655.56224065798,200973.81299866998
27,2031_4,246048.18492018376,252225.89314650223
28,2036_4,254519.05643943875,248932.40597344754
29,2041_4,205311.1097916807,205037.7728070595
30,2016_5,373063.2740978372,382032.4951835636
31,2021_5,235702.84847102952,234118.77130547506
32,2026_5,207803.19181180897,208266.30441002006
33,2031_5,267890.4426935317,268948.7216916537
34,2036_5,200456.704000374,199999.999967471
35,2041_5,205210.4477867714,205854.35841002828
36,2016_6,341431.09517092595,352357.7385289613
37,2021_6,218117.94449343957,216870.1050035302
38,2026_6,214368.03398601175,212144.17584197727
39,2031_6,279293.4417546115,280827.3671014542
40,2036_6,258925.3148779702,261219.3361220203
41,2041_6,273595.5174703766,260522.407484179
42,2016_7,335551.0132664883,344933.41399283794
43,2021_7,262027.05371873008,260441.22510808986
44,2026_7,260228.8162410546,260113.06569265472
45,2031_7,231172.8257462597,230815.69919325123
46,2036_7,224914.69941784083,230274.0343852994
47,2041_7,205297.46622478135,205420.17542605306
