,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2576883.496549546,2594297.60819769,2575361.9477727404,2595645.6164168417,2476539.8298645187,2528866.1313749524,2097224.9399254275,2218979.1419134946,2299767.582659458,2368469.24733552,1497559.6168904551,1502427.1663986745,1222871.1444124002,1429825.9304798543,1272920.656641628,1551413.8595545243,1553939.4984821114,1152709.42709988,1461773.8099021085,1281897.1341186329
1,2577023.3905895976,2592754.793542002,2579076.021635216,2599239.95494588,2414323.9536410775,2461551.585384039,2031554.4654963706,2154505.9852358857,2290001.499238188,2343314.8228176883,1531841.8195592156,1529486.0944097394,1313096.6714737352,1462418.3667849875,1345756.5253053918,1585670.8205133935,1578304.4823318266,1291647.8117491764,1517219.3265744697,1376760.884919947
2,2580268.860840168,2599881.984304467,2579804.1531918794,2603136.8824150544,2470353.9949052334,2512175.6128403544,1969754.7533579958,2087562.0413853498,2289315.9023579033,2364576.193073014,1499460.1715376049,1528339.8221863653,1420720.2466349646,1496930.6083879813,1351554.1727202677,1550407.6680275637,1581217.9587184035,1456226.3113880309,1540012.2966721496,1379529.0777889702
3,2572975.009632015,2593793.402325851,2576815.6818224075,2596675.527168163,2446335.2834306043,2481633.6591384346,1830594.0151632887,1937194.0700288406,2281346.446624689,2335566.121986168,1501239.8139194073,1504190.6714237158,1402184.7119181168,1477251.4309299483,1394937.0723319834,1553201.4100940693,1559929.2308303323,1455545.883936171,1520068.9441815694,1428125.8588999978
4,2579872.403425663,2596782.8837397005,2579489.4470259454,2601823.1763155824,2474478.4001312526,2505012.1275879666,2122296.5611133855,2243765.6896791323,2273062.057021165,2321872.708148811,1517412.954909109,1524109.1354400294,1253126.3269173717,1485588.9621898858,1314979.3986305767,1565504.1124885774,1573049.8701793759,1228099.0410694005,1527604.9919645714,1341862.7909646076
5,2586059.021972737,2601660.4741906514,2578281.5828343467,2597206.1458315765,2480028.6974121053,2515557.7256313744,1999125.2080222946,2097460.1624070816,2265543.0475166314,2340434.439366162,1485961.9505567101,1531314.876422437,1292266.6256079879,1351329.7176954413,1370009.4765689864,1537054.8806125966,1582285.4768048464,1284491.694564294,1401666.2916112947,1415016.80884315
6,2573199.2019451787,2593214.5095425406,2580178.050910023,2599801.8010760304,2493771.520131126,2534257.6922766846,1915372.5829065447,2028068.6999378218,2288753.681573368,2342014.559589031,1516644.8325510235,1511238.917716362,1389652.3091859403,1327751.969595682,1289649.6479396317,1571368.5310636905,1554617.525466819,1394904.9031650962,1364787.6454300026,1324876.0075720663
7,2581764.307591065,2598659.9593814434,2579203.0242435564,2597190.4045269415,2433759.427814901,2480767.0355642512,1965904.7016979791,2077509.7023959155,2272739.415674689,2331616.155311456,1520271.0853330623,1532536.1753113067,1316708.9978180483,1464561.6922224856,1380345.973808949,1564155.6701019253,1588934.9700590419,1293420.2072769897,1514360.8084680594,1419201.5709986838
8,2579480.682503951,2595141.696095694,2581351.5270529743,2598878.3765898193,2474612.5663671843,2507261.1760489373,1883669.9834120818,1980112.250160406,2282524.972764822,2351435.699842673,1505558.4067164757,1530133.6156401657,1350190.8719095173,1495278.1580878254,1353054.736435952,1555659.9716399282,1586147.6477395862,1367074.0065524871,1533984.3508108938,1379747.913229532
9,2585786.998804279,2599245.6092726653,2578226.5747207943,2597644.589651677,2476169.6657904107,2512287.0098950365,1976322.9680984216,2085612.6902624508,2277593.217724978,2343972.4613273074,1500586.7679532163,1525934.225103478,1357529.2569370803,1396699.7882265304,1326184.7163421444,1555582.284493217,1583529.866866475,1336204.9763615432,1447821.4400580234,1358386.3389625307
