,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,542611.4242123807,537408.8697277089,531613.0881446612,545125.2076654999,531613.0881446612,536579.4092019983,529347.4001725862,523025.2384660632,539321.1525770514,523025.2384660632
1,2021_0,242320.62050849313,314409.63306133746,244582.99743317624,243684.94062807536,268911.1451948923,211238.67740066882,285198.39619518,213638.60212310342,212193.0324858616,239737.27443208717
2,2026_0,105244.4210783838,86808.84598706021,146829.2743587821,107877.1021842934,143283.16444022395,103456.11188247423,84862.64401371557,148996.953670583,103981.85665811085,142768.71718818854
3,2031_0,72066.04207686218,67511.34384165026,77128.54358199453,59310.328408522466,55684.65685179788,103775.67409555077,99104.29431673637,106201.90887941066,93668.74249017263,88012.39474455039
4,2036_0,169061.56697198088,352444.51616200653,177990.72256192868,180043.84070978817,212572.04120398898,106039.49462077768,332403.06767981034,115391.51079242789,115656.16862519072,159032.6185708272
5,2041_0,94181.61036458267,35224.60004292784,109308.94232662141,85318.35907492253,157981.54627711576,125281.23070261224,47729.6142456194,149585.70251792317,116697.98218647907,183106.67574635192
6,2016_1,542611.4242123807,543656.0352546287,561416.6638810498,539922.653180828,555470.5488803473,536579.4092019983,537065.8655852629,556652.8361502356,532089.1435476394,552851.6177538915
7,2021_1,247770.23051241605,200675.86840273967,250500.2378186384,255108.74184363868,237689.23048550563,216067.75825919292,169602.88795611478,218613.86160320067,224530.76994130714,204129.53430943482
8,2026_1,108571.01086974976,100412.32270465302,99408.03626116272,101444.72577852433,98423.71936202298,104393.53315948932,94501.46275699549,97519.9650917942,97404.8751683957,100060.18045477399
9,2031_1,63808.17855916217,177240.74684891358,64308.88106387023,68886.61672677049,100867.04545989893,97921.5090537304,208038.68283741208,96602.13884192499,103218.71199152558,130061.9612844775
10,2036_1,170541.80213384048,138848.65164262475,157956.96509170553,174597.99370741792,261283.8300618701,106309.68612629428,83061.94640282998,101443.09960009478,111398.66901111088,200234.8315977553
11,2041_1,84674.68191420152,164228.3278225755,71589.17328496228,76579.25215832538,58058.54017521154,116306.47655791453,196003.56722962132,107640.01227318378,110574.87187670682,100562.24214126794
12,2016_2,531613.0881446612,583799.6897609577,531613.0881446612,531613.0881446612,531613.0881446612,523025.2384660632,577500.3658239122,523025.2384660632,523025.2384660632,523025.2384660632
13,2021_2,253522.55567068604,271779.5373428461,255208.67636275265,265336.5788259546,299265.7857502499,223655.32548829832,264332.87020239176,223725.35344718967,234927.6356046958,270065.33200245176
14,2026_2,110329.8159285935,71884.4709439741,139376.92979523382,105377.29997951118,112811.34661161766,106979.80843630854,76226.16191216474,136792.82615970267,101187.22957119823,109959.97825077504
15,2031_2,57200.41077658751,58373.351850536535,62037.34920023332,61698.11469631096,73052.75222668031,93602.37499531437,44034.16920514589,96800.3460616875,97365.0741448935,105444.6853734929
16,2036_2,170504.33800807796,112394.0720951404,163029.9635677431,177405.4450475842,153132.01853666315,106217.365145476,78387.0767846391,106095.07182547713,111161.2272143697,99522.46861748138
17,2041_2,115317.33147782808,43300.81196219623,71231.35662470797,88643.81821240355,163548.05751922182,144694.24785968772,72116.62136074313,105578.94195995704,119056.67361130007,176893.32395151843
18,2016_3,534126.8715977804,610002.6331018709,563780.1139165141,542611.4242123807,555470.5488803473,525766.9818411163,604546.0897405258,561915.5228354676,536579.4092019983,552851.6177538915
19,2021_3,250947.41058452183,180180.23976085446,236791.17368040475,249377.8613095823,237689.23048550563,219671.86634658734,172338.3814566341,202821.51246994446,217674.09904631024,204129.53430943482
20,2026_3,118885.96649489133,82254.69363729331,139305.45678762652,101724.76923049433,116384.31123021463,116455.43276751606,78128.5241247327,137014.7884838402,97400.01986993075,116215.06943320831
21,2031_3,57141.33304801658,51289.37570160168,56938.92602220291,63577.347809913386,155328.88951497973,92638.24908667004,38272.14526390839,91380.91167747544,97341.47595260713,180434.6642069469
22,2036_3,169154.78375763955,98452.39652177297,157993.91562897392,183368.28327897566,147888.75484555733,106416.9143581396,62809.00341954095,101253.15166599436,119665.43996186387,96267.32493179495
23,2041_3,98194.20908167977,50197.709463140425,63165.72332534255,78880.3769569506,61093.99402292859,128075.66501083552,84103.76736659999,98960.587111861,112587.0984466159,97891.88605598506
24,2016_4,537408.8697277089,537408.8697277089,536815.6426293331,537408.8697277089,569937.4583840088,529347.4001725862,529347.4001725862,530257.2474954752,529347.4001725862,568552.2100255061
25,2021_4,243684.94062807536,242320.62050849313,255208.67636275265,249134.55063199828,234673.5163326663,212740.54531800252,211376.2251984203,223587.8056494382,217569.62617652665,201862.12492950764
26,2026_4,113081.745129399,183664.06139060162,101958.52593306948,115160.0645595715,114246.56777530847,112821.324160338,178029.24338368833,97264.48535477497,112460.5174286522,111774.59330713782
27,2031_4,62598.53983324547,150754.44852828703,101357.47828092748,62505.282649298606,90606.13172334582,93136.8666438177,161839.70785109623,133620.3645295446,98221.68879282786,116190.55169130291
28,2036_4,186818.86845775068,99516.17530886734,160329.3655796078,172380.1599627006,192641.153411933,122866.24450877863,73143.21995043986,107210.45143150297,108286.2294873007,138661.42596201008
29,2041_4,75254.72953759738,183388.85235765378,71115.32065781966,88130.49855780588,119708.29468569315,108904.63137473211,200486.9722893011,106451.03004969691,118423.39957194738,164557.08489948296
30,2016_5,537408.8697277089,543656.0352546287,539922.653180828,539329.4260824523,546079.9976483228,529347.4001725862,537065.8655852629,532089.1435476394,532998.9908705284,538725.8307376779
31,2021_5,242320.62050849313,196127.05785167334,263554.9892223897,251190.72126210583,271921.92383569456,211376.2251984203,165674.60655044724,234155.74813344746,219776.33921637095,241699.2503135408
32,2026_5,101506.90158276772,100397.86965311923,100426.2031819704,108714.85004760043,109948.59216750711,102559.1131432885,97023.78089725501,98796.33462057434,104806.71676802334,108523.62502750408
33,2031_5,63811.12302784168,295113.21192050894,68273.68975469888,63799.75282352101,93026.80473687303,92295.25412428047,296494.428584577,101822.6128292376,97829.46167504814,125470.7862019683
34,2036_5,199934.03703299243,90872.48821940793,272286.7996533388,170284.29685734207,189764.29974414787,138074.89760915455,69081.67889442462,210769.09100841093,106516.50706748391,129933.28330101876
35,2041_5,100170.68340090751,21964.548427168764,61087.26044870073,85577.78579404874,61785.75543003794,126261.80651239838,48975.20756069395,91777.40218504207,116897.14702351634,101366.52164087078
36,2016_6,537408.8697277089,554534.0333556461,536815.6426293331,539922.653180828,555470.5488803473,529347.4001725862,546490.5440512071,530257.2474954752,532089.1435476394,552851.6177538915
37,2021_6,256709.78874992585,221394.59345415793,244582.99743317624,252624.49886558516,262017.37824722173,226222.02942213928,213141.59675961954,213501.05432535196,222347.30364880795,230228.20661841857
38,2026_6,104902.68811609442,198589.69328263093,145437.69476514286,107584.47281056579,112838.2013116565,101178.02361827099,191825.40149004437,141339.7805288535,103734.54939079023,109986.83295081388
