,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,368577.73680301674,370052.81793400034,368998.65763084515,367488.406174514,368998.65763084515,368026.26500223967,366969.03275291045,365914.87244975526,366936.9343737369,365914.87244975526
1,2021_0,214796.67601141043,225494.94076711143,218900.5661251717,215098.34065179568,223061.4575241018,213896.358473186,226998.58167806073,219946.74225512557,214220.1358940193,224644.63275377278
2,2026_0,210801.19385407853,181175.3022966689,217315.79761502557,209073.11688582526,212080.75620814037,209650.18003676124,171546.28771779645,213617.179558743,210490.9863642825,211563.6281929176
3,2031_0,213664.46496983647,179526.09591912196,219154.95864845678,207194.21218587615,200075.7841854885,219317.83633535806,177843.9829218326,223795.4565619858,211982.31866637178,200360.64508273368
4,2036_0,208337.5239125583,189154.6779885422,206607.09472539468,211812.96772444248,216488.22805007035,220206.6809452684,185078.24671811023,215559.58174990714,222709.81237991297,219654.19023076523
5,2041_0,241636.0385845724,110747.04947412052,217721.27722790203,243208.6011272663,231234.3151046341,241474.8260893015,117847.59705329873,215852.76373517152,242679.605226439,224359.93731474344
6,2016_1,368577.73680301674,310221.33328395477,343404.8218670883,368963.48730549763,347136.8581441085,368026.26500223967,309875.52119600784,343442.6357283114,365879.70212440763,348654.6984386552
7,2021_1,216159.0785123912,186566.6002144756,207112.47467716184,218136.18724849127,215647.36808780572,215258.76097416674,181177.86465955194,208140.9051712805,217782.54065026037,215180.0293262998
8,2026_1,209532.89680140908,183069.8402909204,201848.38937287504,207920.00845317738,207199.01541566293,210150.350862134,190901.79109127616,201622.47849946652,209496.70901577792,204475.66161795217
9,2031_1,223485.7364659689,199916.65114401348,214194.7547729761,220600.39597894947,225928.36844445902,228385.9235442091,198611.5016603247,215165.5668509688,224141.51499382826,231399.48353452448
10,2036_1,210162.35029999763,170823.61662195003,208089.2547359991,212535.226887164,220752.9567889385,221786.9936091391,180316.38849321395,216617.70089931742,225367.23457498057,219985.665608809
11,2041_1,239204.7771056581,136901.11385938615,219484.996434042,238067.16588240964,218335.3248604159,238178.99490882977,144350.34835710606,218549.3908737244,235957.52392343758,217372.52019155264
12,2016_2,368998.65763084515,326420.1601923477,368998.65763084515,368998.65763084515,368998.65763084515,365914.87244975526,327245.60099737416,365914.87244975526,365914.87244975526,365914.87244975526
13,2021_2,219629.96051407247,182531.87460148853,211070.35953359675,220680.5892585353,228941.83729419965,219100.07940959674,195345.69322333465,212243.7326387944,220326.94266030425,230573.8915855865
14,2026_2,210413.85623077457,152800.86361750384,213647.05925174584,209097.2497683856,204391.3101018261,211430.15361161187,145700.90496434658,216646.01392903522,209984.894230494,204497.70193031128
15,2031_2,207710.3902767628,142461.7589718229,216469.98768359883,223880.72154423577,220186.64574770193,211718.5991349382,133753.95822580627,218130.09534485338,227490.81580797082,220275.02026961162
16,2036_2,209913.8568856559,158312.30860697041,209374.50524083068,210133.36070595993,207070.35361957553,223622.22021565455,163712.66462059366,215296.07928681982,221693.98186161922,212011.94058387363
17,2041_2,244519.95095508883,176910.84842000087,225632.11935836895,239912.5390495945,226966.62696977594,242832.50194252722,185606.78225438064,224719.03327307088,238354.168030345,224165.2610446635
18,2016_3,367909.3270023424,278920.17597057746,347101.6878187609,368577.73680301674,347136.8581441085,364825.5418212525,278782.3217875962,348619.52811330766,368026.26500223967,348654.6984386552
19,2021_3,218588.79236865375,138821.4702432249,213532.53407771117,216521.57082217233,215647.36808780572,219811.20300485237,145776.50111331072,213241.42982245,215643.3679657919,215180.0293262998
20,2026_3,211821.20119021414,134020.23436234973,211116.27442788146,208169.70888519383,209801.57567500183,213506.40298335368,133935.67701808014,212165.19660539768,208949.52842817362,207759.92473285043
21,2031_3,211653.76193762835,126776.85436078749,207030.5647068555,207620.14505627065,232181.8456287924,214907.35817211826,118250.26351149338,207489.05624940852,212504.19643766526,232702.7387177136
22,2036_3,208832.23897708906,141148.2706598281,208476.75236779125,213820.5005689194,200182.9106271968,219597.0199359905,147751.57442261698,215558.15643502562,225660.3596133026,200354.69622013075
23,2041_3,241621.8098973693,172367.44712542964,219993.36725963905,242203.4109989314,213982.6531734652,240396.20981647322,180476.95811988218,220128.30741781587,239979.47763798523,213017.00919087007
24,2016_4,370052.81793400034,370052.81793400034,367523.5764998615,370052.81793400034,336739.50601661083,366969.03275291045,366969.03275291045,366972.10469908454,366969.03275291045,338068.1429323908
25,2021_4,216785.73211507715,216484.0674746919,209382.96807031528,218148.13461605785,214181.6643564256,218008.1427512758,217684.3653304425,208455.72578153788,219370.54525225653,214118.5744562821
26,2026_4,212862.1445288816,206550.08374615607,206570.30821991645,211281.7954416723,205250.6177043938,212000.8127022645,214495.004284062,208030.80427169066,212188.9725675013,206289.51236521063
27,2031_4,213534.33463136625,174434.76648743975,215435.76909304122,220061.84703806345,208744.15320190537,219343.48046136435,171799.93363544805,217774.26691073648,223364.58570806807,211406.52604665858
28,2036_4,211752.86755026513,148762.58058737885,209190.7469291624,210958.99085329336,208088.3277897117,223641.4773141746,148966.9639906994,214309.06838692108,221054.03335367484,210740.70539834138
29,2041_4,234481.16699189652,141464.35446511162,226597.98448885986,240540.1593821774,232132.66787401374,233425.1149827065,141773.2025907166,225997.5849252092,238546.73830327642,226878.67857407685
30,2016_5,370052.81793400034,310221.33328395477,368963.48730549763,366434.2458713587,358601.3055033474,366969.03275291045,309875.52119600784,365879.70212440763,365882.7740705817,355328.31694349076
31,2021_5,216484.0674746919,185427.04218064813,219871.51411166711,216962.22857476823,223315.24216388937,217684.3653304425,180038.30662572448,221608.8110671348,216084.02571838774,224814.54621692162
32,2026_5,209730.80283171093,185263.13595451796,205112.11531263433,209536.40001261735,205069.93162227148,209022.03763365443,191326.61887683155,207584.84015563756,211094.2442229076,204309.79763953047
33,2031_5,209827.49022965596,173636.8417806146,208694.37849195814,223422.6457451278,219353.5551993282,219544.67271583353,164838.44986659894,210246.46247885554,228257.08389850074,220239.51709108782
34,2036_5,213787.745747356,136517.15675746766,227939.62447787134,210505.1342150198,206967.85496685197,225092.12549382515,138992.11345631295,230935.35031984694,223224.9723799187,205649.1770629978
35,2041_5,241462.55772089228,115554.81404128831,207781.39287260795,239394.60349112863,209444.06819056574,241258.42654892718,126413.18865757574,205328.6985277984,238514.48566057213,205791.75143116724
36,2016_6,370052.81793400034,319355.1824774167,367523.5764998615,368963.48730549763,347136.8581441085,366969.03275291045,315308.1023083192,366972.10469908454,365879.70212440763,348654.6984386552
