,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2663363.5847787354,2656870.8225194295
1,2663678.629807512,2657852.3538134526
2,2664318.9249014556,2656035.5627839696
3,2658757.9805435026,2657596.8117400333
4,2663213.98837873,2657531.6691619274
5,2663412.8195676277,2659898.574857232
6,2663474.461902619,2659045.142260223
7,2667557.6144913826,2658733.715308886
8,2667535.1650877004,2657610.30114093
9,2665927.8636974455,2658724.7329981895
10,2665567.8437243337,2658116.917942765
11,2663765.0859709457,2655990.651728793
12,2663699.9864363647,2661680.96375545
13,2660726.7064442835,2655795.3476306866
14,2660546.260875679,2657208.379961498
15,2660394.810745605,2656237.4152885503
16,2660534.197133596,2655603.7694114153
17,2664994.659497935,2657838.279067531
18,2662162.8538334942,2656571.5741523653
19,2661666.3679282065,2658519.634256888
20,2664547.825021472,2660694.028727718
21,2664601.3266265034,2657868.700576576
22,2664493.3263363447,2657332.9772414654
23,2660834.966418196,2656285.4557820815
24,2662235.7659287276,2658481.6973107285
25,2660283.6968418425,2658048.9126031804
26,2662138.116575623,2657347.1834491584
27,2664348.4551200327,2655341.325875045
28,2661324.2983130743,2655641.598964148
29,2658039.5754666645,2656153.3677268783
30,2663549.4201252935,2653929.813314926
31,2661562.1734487684,2654992.7435272196
32,2657522.678259712,2655820.4106333493
33,2661374.484987746,2658945.839300885
34,2663882.447967969,2656284.8329093056
35,2664598.908607202,2657869.048769424
36,2663762.8431537114,2658266.93232974
37,2661136.558291585,2657699.952285701
38,2663469.1467842422,2658910.565196081
39,2662791.6647764556,2656924.094510981
40,2658836.980283067,2657252.5811488745
41,2659061.1582016926,2657734.0258130515
42,2660120.1510455133,2658200.9862658274
43,2662803.7914013513,2659314.7399345264
44,2660045.6449700487,2657641.9640250294
45,2664765.4682150674,2658111.3507424006
46,2659472.804391983,2658125.296044209
47,2657522.678259712,2655820.4106333493
48,2665927.012119695,2654938.371116477
49,2659918.7812441844,2656455.4834860787
50,2664000.895153557,2657050.642817526
51,2668220.094824521,2656297.1980222203
52,2663617.4679923356,2658933.90670711
53,2663826.7765743677,2658005.2865181733
54,2660381.8744702167,2658543.218331521
55,2660115.746272264,2656766.52179657
56,2662850.7928504166,2658908.8173209205
57,2664859.165781006,2660611.6347725024
58,2663109.7387214773,2658198.140410576
59,2662355.3631441817,2656763.1523716366
60,2661096.7711521927,2657731.06088768
61,2664595.044612457,2656018.477371816
62,2661251.017960852,2657006.280271689
63,2662585.7895148112,2656850.0547832362
64,2661002.916987775,2657567.8465886917
65,2663787.1726051294,2657810.3080371614
66,2661251.6550324177,2659072.4917450156
67,2664063.458072508,2657797.82253333
68,2660354.2609411413,2657016.802702747
69,2659260.1276285327,2656523.5675799483
70,2661767.768553223,2656168.8957695537
71,2659178.9987415224,2658223.1842802824
72,2668467.207442546,2657393.4343941053
73,2666226.1193316565,2656985.933919918
74,2663611.2412736667,2659683.7515665176
75,2662215.531199931,2659153.931417148
76,2657184.532735091,2656700.061988771
77,2667092.7259784825,2655822.1862090845
78,2663536.8081712676,2659132.6280688867
79,2663858.796419829,2658228.762299102
80,2660604.1509784944,2658732.4767840863
81,2663887.6350153633,2661295.093332286
82,2664012.799736666,2660466.093705095
83,2663155.1433085077,2657522.8877181993
84,2660702.3741212515,2655584.1420730464
85,2663707.000065664,2659677.6823040596
86,2658850.298299838,2656924.5808766168
87,2665338.396430784,2657381.3010872775
88,2665510.1796172364,2660117.442232492
89,2664445.6611620006,2661381.3697248027
90,2661513.645814579,2657922.8817589036
91,2662831.703154598,2654707.346763206
92,2660384.6702148183,2657139.0606518146
93,2662370.271824189,2660054.3882278283
94,2666719.9228576906,2657404.17611348
95,2662624.869912334,2657127.1317489836
96,2660719.433247807,2658870.9149953853
97,2662850.7928504166,2658908.8173209205
98,2663367.267022156,2657202.3851933666
99,2661293.262708247,2658026.7316710996
