,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2152538.28360733,2127807.0430179927
1,2054557.5301587046,2039000.210703378
2,1904404.5959490186,1889433.4060897087
3,2115152.1710313046,2097290.5640919134
4,2232829.1445638323,2201477.9689706685
5,2169206.626450535,2147023.076403326
6,2057715.8612785074,2042154.110187424
7,1878019.01325419,1860971.8191224984
8,1982638.3164669988,1964188.6861818705
9,2020083.538990361,2000597.8202697886
10,2033778.4493159615,2019464.469886436
11,2052454.3547340385,2032729.1015980726
12,2144145.7044082494,2124381.024291111
13,1926606.8970888937,1912146.7980713747
14,2058373.1005928598,2043366.8493829384
15,2011737.1593804257,1995501.5560595032
16,2088399.7059567904,2059222.5553978097
17,2182296.539927232,2160243.5049876086
18,2036655.4938241406,2025408.399737937
19,2167221.7571266806,2148422.0997119946
20,2130247.123548102,2110913.9052597512
21,2070103.0101272736,2055467.8809120152
22,2114643.7435336355,2100970.335584933
23,1961600.217367366,1929933.6927375686
24,2160957.167250577,2137942.4223858835
25,2146987.239730319,2112192.497134601
26,2141805.9315603757,2124509.1294934675
27,2144659.443716852,2122210.664791789
28,1896712.3629860799,1881884.0659558866
29,2158841.422171845,2132383.1660206
30,2013989.8025420518,1993716.2611580156
31,1892007.17353852,1877062.9711345935
32,2023209.955975883,2005823.6588224557
33,2073692.7945646765,2060912.6327646903
34,2009233.586359085,1977757.776688485
35,1918047.0225908172,1899189.6029288017
36,2084640.2246657389,2055163.728503189
37,2038046.2317836692,2019569.6077321265
38,2189023.135314001,2152198.561169156
39,1906787.1928490978,1891818.3160950872
40,2192235.308530053,2172823.859523396
41,2135116.6936723115,2119859.9567784965
42,2185006.225295581,2164239.4188992204
43,2084184.9027890342,2071298.2677168555
44,2095555.4285063236,2077135.0072516338
45,1843107.3333308059,1826108.7827855675
46,1991197.2586513443,1978412.8562970716
47,1942716.8070305008,1928202.4728705632
48,2145932.3502566405,2126165.1871578936
49,1942324.4676677096,1927865.5936419158
50,1942234.6840070812,1927123.3573009418
51,1984094.694076144,1969697.0089544428
52,2104655.7182574924,2081831.6992285969
53,1945404.2412408774,1928540.1530773647
54,2044366.3803740384,2009246.4783326064
55,1968631.1321498465,1946127.073554002
56,2095222.758134976,2079696.4224685514
57,1866517.1387256365,1849577.3396852592
58,2162411.2608395983,2142213.4310518326
59,2042754.9377796792,2018420.2164549949
60,1942724.8589695527,1928606.0142271179
61,1890215.8397874949,1875283.139896093
62,2070817.1759527365,2056792.7553913402
63,2034965.5615973494,2021370.577672525
64,2085423.5824043537,2072536.969181177
65,2163663.6225173837,2142244.952305159
66,1921689.3580458139,1907135.5463453913
67,2173579.751408085,2152933.6283976184
68,2171792.8257873124,2136020.789561839
69,1972895.0304640795,1958814.3296098644
70,1967726.8901312747,1953047.5722577933
71,2142286.9068330107,2124408.669687452
72,2113563.954033651,2098055.882150784
73,1928661.4443245244,1912287.7105175308
74,2035207.6824042005,2014698.0396779436
75,2120198.7570860274,2104799.791629323
76,1940520.4850574555,1918149.9514751702
77,2070674.7294067624,2055886.268705224
78,2029332.566060941,2012826.9930454763
79,1993016.36819413,1981398.0353890304
80,1976450.020096833,1963293.8256373103
81,1870292.8583873846,1856376.018687978
82,2009543.826654234,1997158.9910467975
83,2063118.2855570056,2044046.4461905658
84,2016016.0245376625,1983908.2524019682
85,2186989.4314761646,2149991.2458933876
86,1857699.8400259253,1842206.4458166682
87,2047791.0276791155,2034904.4615694701
88,2113700.5740922396,2092376.409930783
89,2116721.5220605964,2097248.953242868
90,2109225.8864461267,2090309.7676679622
91,2128596.9159067892,2096498.913181633
92,2119570.4636697713,2096574.4891243228
93,2035687.327820157,2011648.525417896
94,2046739.8492747778,2030607.4496396089
95,1985418.6375623355,1967583.6710705885
96,2073018.2692846577,2058227.3302861976
97,2257386.0721902056,2225037.5904457923
98,1992153.9410699396,1978640.3218357558
99,2144622.6225030366,2123607.73077826
