,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,535570.5217790812,534233.7195241123,533179.559220957,534481.1911505784,533179.559220957,514525.865055939,514897.2056159833,514260.7813043522,513436.5344274361,514260.7813043522
1,2021_0,201524.89860319396,204614.41884781895,208787.78804241327,201826.56324357918,213490.65992415248,211510.6199593226,212535.79156475875,213458.09716232057,211837.56591359669,218825.38483006088
2,2026_0,114624.61090660914,99502.90586739335,122645.21032967698,114799.6128429284,118365.14336581834,130895.0507391415,100219.47758015654,134580.6929254407,131524.94705215358,130223.03052637637
3,2031_0,40989.701859009736,36614.21739019143,44650.563430478636,38083.9893942975,36323.121285635476,38469.28338495522,34006.82272564338,41496.58099919151,35667.88245970801,31903.264638227847
4,2036_0,131762.2096020454,131158.5480502705,129480.19820304916,135759.08419909136,139520.77910589863,156058.45742036507,131393.71002422582,147475.04312370135,157396.23181372322,152141.4348051712
5,2041_0,150293.60497994904,50578.02022742467,129611.3595627904,149209.59941457972,140579.26212013795,181912.37656926268,77852.68456468632,166165.12164759001,182408.96327391194,153700.54054140122
6,2016_1,535570.5217790812,455594.5522724024,507815.8358504366,533144.3888956095,512573.3138210885,514525.865055939,438579.777061249,489070.469254348,513807.8749874805,503389.567455224
7,2021_1,202887.30110417466,172016.3841655345,195520.0969746311,205343.51130093238,202915.72903144013,212873.0224603033,175376.0839088711,207157.31960861667,215137.53270424597,212833.3923035856
8,2026_1,115274.4324224285,105478.33555566223,109784.67791167616,113476.152375749,110951.6798519904,131786.53902961678,125772.07248328994,120349.01489615731,130337.50903174395,122525.16540527438
9,2031_1,38936.09305646288,66515.53197599028,36522.50674450846,39052.966224256605,48614.06722952592,36106.7370400449,65684.19713866647,32965.662793247735,37667.90274291512,46904.237368264134
10,2036_1,132789.66227514553,109914.28174364562,127887.19090508604,134514.80808674477,145561.20435502322,156595.91093689043,126235.27705441623,145864.96461332106,158026.01548367046,153338.93437399817
11,2041_1,148789.96764759658,88499.4565911471,128660.73975034396,147887.5983110351,132560.61961146016,178306.23657801576,118516.0704582361,163169.0341864656,177248.26243248428,146570.43164319664
12,2016_2,533179.559220957,468049.4860375525,533179.559220957,533179.559220957,533179.559220957,514260.7813043522,467716.8663430301,514260.7813043522,514260.7813043522,514260.7813043522
13,2021_2,206837.28456651355,169789.51416597512,200860.28027010016,207887.91331097638,217263.13535657336,216137.00320845644,179638.3947471844,207295.9958113028,217628.7107927552,227478.20115584123
14,2026_2,115777.3793356264,65745.21914141155,118687.36193586001,114445.73320932114,109580.02142072772,132616.21093472446,67377.21609428841,134501.52082262808,131151.6125979384,119343.43998117212
15,2031_2,37382.82489590849,31036.873190111386,37030.69029652363,38113.73554545402,38578.430666724365,35272.3376170202,30984.93351687671,34298.19576973957,35715.39098888662,35193.48199504171
16,2036_2,133519.52209378665,82578.67872911908,131481.04383693854,131753.95359721174,128984.93501748817,158980.4092060013,96573.640508477,149083.68641269277,155694.65259268935,144479.6463283797
17,2041_2,153945.2182026865,86086.62281498456,133911.21760184816,150107.17201511285,140785.585909453,183603.93756652324,123252.72756760367,170494.51665620692,178269.65194626327,163446.9376865717
18,2016_3,532090.2285924542,385673.5047125754,512538.143495741,535570.5217790812,512573.3138210885,513171.45067584945,381649.1413983966,502936.6611383524,514525.865055939,503389.567455224
19,2021_3,208476.01428589536,131291.8028660034,200800.89502134558,203249.7934139559,202915.72903144013,213587.40224563857,136061.02947776596,211212.86105486174,213260.80071043366,212833.3923035856
20,2026_3,117622.24609524733,58349.72675975693,116009.18091323001,113725.78650338709,113886.94308462524,134576.47921893324,60915.96768908617,126609.33393935015,130348.75374480778,124452.9866465521
21,2031_3,37355.283009430066,33336.87406432359,35378.57122624594,38819.72795579598,55346.94723969746,35048.56925721181,29187.197909520546,31662.656072191465,36597.73280871393,53469.007494026744
22,2036_3,131633.58824020968,79013.81925792589,130783.43701698293,136154.97677658102,122725.52081656008,155574.7906711221,98481.29571438034,149358.05166271472,158164.00075247695,130958.9797083531
23,2041_3,151017.38614386224,77596.45098997423,131174.71007155871,148721.8313231615,127624.43112945196,180672.7952359811,112514.73894500294,160115.6110234164,181556.93503876144,152073.69869472945
24,2016_4,534233.7195241123,534233.7195241123,534516.3614759259,534233.7195241123,500088.7363987559,514897.2056159833,514897.2056159833,513889.4407443078,514897.2056159833,492208.14269731636
25,2021_4,206672.95403231872,206371.2893919335,196013.88948136062,208035.35653329943,202459.61588662397,211837.56591359669,211510.6199593226,207295.9958113028,213199.96841457745,212377.27915876947
26,2026_4,116745.0708654259,126180.55844167071,112513.93287517036,117082.84034670543,110384.56976718389,133461.95269810775,143812.07054860806,128279.00730230832,134041.43036732578,121559.3221845428
27,2031_4,42293.70993939683,56475.455797213996,44431.070330012975,38125.93451220065,44262.617652638626,39788.58693364326,59746.54546239378,43324.61873276983,36136.048707980524,41355.1349269502
28,2036_4,135763.3744524263,77640.93713089256,131263.6271599198,133849.1612507612,130554.66995233047,159186.3767866439,88081.94657986639,150549.36262122515,155483.8945661968,141961.5792245138
29,2041_4,144905.96597467372,79222.77972603992,135640.75815579187,150051.22848161354,147083.00104567903,175211.2328488533,89027.90961422751,168500.8229124896,179188.08715026738,155939.80811262058
30,2016_5,534233.7195241123,455594.5522724024,533144.3888956095,533427.0308474231,520694.9817986245,514897.2056159833,438579.777061249,513807.8749874805,512800.11011580506,503079.3565464446
31,2021_5,206371.2893919335,170876.82613170703,210300.71651171782,203690.45116655182,212104.150330018,211510.6199593226,174236.52587504365,216104.462865108,213648.23454149478,221654.8003432848
32,2026_5,113391.5883407239,105693.51035311456,109727.87123120048,115047.5149970705,112718.37058295892,133136.04082025125,125745.58050608635,129394.72827552215,131666.12534155673,124316.49555057452
33,2031_5,45041.393619365655,89740.85962418026,40292.90298893003,38927.71069270679,42061.736232988995,39719.66780854823,91844.36041433319,36481.12998297286,36110.93583157442,40377.22515833957
34,2036_5,138712.42843745297,69484.525455719,151207.35081574897,132439.61816544103,127677.71519827296,159957.37229525435,73129.18088821736,165097.7204126693,157281.57986967117,138669.10624197268
35,2041_5,150437.02602565693,48660.72379985293,120948.67645657208,148697.03239698333,120874.82872550996,181072.32867916115,80376.22855696593,142800.9999591298,178290.58373324972,146157.00434927572
36,2016_6,534233.7195241123,448660.0869643219,534516.3614759259,533144.3888956095,512573.3138210885,514897.2056159833,426467.3014195849,513889.4407443078,513807.8749874805,503389.567455224
37,2021_6,205783.1884170145,159864.57897871974,203941.39725367373,204722.450556419,207618.60091317934,215551.92850643923,165644.3696209877,213458.09716232057,214516.47195973262,218200.6799713259
38,2026_6,114417.54286659004,73811.7686965685,120866.91646286298,114765.02177906297,109606.87612076657,131364.70783155307,78644.19860501151,137070.7389083938,131578.3002969103,120095.32424748779
39,2031_6,37079.30282161568,29474.12679795316,38636.57030384018,38060.632207961,34494.0193739199,35048.56925721181,27907.433637291953,33271.1778119854,36023.11411946956,31698.41484039515
40,2036_6,135264.7716147107,93618.27926130414,130623.31758178002,132649.99742324866,136224.86268158737,158226.51324878805,109705.89626777312,152947.76335104107,157488.46185921683,150649.87225348648
41,2041_6,148334.83042262922,57452.70469026839,152170.9369102136,152151.15210517746,156880.46430689466,179878.0380061013,84806.14542410304,163629.70670956429,180122.33931330775,160480.7302193361
42,2016_7,533179.559220957,456931.3545273713,520300.4132727693,533427.0308474231,512573.3138210885,514260.7813043522,438208.4365012046,500251.89401225565,512800.11011580506,503389.567455224
43,2021_7,206837.28456651355,166030.43534296748,190050.78237557955,204623.28566758314,209160.5742430269,216137.00320845644,174236.52587504365,201362.57649974435,214139.99020269015,217982.98980096597
44,2026_7,113749.22008669126,117402.6094704169,121288.3967845644,115309.17709537566,111519.2082588435,130588.05168578932,122055.32862070638,131842.3607087586,132299.1172099176,122610.12055083437
45,2031_7,42325.87472656855,57529.35320226708,34850.75409862947,39806.96486441664,33061.746681867204,40012.35529345166,59603.69491065629,33403.983687424516,37274.793615983755,31412.247301526433
46,2036_7,136846.90517780825,70757.38821332337,126946.32585585155,132918.4230488056,129838.05895095778,161105.87606249875,73633.28754414376,145148.39132103245,156279.532830772,147043.72609729864
47,2041_7,147845.38762207868,47819.010234208734,129535.53012923803,146035.61916481567,146355.1477477499,179417.4207580067,85484.35611597,160960.43919183902,175895.8553094895,158184.41123729464
48,2016_8,533427.0308474231,371075.0800157673,534516.3614759259,535570.5217790812,533179.559220957,512800.11011580506,350786.2971764817,513889.4407443078,514525.865055939,514260.7813043522
49,2021_8,203941.39725367373,142301.01241854072,194651.4869803799,203249.7934139559,199497.87776911946,213458.09716232057,153766.0567380049,205933.5933103221,213260.80071043366,205933.5933103221
50,2026_8,113675.43613181244,71099.21218825264,114838.66362782601,113702.99079252478,121347.07732442184,130579.49795156231,87581.62801740157,130096.32923596888,130605.91753649071,132069.36496091212
51,2031_8,45881.22018324975,34327.23686085202,44449.94514177585,39811.37318430102,44325.69051066525,42660.3748599901,34314.0901128647,43070.21060018123,37288.78814522694,43120.457066706214
52,2036_8,134742.20840352806,116987.91201013896,130614.64456195277,133896.69205635053,125321.18394357321,155768.80048710835,133036.60301716096,146353.2777819752,157171.53858506243,136797.28790860978
