,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,348863.04843879986,348915.86776855995,348885.2338799412,348974.7558375044,348885.2338799412,352337.27388929244,350235.16305119003,347600.462321404,352448.98128951376,347600.462321404
1,2021_0,200000.00000170653,231230.53306207896,200483.02007795175,200344.04630011105,213395.32386846957,200000.00001169392,231462.13473829677,201999.66916854098,200344.58380551683,215455.1464570641
2,2026_0,205549.35154729715,172048.60535223086,222784.22794244578,203963.97128846016,218314.4701539391,202123.71918795878,166510.90964042334,223214.91587286076,203234.15221108674,221505.8268391103
3,2031_0,210822.620808437,171772.0346130968,215429.05104744303,201261.20594358875,190569.25262627794,210480.60475418664,173487.2846023581,217490.73162458278,200315.12642551298,190153.6557494315
4,2036_0,201283.8753629974,267818.2830302534,206660.56863795753,207001.4082170683,226583.33410602127,200817.58383354876,260694.6636281418,205270.2744616939,206533.71398179,224723.4513442441
5,2041_0,210932.68104277246,80123.1039314421,203181.0903420512,207634.83711988127,205508.8677825464,209060.0679587703,78770.36169646036,201034.2540617423,205826.59755509722,199839.25625504728
6,2016_1,348863.04843879986,313987.3779846834,339139.0030502865,349027.5751672645,361129.63126584096,352337.27388929244,321442.5032438504,343130.3691313984,350346.87045141135,363013.8572308751
7,2021_1,202724.805003668,173228.72405823998,211030.89248408985,206073.86759551955,193995.58319274074,202724.80501471792,170490.26663265456,212175.19398703866,206864.7857890088,193731.73595729342
8,2026_1,204250.15193737287,187868.68633250103,183849.3671590957,201431.32552692105,195503.89879723554,203575.2251261615,182474.74651254163,177862.18393922792,200762.78168571103,195039.69859020173
9,2031_1,217594.214212172,226849.55949211583,201483.99941557788,216610.74857821563,224822.24404363398,215011.65789124268,236846.24995511826,202265.9334211385,213778.580970834,229194.88098866452
10,2036_1,202943.33648711123,167990.9977711754,196170.3678590433,205382.0259207445,248381.5513358254,202584.84452712385,164093.81796870998,195876.17731464046,204979.28290243464,246092.79408772063
11,2041_1,207201.61030043528,160991.54515265254,182660.4308246001,205396.96370580982,171611.09366358648,208157.92591413922,158038.0118791897,183043.56509860305,205904.456197722,166691.77052983522
12,2016_2,348885.2338799412,376192.44741156156,348885.2338799412,348885.2338799412,348885.2338799412,347600.462321404,383597.3024896171,347600.462321404,347600.462321404,347600.462321404
13,2021_2,204941.18847098897,202973.25439808622,209351.09416745923,210498.2407527489,230768.8691428198,205577.4474432632,206385.68514237492,212252.6981088401,211987.93609210313,232507.03283019445
14,2026_2,204734.34845521444,138182.56323630808,213968.07979703366,202244.46203100833,193434.3744557304,207043.114674272,139015.22106764407,208659.78683114587,202249.0490501181,189152.30307862035
15,2031_2,200549.48017403745,129784.72157349176,203996.9281051186,216424.21686131464,209585.26341704695,200677.94257430054,128254.37434378288,203490.98226372508,214751.79661604986,210129.61113621143
16,2036_2,202499.06672014954,159274.08418854472,198395.58386592465,204745.54593547253,195153.93372609196,202183.27718177496,158834.6152217246,197769.1836375071,203059.12725394728,194535.71724207143
17,2041_2,218653.66740393263,133920.1897682683,196174.4667082152,208577.81498187745,206227.23382574995,214820.85861605252,132895.83307681477,198155.55268790878,207090.58132793612,200243.6420615155
18,2016_3,348996.94127864577,361497.3849841441,361271.97255316423,348863.04843879986,361129.63126584096,347712.16972162534,363754.81113915436,365760.26536088245,352337.27388929244,363013.8572308751
19,2021_3,203315.26735775018,144258.5863894965,193886.14082824453,203190.46344724906,193995.58319274074,205685.3528143569,147889.47292722677,193776.95281401227,203191.0009537357,193731.73595729342
20,2026_3,208689.85778593825,127817.34416055637,210174.64208941258,201464.71374984106,200413.5538972227,209111.52854660698,122999.41046309122,204947.12353277614,200757.15555041254,193348.5528873921
21,2031_3,204299.74653529288,102879.98590562127,190351.9582566218,203571.38557350234,249293.68338241873,203833.73927523269,109301.57402721116,191330.74390176492,202346.25273341293,249416.54021751968
22,2036_3,201009.0273830123,138491.35815455246,194476.30205589804,209914.64332553712,192773.53254490255,200846.16694898356,132920.23750049848,193899.97128478534,209256.29256451462,191205.53331060192
23,2041_3,211627.14775429672,121923.17744051236,181792.9565776805,206290.57531792758,171391.9047772569,207587.29407683932,128407.86200072608,184491.5597543684,204068.7225974757,166659.62230954424
24,2016_4,348915.86776855995,348915.86776855995,348832.4145501811,348915.86776855995,360512.63905357633,350235.16305119003,350235.16305119003,349702.5731595065,350235.16305119003,361632.40155632736
25,2021_4,200373.57771345554,200029.53141505102,209321.56275411474,203098.382715417,192881.95678846881,202044.88602525982,201700.30223143692,210552.39588909713,204769.69102828382,193380.5734280971
26,2026_4,209576.8210289414,233167.182184593,194426.2527473803,207653.49380417788,196308.84985791772,206540.3490094534,230419.11248863506,188448.56875842044,207363.0193463084,191994.55439621414
27,2031_4,206120.06825165497,205595.1742846319,218502.97592088635,213760.06854417684,204368.9774534765,209298.14324008918,208728.1169175314,218323.91876111258,211568.4915471265,209377.97196824572
28,2036_4,208193.6599786897,141447.70416485323,198536.13682772452,203280.79324443347,218097.91844299395,207722.38758517843,132065.04992226948,198219.61033157003,202810.20108042273,216132.24805583022
29,2041_4,202750.79974592853,166367.2687627364,198433.47470428204,208888.8135147928,206755.95582766304,203458.35307785633,162482.77027206874,198035.6779220866,206783.8884029243,202075.78605366184
