,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,268206.8617949201,268206.8615968745
1,2021_0,318101.04764799617,318101.0477875291
2,2026_0,284237.2737273806,284237.2740744522
3,2031_0,170415.1976638337,170415.1977404178
4,2036_0,186836.22482126736,186836.22500772998
5,2041_0,194235.34080804462,192346.90967643957
6,2016_1,167181.5238119864,167181.52390778364
7,2021_1,374597.97329616593,374597.973492501
8,2026_1,271537.0969975512,269391.594371881
9,2031_1,343017.31906882994,344607.84452643635
10,2036_1,198132.40070266524,195076.0269295113
11,2041_1,300851.46106083714,302167.92146749
12,2016_2,173884.09328854003,173884.09338410047
13,2021_2,314428.28667094733,314428.28681048035
14,2026_2,385834.07429409435,383688.5718748079
15,2031_2,293250.68886982003,295073.20700844814
16,2036_2,289599.84533547994,289444.7462113322
17,2041_2,166627.75061942614,166627.7507287936
18,2016_3,251571.71512681246,251571.7152223729
19,2021_3,304098.23274852015,304098.2328880532
20,2026_3,256182.09807092036,256182.09773457787
21,2031_3,303627.8180420877,302640.1156705604
22,2036_3,299583.5027467778,299051.5182134102
23,2041_3,177093.8675562518,177753.67040400105
24,2016_4,169747.32293342223,169747.32302898268
25,2021_4,351333.1061957014,351333.1062028875
26,2026_4,238644.13532832282,236498.63291980335
27,2031_4,327359.26435574004,327103.3909620176
28,2036_4,213162.52888606393,188099.04567921133
29,2041_4,285034.4503334416,297434.134605727
30,2016_5,251571.7151268125,251571.7152223729
31,2021_5,303095.2297707579,303095.2299102908
32,2026_5,250063.06414361502,250063.06380727259
33,2031_5,218128.85361881412,217303.0300999641
34,2036_5,342336.0729693262,339013.061206928
35,2041_5,214689.8726784579,214990.92767083072
36,2016_6,251571.71512681246,251571.7152223729
37,2021_6,304098.23274852015,304098.2328880532
38,2026_6,305590.9863906151,305590.9863069616
39,2031_6,174758.32855301342,172688.17771960754
40,2036_6,303703.4369123253,304295.90590770106
41,2041_6,175036.99050481667,175696.69522066807
42,2016_7,169747.32293342223,169747.32302898268
43,2021_7,388123.35139192845,388123.3515887901
44,2026_7,268210.99803365284,266065.4954079826
