,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,540732.5874773038,538261.2047572313,534045.9636008145,542045.3329032157,534045.9636008145,514665.69373731,509986.797994026,505771.55683760915,515978.439163222,505771.55683760915
1,2021_0,198027.70169031832,256746.92864337357,200290.07861500146,198978.8359023067,218495.14899609087,222915.39347311822,275972.661267032,226619.3322738046,223866.5276851067,245035.11315106816
2,2026_0,120406.2371716678,95018.3270322031,150047.04480958375,120054.7502929095,144959.6310220892,132774.426703408,105330.33355523915,161471.0696215221,132422.93982464971,156102.86396562506
3,2031_0,38686.623945637366,35453.42870886804,40492.715042141834,30965.207391508222,29592.076443528964,45908.307461148805,41160.4537141401,46937.12387958455,38201.561279849026,31093.258745935596
4,2036_0,140336.8679549172,272477.01688961603,143348.6693882599,148154.7517696978,170239.18703616335,155259.37738534217,267067.0188852323,150706.39958021115,160389.44223625693,171805.36566830773
5,2041_0,130893.92294076552,48874.02485987002,143083.91167902102,125378.03524241709,169563.5450289688,152837.80216662647,61601.158087051954,163646.13860137682,147230.2096920607,190516.57968189978
6,2016_1,540732.5874773038,513579.65751043457,542490.02233601,539573.9501831431,539613.2651446626,514665.69373731,485305.2507472294,518559.6414168989,511299.54341993784,526107.6851392398
7,2021_1,202114.9091932605,163816.41395743005,208519.28587702438,207546.68681397918,199264.41039276787,227002.6009760604,189350.8455637417,227113.53030981423,233755.81530991365,218548.67130226135
8,2026_1,120348.4246725335,109603.70712751365,111753.830463049,115407.70420129097,111997.49160282325,132764.6923424213,122348.85800498741,121352.3379860837,127976.9669692476,125090.7163171151
9,2031_1,32282.626893309396,125018.14659477856,34245.30482399773,37531.042237619324,57848.41309299774,39751.810511225645,129044.6589339314,35774.233132733956,44376.70217894301,62399.064806705326
10,2036_1,141306.02461905748,113617.70719327725,125059.26753017571,142300.54487843448,199476.36203302178,155598.06777170248,120941.31078304036,134467.00006122948,157511.26299289413,191050.59257960692
11,2041_1,124743.1862849574,163291.60335196683,114764.49609014392,121614.5395497107,117163.31292331548,145343.90256513294,165626.2325692639,147179.22120631108,140881.7014886009,139465.16439559407
12,2016_2,534045.9636008145,545114.3265406927,534045.9636008145,534045.9636008145,534045.9636008145,505771.55683760915,536029.1806512014,505771.55683760915,505771.55683760915,505771.55683760915
13,2021_2,206994.74729313378,225095.59534176518,204466.2084405245,215213.37880553774,246844.28103732353,233203.8757890682,231360.74338042017,230795.46209932773,241422.50730147216,267908.74826665537
14,2026_2,121762.84471090835,62444.31209489236,142061.63024966329,118013.05580071721,118944.89893573949,134388.12058332458,69603.1619972969,155506.622554993,130686.40981128103,128931.12090522319
15,2031_2,30975.080467673684,35199.00368373308,33232.78653693201,32268.74172121044,40930.09669179371,37781.8985675911,36633.836451336494,34620.19498672528,39221.68028623479,40745.77106749612
16,2036_2,140077.9233931344,85562.48709942578,132215.29632001364,142744.98972767207,126523.51245096148,156390.37054506806,90352.17237670993,145042.38450511845,154195.4729394251,133116.99601380277
17,2041_2,146204.40027068055,75760.18458903515,115720.13400815794,128113.98495698918,168088.5851178431,167542.53216034625,99322.79181677633,134105.44885612882,148041.29761359433,179328.0528361951
18,2016_3,535358.7090267263,534058.2512694384,545141.2517269913,540732.5874773038,539613.2651446626,507084.3022635211,531940.934386606,531635.6717215684,514665.69373731,526107.6851392398
19,2021_3,204421.50262446323,160702.72069066405,197953.16768007312,203248.5264134369,199264.41039276787,230750.75628326638,163207.84112380884,217237.42858956667,228136.30730031556,218548.67130226135
20,2026_3,128311.35384377465,57514.542904308604,138171.52577337733,115438.02732839956,123923.61740449522,141471.99424733495,65798.70045434988,151378.93874376567,127961.91304102809,136914.05131549548
21,2031_3,30218.985792709755,30131.895187678398,30223.07964901765,34497.270356844994,97178.51732878113,36928.25210691546,30581.19969694242,30636.54534108096,41486.20267124647,94704.53978758979
22,2036_3,138634.98653916633,75050.00310636706,128568.50698369776,150261.80000935824,122600.25389213825,154222.12524057945,85401.24986625317,138110.8209463832,162257.03347008795,122362.35717210031
23,2041_3,134409.26158062828,68285.42969848975,119136.02904833347,122216.63284580568,114825.0967645394,155322.2151512459,95895.87325275771,133680.37287968505,143742.5972480178,129500.57811518933
24,2016_4,538261.2047572313,538261.2047572313,536517.3463208871,538261.2047572313,543948.6845910074,509986.797994026,509986.797994026,510450.4525808933,509986.797994026,532579.6174064674
25,2021_4,198978.8359023067,198027.70169031832,204466.2084405245,203066.0434052489,198808.2972479517,225308.08956110995,224356.9553491215,229353.90022332445,229395.29706405214,217278.77733053514
26,2026_4,126395.23308696723,171421.20724680557,114285.87992180478,125401.26249902119,119613.89726341792,139555.8734905276,182729.1046035561,126865.65298517347,138609.98104072912,131833.03405627512
27,2031_4,31364.20220105089,114586.81091158533,61656.611810837094,33304.47155785601,51185.84450542864,39025.353663254966,116680.60239124615,63322.52793767871,39960.37968295316,50555.41761380712
28,2036_4,150335.11376123235,78631.33479328005,133529.84823755096,140919.0600182271,150466.35088624002,165850.5646676687,86896.41939372732,145294.02664529587,153795.64331911906,153473.12565913523
29,2041_4,119674.87461126942,158009.84461922132,114311.29046026984,127510.59311915454,164769.40526052468,139239.87049630508,148238.98946642512,135724.39432661422,147914.41144785768,175892.5549984804
30,2016_5,538261.2047572313,513579.65751043457,539573.9501831431,537830.091746799,538381.3830471593,509986.797994026,485305.2507472294,511299.54341993784,511763.19800680515,512243.48910483683
31,2021_5,198027.70169031832,160404.02091211,213912.43778554312,204603.98563265122,228183.09751141802,224356.9553491215,185938.45251842163,240452.40194052045,229491.7665195298,248223.07341766558
32,2026_5,117675.70629305863,112181.08669768284,114437.35013551633,120785.01217605769,119824.70676582052,130372.77903238476,124878.15943700897,126853.63100643999,133260.81975053865,130370.9601844451
33,2031_5,31364.20220105089,219964.87723497016,39358.01412571486,32258.868645044975,56701.69987733867,39725.651739690504,220680.3350017276,42747.35966059978,39727.32175489154,56215.1492840098
34,2036_5,161796.1346520544,68911.4744804337,208844.39828854246,141214.08992411455,145079.29602263533,169921.91317940518,71851.69300098761,208709.16586337608,155541.59530135334,144436.5653202986
