,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,209114.32642010096,211427.92101214375,212977.82755015578,208024.9957915982,212977.82755015578,209114.33718970462,209912.05210360518,210935.5785181417,208025.0065612216,210935.5785181417
1,2021_0,231367.92183740306,236428.11558029059,231389.07523512523,231692.3878754955,237754.31799428075,232162.7564405145,237481.72865819276,233871.30130151814,232487.22247860688,240236.5440869526
2,2026_0,315946.9888559697,289802.5708112756,323793.34415624005,316350.8634449925,316627.92668096774,311212.11912933097,287263.9369335148,321256.4361573909,312014.9296085742,317146.7992575906
3,2031_0,230690.74383370104,187027.97591020627,236634.46983687938,226204.85008312354,215266.28618382142,233701.41435527225,189199.3096621764,238989.57867605044,228136.8432842422,215033.76578725313
4,2036_0,290506.9243448178,233606.23910199574,281297.9007050914,295191.4753051746,280889.9615658624,257426.44645295004,233208.8489177764,256540.28958263888,261019.72994173033,260573.61640791694
5,2041_0,292264.1482014446,173777.2729380627,271557.6179934049,292893.2289998232,278801.59262339666,296445.61810349755,173777.2775833871,270529.3407996271,297137.48643077415,277125.05481606704
6,2016_1,209114.32642010096,187282.04180661024,188682.2640877019,210338.59038364099,192469.13712586154,209114.33718970462,185766.1444375004,188682.27332670832,208822.72147512218,191942.7740037104
7,2021_1,232730.32433838383,192728.2410038988,233647.81865705366,234761.97383806392,230700.07957640456,233525.15894153915,194415.64501784404,234442.6549348877,235738.70473399785,231494.9139351295
8,2026_1,316843.63259306934,268910.33221351804,297221.92578210926,314914.6714341272,311079.29357978795,312302.351502944,263159.08718734555,296682.1796344055,310578.75749052584,308553.1104132464
9,2031_1,239900.40469419907,218400.0714046164,227628.89377260985,236576.23163290022,240678.58043680177,242218.42829383854,220711.60150583752,226935.50819828757,238724.0519323586,241949.00334729542
10,2036_1,292485.50097400794,231668.92509789916,271240.1055522095,293162.8687912282,279888.5684665878,258859.15201608124,211036.78954395078,247068.50774575837,258925.18081142462,260400.36396734184
11,2041_1,294392.76302731456,208566.66213684023,271642.5288359915,294519.73515216896,261561.4581805494,298789.7878545901,209586.21197603643,275526.9035967029,298835.1410525866,261040.38355627988
12,2016_2,212977.82755015578,172125.71630006057,212977.82755015578,212977.82755015578,212977.82755015578,210935.5785181417,171599.3742768974,210935.5785181417,210935.5785181417,210935.5785181417
13,2021_2,233816.44705545812,210966.24739015507,235302.45063438598,236973.7302564199,246232.30829913003,234793.1779513744,211761.0726955208,237804.3802058546,237970.16517901202,247290.37333423065
14,2026_2,316651.17411668575,211125.41027370005,303572.00657670374,315078.3463918998,297540.0292509185,311979.488407702,211755.28425622053,301710.29843140405,310480.51273341395,297452.39881071914
15,2031_2,224907.14888723326,179797.68699141644,232924.95758142776,237674.1076910832,229883.73853249845,227912.1366831589,179833.97733245607,231715.28903343555,240419.92130996156,228328.24525355123
16,2036_2,291808.78008133784,212282.3281504255,282727.6744890652,290527.0179634214,271739.3252526769,258173.51292549787,207940.4255581406,254390.7923066452,256519.58831830887,249171.660988315
17,2041_2,296938.5734022516,233350.5884617047,287329.6107177686,296762.7422093387,277129.681127392,301049.569255271,229872.0609541239,289631.67784287676,301141.97106405423,276146.52190261416
18,2016_3,211888.49692165304,146676.68129289322,189829.89995934675,209114.32642010096,192469.13712586154,209846.2478896587,146676.7068735719,189829.9169606909,209114.33718970462,191942.7740037104
19,2021_3,233183.9559351063,156528.8212555447,231024.545614497,233115.4851173419,230700.07957640456,235685.88602813115,156528.81903354623,231819.3799732219,233910.3197204972,231494.9139351295
20,2026_3,318252.88895999436,171214.0148296748,302882.31579506496,315144.90622984624,304563.7842608629,313890.5510381241,171214.0192830842,303047.8209867486,310569.35977757454,301420.3732711664
21,2031_3,227224.971010507,174632.31098149222,219903.12972744255,226343.18250771603,242969.02558940728,229801.3166415612,174192.2805720933,218315.55781974227,228670.86898672406,241895.76194493903
22,2036_3,289046.26369768416,187174.0511640697,276858.10618100985,295999.32289027906,260891.06479526212,256706.46129858418,186493.995154832,251735.31875565994,261226.6873314622,241306.55684703682
23,2041_3,293626.32494774816,216509.01621993317,277915.4974867811,294674.13685687067,270017.5838712382,296983.6837786419,216721.1539740603,282136.5612377168,298927.6250263087,267820.65581042133
24,2016_4,211427.92101214375,211427.92101214375,210664.232958113,211427.92101214375,183897.48739498845,209912.05210360518,209912.05210360518,210137.86360424114,209912.05210360518,183371.12425345596
25,2021_4,231713.54127321762,231389.07523512523,235281.29723666387,233075.9437741984,229518.02687424832,234195.76733961052,233871.30130151814,236095.83534485096,235558.16984063518,230312.86121038932
