,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,358397.3400962108,352332.08517254214,347014.8604786491,361139.08347126393,347014.8604786491,357253.16292333417,349672.02832152345,343876.2467384759,359994.9062983873,343876.2467384759
1,2021_0,200409.96497729624,302160.4348699908,201513.64650725375,201298.7415319403,228685.0536292602,200409.9648654787,303360.8733726459,203201.03785871755,201298.93897429557,230272.66426893361
2,2026_0,206907.43798430855,173014.79849588184,254294.0954952974,206992.1946922556,249842.66718057072,204438.22821628797,171761.24373575358,258007.9925112953,206990.73742964223,255997.29955006106
3,2031_0,214565.83323333308,175510.85736389773,219814.5017902844,199974.4006245172,188414.4757383698,215591.9657403407,179743.2611930272,221918.97050326705,199675.56683866977,188056.46811103643
4,2036_0,199326.72075140712,412289.22383273684,213234.22507134057,209850.85740769375,259400.1457956216,199167.74429804672,413347.82152724906,211270.00304068121,209765.4644953898,255252.29280522227
5,2041_0,213686.85820981293,80198.4632358541,234916.8484242833,205623.95337877233,253314.9240909839,213302.6270694279,82658.22859601353,232136.17475025743,206166.72820190652,249103.3932470816
6,2016_1,358397.3400962108,369877.4452655228,378542.2612369799,355073.82854759524,386522.75512916717,357253.16292333417,372821.6139140049,377396.55808755336,352413.77169657656,385914.088422215
7,2021_1,205239.04583582035,177152.5511829545,235394.8898365794,213286.9476692794,194210.225327431,205239.04572400285,177930.33364375125,236446.15057119227,214014.73028285356,194038.7246709125
8,2026_1,207365.44917584982,182860.5197523828,179933.8822159357,201001.9421959395,196691.84573646754,207365.65433568438,177662.58078310438,184640.95531600332,201015.19646628626,197027.7444707499
9,2031_1,217231.69650430797,304354.5201586879,205630.4253615926,219795.3847876005,245370.1969674502,214926.1518917854,312929.03413480456,203900.4331984801,218219.49594701795,247800.03236642262
