,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,533179.559220957,514260.781304352
1,2021_0,204453.8489487559,212813.7434921877
2,2026_0,114219.64547757075,128263.0171941182
3,2031_0,39976.34379005505,38928.87874107729
4,2036_0,134571.64836254713,143884.67675008034
5,2041_0,126647.1836436458,153395.6403632532
6,2016_1,525366.7697584516,505471.31708755565
7,2021_1,196827.75815646196,209067.34122560496
8,2026_1,105176.79887987304,115060.05041402314
9,2031_1,43149.39660992584,41718.25635296257
10,2036_1,131311.83442171555,144331.17046725913
11,2041_1,121302.4315146122,154524.88424345362
12,2016_2,493685.5776581046,487360.0601820607
13,2021_2,200766.98887751758,212238.97574413024
14,2026_2,106417.00582036473,116700.75421803881
15,2031_2,34639.26087708959,31708.617700435007
16,2036_2,142258.35190138913,155081.81238671707
17,2041_2,131340.52413379695,150670.4843177663
18,2016_3,520251.53559681086,502843.6072286407
19,2021_3,200774.25300420178,212358.65755409648
20,2026_3,107043.14874371488,122973.21640454364
21,2031_3,34775.19154982744,34022.85764165845
22,2036_3,140094.9934265468,161824.72504418468
23,2041_3,155680.19970366126,159663.14549849098
24,2016_4,533179.559220957,514260.7813043522
25,2021_4,208041.78174343155,216061.07715353093
26,2026_4,112505.06948608762,128615.70877420562
27,2031_4,61610.217576253206,60309.37569245369
28,2036_4,125228.90372553721,138824.4286101878
29,2041_4,118235.00492627075,148395.46897699684
30,2016_5,493685.5776581046,487360.0601820607
31,2021_5,205172.84895584945,212949.74549944137
32,2026_5,119844.40884904373,130650.84043907709
33,2031_5,41991.92976210291,38949.627594398604
34,2036_5,121930.19566724206,138516.22065206064
35,2041_5,128798.53223365138,155764.15722696582
36,2016_6,520251.53559681086,502843.6072286407
37,2021_6,205108.19209785905,213003.01122422924
38,2026_6,117019.15456374218,129306.78524954373
39,2031_6,42183.157475998705,36983.36831597688
40,2036_6,146044.8234876576,160703.7130460768
41,2041_6,141765.15462768183,153893.2498145452
42,2016_7,512438.7461343055,494054.1430118442
43,2021_7,188370.4401668813,200192.154553846
44,2026_7,116792.39707572406,128066.33830583777
45,2031_7,34775.19154982744,31913.467498267746
46,2036_7,122880.88041016416,143771.9419510066
47,2041_7,145731.2003721877,164729.83370095107
48,2016_8,506613.60128225083,498777.23425777233
49,2021_8,208780.52391572908,213338.41535235432
50,2026_8,125738.18933383356,136108.44752343066
51,2031_8,33051.04696385953,31482.55528851148
52,2036_8,123489.08364360165,138156.071194858
53,2041_8,140824.1340099172,154304.1387141818
54,2016_9,520251.53559681086,502843.6072286407
55,2021_9,209445.4955160389,217606.40112985222
56,2026_9,110990.90550923844,122763.53603375367
57,2031_9,41923.87146138779,36835.73797588126
58,2036_9,146163.9315992752,160378.07389624725
59,2041_9,118913.1465552467,148319.48492430657
60,2016_10,533179.559220957,514260.7813043522
61,2021_10,208787.78804241327,213458.09716232057
62,2026_10,113697.91331023378,133295.6724754925
63,2031_10,54055.67884277316,47122.65249526162
64,2036_10,157011.11133148632,164071.29986478025
65,2041_10,120351.02518665374,137751.07497346285
66,2016_11,512438.7461343055,494054.1430118442
67,2021_11,192635.82260038654,204729.1283742906
68,2026_11,106194.3647246297,117018.27623006186
69,2031_11,40175.956340910925,37322.210737278765
70,2036_11,139503.73989961465,153563.81958665658
71,2041_11,137493.08869291778,157282.4685353354
72,2016_12,533179.559220957,514260.7813043522
73,2021_12,208787.78804241327,213458.09716232057
74,2026_12,123565.52656418011,142165.52325635718
75,2031_12,37693.25684581153,34649.76699083924
76,2036_12,145406.54726215822,155379.39876954097
77,2041_12,126079.43254492278,145610.66341571743
78,2016_13,493685.5776581046,487360.0601820607
79,2021_13,205100.92797117485,212883.329414263
80,2026_13,110004.36608677654,121631.1709151286
81,2031_13,57397.66792368719,55564.95673849673
82,2036_13,125874.40683181222,130214.15367999866
83,2041_13,133825.79020486498,159932.77756641284
84,2016_14,520251.53559681086,502843.6072286407
85,2021_14,205180.11308253364,213069.42730940762
86,2026_14,121610.32833232723,137675.99799167932
87,2031_14,43607.789086062665,41415.63946833199
88,2036_14,123734.60613313575,141192.3419565261
89,2041_14,120154.8128771176,153145.9219152463
90,2016_15,533179.559220957,514260.7813043522
91,2021_15,213053.17047591854,217995.07098276517
92,2026_15,122055.60662698465,134930.9102045172
93,2031_15,39838.91630999927,38722.53213592648
94,2036_15,129675.67910456257,140244.31133152568
95,2041_15,126465.17298343898,149806.15414122498
96,2016_16,533179.559220957,514260.7813043522
97,2021_16,208719.2313822612,217350.7173126324
98,2026_16,109053.14277602792,118961.01986106987
99,2031_16,33049.550156541605,31412.139356098523
100,2036_16,131457.3101420854,147679.75117095452
101,2041_16,140891.86053062123,166998.6860991655
102,2016_17,512438.7461343055,494054.14301184425
103,2021_17,192635.82260038648,204729.12837429045
104,2026_17,106952.4750926827,118210.27810484087
105,2031_17,37227.4450330979,34365.720981538354
106,2036_17,139553.98035291492,153562.27335958296
107,2041_17,137605.79401550532,157281.7659158032
108,2016_18,533179.559220957,514260.781304352
109,2021_18,213053.17047591854,217995.0709827651
110,2026_18,124406.00322437246,134705.98457990077
111,2031_18,36067.7941635412,34193.68090681398
112,2036_18,122881.58637456101,136661.95943200178
113,2041_18,132679.84984950372,150499.32793866398
114,2016_19,533179.559220957,514260.7813043522
115,2021_19,208787.78804241327,213458.09716232057
116,2026_19,123565.52656418011,142165.52325635718
117,2031_19,48930.799860845385,48441.25357118122
118,2036_19,124514.7093590838,134049.73029507857
119,2041_19,125978.20963642887,147087.2580642564
120,2016_20,498800.8118197454,489987.77004097577
121,2021_20,192042.77198475134,200527.55868197102
122,2026_20,109458.27914805019,120450.1482376658
123,2031_20,40097.011339754645,38541.907455125736
124,2036_20,135809.00713223775,148473.62198448
125,2041_20,129366.95868542482,151415.38490697002
126,2016_21,493685.5776581046,487360.0601820607
127,2021_21,200766.98887751758,212238.97574413024
128,2026_21,105277.22926043136,115948.05885194143
129,2031_21,44126.03820063775,42051.99048774933
130,2036_21,130403.8947527971,140007.01673011604
131,2041_21,131334.4576531734,152997.22103081734
132,2016_22,533179.559220957,514260.7813043522
133,2021_22,212307.16417693684,220598.05097397557
134,2026_22,110073.76200918293,120587.40283855301
135,2031_22,53947.56948760324,50875.43293417764
136,2036_22,137853.19878486288,145665.72336867766
137,2041_22,118433.84941610211,143296.924505359
138,2016_23,533179.559220957,514260.7813043522
139,2021_23,213053.17047591854,217995.07098276517
140,2026_23,112946.10374109131,127253.06129843151
141,2031_23,47246.882236170524,43861.352078730495
142,2036_23,146944.03482522327,153235.46223479966
143,2041_23,116425.91839018004,142472.59999094813
144,2016_24,506613.60128225083,498777.23425777233
145,2021_24,203700.57852309005,215297.041673432
146,2026_24,108576.69822028525,118251.45095977219
147,2031_24,34496.58244472442,31767.333965490187
148,2036_24,135306.32687346454,148296.75040488841
149,2041_24,128764.67241743102,150381.48288273212
150,2016_25,512438.7461343055,494054.1430118442
151,2021_25,192635.82260038654,204729.1283742906
152,2026_25,113964.09715984971,124033.77010788978
153,2031_25,33072.40710390963,31412.13935609838
154,2036_25,122702.5637197824,138583.38556043248
155,2041_25,130922.0361699516,167727.3444901581
156,2016_26,533179.559220957,514260.7813043522
157,2021_26,208787.78804241327,213458.09716232057
158,2026_26,123565.52656418011,142165.52325635718
159,2031_26,46647.712916601886,42052.75167755264
160,2036_26,134749.91183736268,144532.73400106453
161,2041_26,130947.43583669198,144086.60683407605
162,2016_27,533179.559220957,514260.7813043522
163,2021_27,204453.848948756,212813.7434921878
164,2026_27,114219.64547757074,128263.01719411819
165,2031_27,46157.19791720234,44594.427391430276
166,2036_27,124395.82438941384,135221.20262281108
167,2041_27,126738.966745134,156973.105869879
168,2016_28,520251.53559681086,502843.6072286407
169,2021_28,209373.5745313643,217539.9850446739
170,2026_28,110260.36563286456,121421.71541589084
171,2031_28,57038.75922778142,53911.04467505293
172,2036_28,131350.6632633907,137741.55619960965
173,2041_28,117964.89720385859,146180.84959659821
174,2016_29,533179.559220957,514260.7813043522
175,2021_29,208719.2313822612,217350.7173126324
176,2026_29,110192.9193359613,119713.71522716727
177,2031_29,33049.550156541605,31412.139356098523
178,2036_29,131871.04560059862,151152.7136849581
179,2041_29,120738.5524392103,154236.48775450914
180,2016_30,498800.8118197454,489987.77004097577
181,2021_30,192859.7274212302,203473.75096087393
182,2026_30,105176.79887987304,116137.64782317437
183,2031_30,36888.91280381422,34090.74519948496
184,2036_30,140705.074900367,152298.14392751548
185,2041_30,131511.58149191889,153595.40097883673
186,2016_31,533179.559220957,514260.781304352
187,2021_31,208041.7817434316,216061.07715353093
188,2026_31,126700.1641940069,137342.32345307054
189,2031_31,35720.408368822034,33038.12522367563
190,2036_31,132279.99380596273,141091.90828224772
191,2041_31,116579.02621045648,146106.10287327965
192,2016_32,493685.5776581046,487360.0601820607
193,2021_32,200766.98887751758,212238.97574413024
194,2026_32,107623.52528403352,118333.06817101262
195,2031_32,34639.26087708959,31777.536825530042
196,2036_32,128513.75284571594,149732.03572222765
197,2041_32,160015.76935846888,162690.6592109624
198,2016_33,520251.53559681086,502843.6072286407
