,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,350126.68445265794,351576.3227209496,350522.1624177944,349037.35382415523,350522.1624177944,359096.46817768406,360226.4409005445,359172.28059738927,358007.13754918135,359172.28059738927
1,2021_0,214757.5233677825,225946.45221442822,218890.94489488826,215059.18800816772,223855.97089189623,213905.24874143358,224026.46067350043,218210.5685799834,214206.91338181883,223773.2404793872
2,2026_0,210594.372517846,177747.65248530207,216130.54884898945,211044.63461054882,212872.3871470984,219018.22261000928,168652.21999329518,214135.20362762772,219901.68595504563,212357.29396169932
3,2031_0,214527.9981303597,181669.26387714702,225130.41838144147,207258.87354308047,203094.2623235128,224214.47245273506,182119.05539445987,229051.52377854084,217923.39522309144,204343.7001303817
4,2036_0,211303.98023338223,187406.61388198409,210451.15794328027,214997.28745593043,215414.6559562526,220370.47585363637,189195.87386904357,217772.65981035758,221589.77437963427,215665.17329175802
5,2041_0,230082.39380960513,97214.30235671237,212353.72454274094,229032.70873788322,219171.08598535758,238866.7293971037,110907.70673024355,216948.11340315707,240834.48137375648,226110.92044854723
6,2016_1,350126.68445265794,295983.6877875415,324953.76951612724,350486.9920924469,330284.80190251087,359096.46817768406,304633.80597403715,334658.29510918056,359137.1102720418,353447.22355126456
7,2021_1,216119.92586876324,182065.46719578345,207857.0309438677,218097.51632164983,215560.79171099368,215267.6512424143,175851.83210185857,208915.15138498475,217293.9463213964,215261.27836428906
8,2026_1,211504.41452613263,189753.54388020636,201377.99056799288,209893.7098161636,204193.00338954173,220169.9313929518,204235.90906747436,200286.91987767015,218927.997937201,208655.0736395861
9,2031_1,223550.3978240129,203032.49889446585,214168.5839604086,219697.78997458177,228964.9015888699,231905.4848834978,203280.0556519634,214342.9882326461,227538.65672323402,233287.4829545444
10,2036_1,213340.97420286274,168224.97621298212,204449.48443122258,215388.21816447927,222284.44797759963,221927.06913538746,174194.28331990697,210259.19104251827,223694.81425380203,214366.6599527487
11,2041_1,231213.77783145473,134252.69484056818,211250.39501194164,229947.39109741946,210264.5019401148,236336.38366274396,131361.8710670628,221154.8798997875,232058.5022914168,209956.50978617565
12,2016_2,350522.1624177944,309611.3809370094,350522.1624177944,350522.1624177944,350522.1624177944,359172.28059738927,334580.75270454626,359172.28059738927,359172.28059738927,359172.28059738927
13,2021_2,219591.28958723097,180375.2260434306,210847.03758283766,220641.9183316938,230440.23540161765,218787.71958697756,191063.3746284439,209871.12542067148,219838.34833144036,231875.5466338795
14,2026_2,212387.5570658067,148983.06061764612,215483.9730401788,211070.95060341776,204261.27866992453,220936.47188814275,142148.44849552982,225724.36548155764,219861.5322004097,203579.84860699542
15,2031_2,206421.1448570651,139991.90199380496,215718.94915226882,222591.47612537773,220629.942627756,217207.24589193257,131254.18832554255,218478.79455996002,229764.93638792346,218492.7857322266
16,2036_2,212759.95608733487,163221.42622588648,208063.2544295854,214280.74519047138,203085.58816851312,222568.8521516417,172968.9762370681,212860.2520825741,221017.35324064866,204995.23497253965
