,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,534593.7179696898,530606.455571475,526391.2144150581,535906.4633956016,526391.2144150581,519666.52017342113,515023.52705097606,510808.28589455923,520979.2655993331,510808.28589455923
1,2021_0,199501.5292681148,261139.532152482,203451.29765607938,200452.66348010316,221563.6391966117,227018.97172947737,284889.8446489185,230968.74011744195,227690.38245779014,249081.08165833735
2,2026_0,126216.56569079537,100828.65555133067,156409.6987703,125649.82095330991,151107.02712407827,115694.07317871597,89240.46487433794,144976.60880130524,118107.3552263717,143711.5878349398
3,2031_0,45210.254592858975,41700.44562278268,47254.674432382315,37760.90938924022,36038.34260865677,50688.67595756339,46196.40961672938,55171.10016463785,41557.83903049698,36736.975323292616
4,2036_0,132649.90097002016,270921.5143056978,137385.1838555947,140292.16576403225,168924.08746185718,139304.6909946102,264118.4393768049,142630.60909106157,144923.8714471397,170707.63826313175
5,2041_0,157745.33522213416,52358.29441165927,156786.9462704723,151930.8956476929,183371.65059600945,186293.02231303795,76694.70548850726,187150.99626832324,183407.39175851407,207963.92771020372
6,2016_1,534593.7179696898,504462.1020036918,535934.6803334815,531919.2009973868,532446.1673680118,519666.52017342113,491399.7362532211,522202.44407289417,516336.2724768879,527847.6145674994
7,2021_1,203588.73677105698,169558.82050695873,211597.28145012973,209566.20327019002,200738.2379705643,231106.17923241956,192912.36362816553,240745.0725234585,237421.2428807956,228126.77877238696
8,2026_1,125943.49533293385,112352.04566366924,117365.8851837379,121002.8345402262,117807.82012195079,118151.31240144599,107869.02111258348,108802.07921409752,113301.86387786822,108001.65120964039
9,2031_1,39491.29251566359,131778.70465644798,39714.48797987164,43972.002826785414,62653.34143941148,43288.2367776632,136656.98790604554,41193.1598762424,48012.73459055831,70390.55727999302
10,2036_1,133494.99407280821,108310.26957845259,128205.0058464218,135059.54892531614,197868.93530340525,139810.49093265375,114750.25476041748,131112.84633661935,142338.44196979213,190243.7603313039
11,2041_1,151174.69792241073,168385.93668803928,130359.81846448066,145479.1591136178,132958.46900971368,178398.46884095084,184186.96938032645,162552.47706775327,174963.9125847958,154901.2324004745
12,2016_2,526391.2144150581,541701.7759481303,526391.2144150581,526391.2144150581,526391.2144150581,510808.28589455923,540253.4597643606,510808.28589455923,510808.28589455923,510808.28589455923
13,2021_2,209014.26374934462,222391.14013296764,207960.08385437346,217232.89526174864,250171.36352930721,237149.02684362582,239888.6572437721,234276.7093763915,245087.93487235415,281031.7426327949
14,2026_2,127357.9153713087,68039.38275529278,147572.00603248898,123608.12646111756,124437.17879284831,119690.44852179367,58676.19560358317,142090.5846261228,116011.3671017432,116612.4908365819
15,2031_2,37886.86445217922,37205.74448467868,39039.89005118996,39480.21593574699,45928.14802419245,41864.853362127884,38249.12736097537,40647.60794167976,43458.204845695655,46026.137685600894
16,2036_2,132136.96327786424,84302.8960537578,132113.24091882768,136003.09694043227,128104.5995044244,140397.50441656893,89679.7988014001,136530.69577650455,139377.13215808812,130193.72320261749
17,2041_2,169967.5098541857,87081.28406607237,133328.8413669228,152143.63677209202,180431.7115970778,200248.4789379858,115064.62483244902,162616.58739241256,181279.18738628726,202905.85862733243
18,2016_3,527703.95984097,535292.9012103415,537974.1539503403,534593.7179696898,532446.1673680118,512121.0313204711,533844.5850293946,533375.6011498282,519666.52017342113,527847.6145674994
19,2021_3,207582.72166554118,160633.3862717659,199426.99525786957,204722.35399123337,200738.2379705643,234820.4406432281,173278.47278235437,226535.8125760166,231960.07296892023,228126.77877238696
20,2026_3,133894.07386647654,60429.74998572162,143591.46139061,121033.09798879991,129631.15512033115,127006.30704172651,54984.853832793975,138806.21418196097,113273.67073901444,120430.498594599
21,2031_3,37355.283009430066,36150.42861477182,35889.863305087536,40850.39012590291,101733.41675908706,41089.72467607471,36662.22109864797,36303.71981667953,44647.319767159664,100069.79831235205
