,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,351235.299236469,352962.6378024128
1,2021_0,200483.0200855941,200328.89845507496
2,2026_0,206021.4381798252,208194.84170628476
3,2031_0,212065.20884872793,210839.93793209587
4,2036_0,201961.12625855702,201982.22585110422
5,2041_0,201192.17016843223,202531.60836716284
6,2016_1,348388.30661428353,352517.90170192556
7,2021_1,200204.058118291,200204.05821356855
8,2026_1,201723.23931247919,201454.21014890386
9,2031_1,206147.1038381593,205780.58299814296
10,2036_1,206171.73934315064,204763.23299878262
11,2041_1,202940.84138933805,204628.98286650924
12,2016_2,351235.29923646897,352962.63780241285
13,2021_2,200483.02008559406,200328.89845507493
14,2026_2,201780.35451704572,204238.89965251283
15,2031_2,205822.3394694994,205734.55946010415
16,2036_2,202907.12381678232,200689.0319087419
17,2041_2,203806.73769831716,202421.06716777117
18,2016_3,351235.29923646897,352962.63780241285
19,2021_3,201234.87380255398,201503.3233542071
20,2026_3,204820.56455914408,205213.5993392315
21,2031_3,200000.00001184622,199999.99999362143
22,2036_3,203023.22914623775,202710.63141110816
23,2041_3,201995.1526375495,200000.00000526
24,2016_4,346980.3327842253,353590.0306978983
25,2021_4,200243.22173017467,200000.00010462638
26,2026_4,200727.54979373404,200051.14584530567
27,2031_4,204478.65820258562,203791.89307371108
28,2036_4,200700.87845253266,202577.0451050678
29,2041_4,205485.0440360976,205032.0616204528
30,2016_5,349827.32540641073,354034.7667983856
31,2021_5,201558.9514197658,201404.82978924672
32,2026_5,205393.18946140716,205719.4846272958
33,2031_5,204247.09248609308,203716.92101269905
34,2036_5,202432.76071403828,203142.29291167037
35,2041_5,205235.59702698284,200449.604574679
36,2016_6,351235.29923646897,352962.63780241285
37,2021_6,203995.9405141928,204741.07132355223
38,2026_6,201239.59562954976,201174.09190451767
39,2031_6,215008.81135055455,213276.23062474336
40,2036_6,201117.5106047444,201013.96014791421
41,2041_6,205982.66671696724,206855.36481216137
42,2016_7,348972.43751859874,353102.03260624077
43,2021_7,201827.7850604805,202250.3563379303
44,2026_7,203085.12903074364,202336.21625024392
45,2031_7,204773.45866774974,203960.76425101134
46,2036_7,203293.7509732054,202479.50794353642
47,2041_7,204966.46968701406,206559.51279225046
48,2016_8,351235.29923646897,352962.63780241285
49,2021_8,200483.02008559406,200328.89845507493
50,2026_8,205899.4760552225,206699.8856201629
51,2031_8,216041.86087198663,214193.79645689714
52,2036_8,201177.55388953266,201126.16987668743
53,2041_8,203912.87320832975,205235.17089820167
54,2016_9,351819.4301407842,353546.76870672806
55,2021_9,203487.30851805877,203566.64642442006
56,2026_9,201862.00876679728,202366.0254758375
57,2031_9,205879.14046421755,205013.26753041125
58,2036_9,201967.39959750575,200000.00010722913
