,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2692370.8451573006,2692370.8451573006
1,2692370.8451573006,2692370.8451573006
2,2692370.8451573006,2692370.8451573006
3,2692370.8451573006,2692370.8451573006
4,2692370.8451573006,2692370.8451573006
5,2692370.8451573006,2692370.8451573006
6,2692370.8451573006,2692370.8451573006
7,2692370.8451573006,2692370.8451573006
8,2692370.8451573006,2692370.8451573006
9,2692370.8451573006,2692370.8451573006
10,2692370.8451573006,2692370.8451573006
11,2692370.8451573006,2692370.8451573006
12,2692370.8451573006,2692370.8451573006
13,2692370.8451573006,2692370.8451573006
14,2692370.8451573006,2692370.8451573006
15,2692370.8451573006,2692370.8451573006
16,2692370.8451573006,2692370.8451573006
17,2692370.8451573006,2692370.8451573006
18,2692370.8451573006,2692370.8451573006
19,2692370.8451573006,2692370.8451573006
20,2692370.8451573006,2692370.8451573006
21,2692370.8451573006,2692370.8451573006
22,2692370.8451573006,2692370.8451573006
23,2692370.8451573006,2692370.8451573006
24,2692370.8451573006,2692370.8451573006
25,2692370.8451573006,2692370.8451573006
26,2692370.8451573006,2692370.8451573006
27,2692370.8451573006,2692370.8451573006
28,2692370.8451573006,2692370.8451573006
29,2692370.8451573006,2692370.8451573006
30,2692370.8451573006,2692370.8451573006
31,2692370.8451573006,2692370.8451573006
32,2692370.8451573006,2692370.8451573006
33,2692370.8451573006,2692370.8451573006
34,2692370.8451573006,2692370.8451573006
35,2692370.8451573006,2692370.8451573006
36,2692370.8451573006,2692370.8451573006
37,2692370.8451573006,2692370.8451573006
38,2692370.8451573006,2692370.8451573006
39,2692370.8451573006,2692370.8451573006
40,2692370.8451573006,2692370.8451573006
41,2692370.8451573006,2692370.8451573006
42,2692370.8451573006,2692370.8451573006
43,2692370.8451573006,2692370.8451573006
44,2692370.8451573006,2692370.8451573006
45,2692370.8451573006,2692370.8451573006
46,2692370.8451573006,2692370.8451573006
47,2692370.8451573006,2692370.8451573006
48,2692370.8451573006,2692370.8451573006
49,2692370.8451573006,2692370.8451573006
50,2692370.8451573006,2692370.8451573006
51,2692370.8451573006,2692370.8451573006
52,2692370.8451573006,2692370.8451573006
53,2692370.8451573006,2692370.8451573006
54,2692370.8451573006,2692370.8451573006
55,2692370.8451573006,2692370.8451573006
56,2692370.8451573006,2692370.8451573006
57,2692370.8451573006,2692370.8451573006
58,2692370.8451573006,2692370.8451573006
59,2692370.8451573006,2692370.8451573006
60,2692370.8451573006,2692370.8451573006
61,2692370.8451573006,2692370.8451573006
62,2692370.8451573006,2692370.8451573006
63,2692370.8451573006,2692370.8451573006
64,2692370.8451573006,2692370.8451573006
65,2692370.8451573006,2692370.8451573006
66,2692370.8451573006,2692370.8451573006
67,2692370.8451573006,2692370.8451573006
68,2692370.8451573006,2692370.8451573006
69,2692370.8451573006,2692370.8451573006
70,2692370.8451573006,2692370.8451573006
71,2692370.8451573006,2692370.8451573006
72,2692370.8451573006,2692370.8451573006
73,2692370.8451573006,2692370.8451573006
74,2692370.8451573006,2692370.8451573006
75,2692370.8451573006,2692370.8451573006
76,2692370.8451573006,2692370.8451573006
77,2692370.8451573006,2692370.8451573006
78,2692370.8451573006,2692370.8451573006
79,2692370.8451573006,2692370.8451573006
80,2692370.8451573006,2692370.8451573006
81,2692370.8451573006,2692370.8451573006
82,2692370.8451573006,2692370.8451573006
83,2692370.8451573006,2692370.8451573006
84,2692370.8451573006,2692370.8451573006
85,2692370.8451573006,2692370.8451573006
86,2692370.8451573006,2692370.8451573006
87,2692370.8451573006,2692370.8451573006
88,2692370.8451573006,2692370.8451573006
89,2692370.8451573006,2692370.8451573006
90,2692370.8451573006,2692370.8451573006
91,2692370.8451573006,2692370.8451573006
92,2692370.8451573006,2692370.8451573006
93,2692370.8451573006,2692370.8451573006
94,2692370.8451573006,2692370.8451573006
95,2692370.8451573006,2692370.8451573006
96,2692370.8451573006,2692370.8451573006
97,2692370.8451573006,2692370.8451573006
98,2692370.8451573006,2692370.8451573006
99,2692370.8451573006,2692370.8451573006
