,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2560735.430860501,2549429.0840251865
1,2605474.750123497,2589218.1201060936
2,2575990.341224555,2565506.5607618303
3,2549730.814035437,2540547.070696106
4,2563169.27066336,2553583.7856817804
5,2544872.6881250073,2537855.5853328267
6,2561644.0228610127,2550872.7509146817
7,2561280.7302797437,2551042.537607158
8,2553878.229923536,2544320.5855974727
9,2534986.8179270853,2525956.9525618013
10,2534228.46124347,2526906.122842427
11,2590375.9597477326,2572503.7638354283
12,2560536.459926418,2547512.524509338
13,2609370.318081655,2596407.5966449277
14,2552405.645653718,2547102.7135237036
15,2540052.2087143543,2533021.17701637
16,2553795.253795819,2544352.3553860057
17,2595208.065994989,2584442.3968626694
18,2555633.1008428503,2541961.989652694
19,2599690.121251486,2593368.526544339
20,2550612.248184479,2544320.924644281
21,2563647.0867154277,2552722.4274264406
22,2598347.6889015827,2585074.161424662
23,2577129.7810225533,2565889.1123388517
24,2553555.7479753103,2541756.436218178
25,2591962.6186153027,2580682.926115748
26,2585155.9496883103,2573567.7536376715
27,2553443.183892679,2540468.6959740072
28,2577756.7443345096,2566833.0539548956
29,2630354.5960566644,2617683.021455664
30,2560218.383912032,2550007.9743904127
31,2558115.5879660277,2551532.813081152
32,2592547.351428869,2581617.434971333
33,2538883.0318662813,2530619.788361976
34,2602615.9400572623,2590763.9353878703
35,2523690.5335540744,2512609.6619503386
36,2545138.8932147147,2538128.8863309277
37,2570845.105603032,2559963.7053751657
38,2575732.821849595,2565528.309599493
39,2593034.6669449564,2578538.803250864
40,2578006.44938076,2564099.637489569
41,2595876.0737857213,2581851.8642259175
42,2609726.818954814,2593326.904762467
43,2559774.226856158,2550053.004022114
44,2579340.619478329,2569466.015392853
45,2549846.1323822285,2536934.352424637
46,2554292.448428984,2543193.538169568
47,2559272.5739950724,2545463.352081323
48,2588230.3064345233,2577404.4480968146
49,2592469.259307827,2580328.964437465
50,2585515.9802143285,2576964.4131317744
51,2594460.4997609984,2580900.855211394
52,2595537.4550107,2586175.776280969
53,2553443.736834411,2543582.2174703144
54,2605933.039259706,2595572.0320841
55,2549918.684582825,2537356.4215869727
56,2583971.0675581675,2573989.105271494
57,2551274.514261355,2544577.205862426
58,2610441.8994529936,2599240.219443365
59,2576084.3289011866,2561917.4394048695
60,2550643.770295012,2545602.082347803
61,2599819.7225223035,2585495.98765991
62,2593382.9342888575,2580961.3057440245
63,2588879.2901357086,2570377.575617037
64,2544289.154486183,2535843.8228730606
65,2588282.345416566,2574856.202011088
66,2604866.039772175,2597126.819918381
67,2528412.264652827,2517012.3384008133
68,2580091.4866962414,2566501.9808465876
69,2528419.3574804557,2521642.4237675355
70,2552526.6015074677,2542220.849836042
71,2544560.264021035,2532494.5254104133
72,2548621.946963229,2541659.9367998526
73,2581485.162607749,2566252.94184448
74,2537011.2519666078,2525753.6211927757
75,2573856.9654185576,2560194.741110228
76,2566687.3876420883,2560857.2298422223
77,2588259.0745391394,2575265.478165196
78,2538150.849766235,2528794.2884372706
79,2556567.842755728,2545338.9287119824
80,2560818.9581425507,2553061.901561636
81,2563128.625972869,2552518.7362170527
82,2629494.774489783,2617564.889704572
83,2566252.947891418,2551491.47390526
84,2564333.4387258,2550841.2746428046
85,2591162.993649541,2580202.822288532
86,2564506.125876043,2551469.9211483416
87,2575707.843614417,2564580.597979371
88,2592556.768305951,2581805.171877164
89,2583840.1428433135,2572976.4191550077
90,2534681.3189894985,2520848.0837509637
91,2576568.0756661734,2561580.108205081
92,2580195.765578255,2570813.9137069085
93,2624579.2465859475,2611799.3516290267
94,2582747.106655647,2571517.987225882
95,2561563.7217766205,2554954.9511938486
96,2538117.113163853,2527048.884961153
97,2562938.917835598,2552537.509690573
98,2566552.856684167,2554460.942434932
99,2584131.6021321635,2569378.4449096974
