,EF_YEAR,EF_AVG_NPV_unsolved_LL,EF_AVG_NPV_unsolved_LH,EF_AVG_NPV_unsolved_ML,EF_AVG_NPV_unsolved_HL,EF_AVG_NPV_unsolved_MM,EF_min_NPV_unsolved_LL,EF_min_NPV_unsolved_LH,EF_min_NPV_unsolved_ML,EF_min_NPV_unsolved_HL,EF_min_NPV_unsolved_MM
0,2016_0,164475.98943815342,164714.1429898273,164683.50910120856,164587.696836858,164683.50910120856,164475.99732269344,163585.09578830717,163554.46189968847,164587.704721398,163554.46189968847
1,2021_0,303606.73432242544,341064.9391381845,303627.8877201476,304255.6663986102,314443.8764406645,304425.4444898778,341439.4960656354,304446.59788759996,305074.37656606256,315262.59041853406
2,2026_0,283891.2989644301,246551.8814748003,303242.3112909116,285042.18987181,298232.79858491215,281042.6687283688,245803.75838981508,302867.13584030175,282148.5716031955,299362.7491946002
3,2031_0,253308.9754342276,219029.50146016944,256094.45764576824,245400.87375697264,234786.8418978139,251484.28448030885,219130.76565405945,255004.48357433916,243302.26802573484,232429.00146809669
4,2036_0,273657.9038958342,292578.922007456,272852.811119475,280006.112913832,283378.24978662585,235016.52802033388,292881.1666433807,240130.72595853507,240499.3252594137,257551.3083445152
5,2041_0,303907.4379919411,167752.59074609843,293176.14624146675,303070.9087506263,287127.48957216117,328074.9222450974,167754.0893662071,314538.55283563957,327735.87927334796,307831.3197131992
6,2016_1,164475.98943815342,174916.99219072342,160726.34810211154,164825.8503885319,157834.52930012354,164475.99732269344,173787.9371046633,160726.35597593623,163696.80318701177,157834.5371854026
7,2021_1,306331.5393243869,266545.0566406983,310220.18349669717,309983.23096727685,300917.99416161946,307150.2494918392,267363.7668081507,311038.89737030107,311186.68820041243,301736.7043290718
8,2026_1,285615.2280804115,229934.23458874403,264339.3207353449,281890.35099128855,278097.694381349,282766.5978443502,225088.72889560097,264035.28421864373,278996.785969047,277349.578534967
9,2031_1,260163.05416690072,270447.00177566777,249756.29608683017,258164.98361699696,269370.2635240547,258088.28859460095,272176.5824908756,248538.3524495877,257420.47503316423,268353.4169145683
10,2036_1,276073.95355380874,227166.6252506217,258403.20813036745,279006.00263508654,296556.18918236985,236806.85177993248,199424.7596190922,228610.27393643878,238230.12399423108,271879.1473740919
11,2041_1,304009.3432890235,230494.74655734477,281188.87795629597,302586.51126073336,262189.3067621881,328782.2831787026,236297.53763709628,305897.4610917863,328652.6839503485,285894.75211170583
12,2016_2,164683.50910120856,169099.86558294037,164683.50910120856,164683.50910120856,164683.50910120856,163554.46189968847,169099.87346897234,163554.46189968847,163554.46189968847,163554.46189968847
13,2021_2,308092.17740206525,270745.34992087877,313360.79083415284,314406.74380398897,332070.08958604495,309295.63463520084,270745.3585273893,314179.5009963537,315610.2010371245,333263.43927170977
14,2026_2,286025.0858573146,217512.1396483054,285606.07558176556,283016.1143044405,274363.11576595536,283131.4675887002,218820.76239091682,284544.98186377255,280167.4840683793,274741.6375248535
15,2031_2,242889.56548240143,192282.38674369024,251697.47349060682,258297.57510793005,256592.40171856762,241772.02364876628,190465.9426511258,250134.51585881147,257201.46989676464,254552.7776443348
16,2036_2,274047.4191323326,201794.31818480766,266338.7660497401,277386.1797514645,256753.48756378688,235356.11034883608,199310.99254670387,235680.1472708225,237916.52535411515,228950.37095482223
17,2041_2,313217.5112045771,235860.36727456123,295034.87352906,305699.8155233615,290156.44189104455,338165.68685233354,231734.79974100483,315789.2916256816,332521.81663188967,311655.01599151344
18,2016_3,164795.21649991313,200940.10646552377,157976.87058744684,164475.98943815342,157834.52930012354,163666.16929839304,200940.1143501241,157976.87847272592,164475.99732269344,157834.5371854026
19,2021_3,307217.6491201098,206350.05993269573,301566.9262378043,307102.0718619058,300917.99416161946,308036.35928756214,206350.06573767113,302385.6364052566,307920.7820293581,301736.7043290718
20,2026_3,289479.5306449076,163480.40433292126,288363.14984262706,282150.1790251862,279244.889455148,287061.3739640495,163480.4111068797,288764.79689013335,279256.56075657177,278118.2851537484
21,2031_3,246585.4384596039,174976.3320961326,240068.76218336687,246419.78367397827,290505.8782443604,245306.4053759753,173635.9691060563,237992.25405098224,244629.33765988474,289046.3396244891
