,min_MAX_NPV_unsolved_LL,MAX_AVG_NPV_unsolved_LL,min_MAX_NPV_unsolved_HL,MAX_AVG_NPV_unsolved_HL,min_MAX_NPV_unsolved_ML,MAX_AVG_NPV_unsolved_ML,min_MAX_NPV_unsolved_LH,MAX_AVG_NPV_unsolved_LH,min_MAX_NPV_unsolved_MM,MAX_AVG_NPV_unsolved_MM,MAX_AVG_PV_unsolved_LL,MAX_AVG_PV_unsolved_HL,MAX_AVG_PV_unsolved_LH,MAX_AVG_PV_unsolved_ML,MAX_AVG_PV_unsolved_MM,min_MAX_PV_unsolved_LL,min_MAX_PV_unsolved_HL,min_MAX_PV_unsolved_LH,min_MAX_PV_unsolved_ML,min_MAX_PV_unsolved_MM
0,2613971.8212404316,2614607.937985473,2617436.674530153,2617641.3322429014,2545856.0312484223,2549441.6832078854,2248078.5584270316,2245516.9318024414,2408601.689867831,2407534.2588301376,1401705.6589737048,1410970.067524599,1022899.1191081072,1295318.0317176103,1128112.5445749713,1409341.850757803,1417310.38875481,1033377.9044332801,1299076.2036287184,1137190.9996218893
1,2620396.243387244,2620388.9937763577,2628857.009818465,2629982.382323732,2477156.495307736,2480925.314156579,2200438.0881100143,2188179.621125145,2396742.775046968,2394684.283937136,1428905.8433368688,1426030.8032047679,1137934.5090486887,1353822.6536911088,1195539.4624624555,1437318.1901145675,1428559.4361778365,1138996.3125534425,1361607.026550232,1204535.6008684116
2,2618034.1329951305,2617864.1669574557,2632173.1212687297,2637063.621946127,2508431.463065841,2511231.9265041556,2116364.6102171624,2107821.6435614945,2386174.495659481,2387597.0398465097,1407203.2115223368,1425285.078850187,1274948.2618325183,1386626.29359766,1202146.7299141667,1411333.3710189,1433538.5898579485,1280413.5369526732,1389316.3572564288,1212438.7438998977
3,2614630.6736145485,2615950.1498031938,2620099.2564671794,2619916.600966231,2493420.6917369664,2492540.960809579,2013152.279300169,2002868.5589436283,2363585.3570400504,2366346.066387434,1405583.4275469794,1412503.9803173188,1292909.1295064301,1355134.97605405,1255819.688511964,1411641.4111217535,1417511.990168215,1284987.7680852094,1353822.900465952,1260628.0789211583
4,2615344.540417282,2613610.4418201284,2628750.3225430623,2631374.955994257,2506646.14889592,2511874.0224553533,2254310.088319499,2254933.077466055,2389029.9528029975,2387779.324785197,1418573.8938715728,1422929.6853263695,1085424.3281937065,1367886.131336637,1161085.5365142927,1422385.3026024846,1427643.7207120045,1097402.0232121616,1370044.6165306857,1164569.789927932
5,2617739.2501295772,2618113.84860114,2628986.316683707,2631028.604933534,2542671.44377857,2544249.909067537,2141922.541740358,2136285.229096979,2362745.8407072416,2359073.0329049863,1394653.2843300488,1426180.0597743054,1119269.4592883755,1242063.8654417791,1243798.109868298,1404362.0403853797,1432945.5181284056,1123979.9393327439,1242582.5658450047,1247772.3983370902
6,2610859.8629477117,2608202.1432373915,2628150.369809074,2632650.709637582,2559251.063366293,2558904.5825618855,2059506.7510057553,2055003.1133887502,2402456.4049649625,2402128.5123564694,1425083.5095111907,1408207.998000314,1251005.2430382697,1208700.4140449925,1146267.0190960693,1426704.6650090462,1420282.3523420498,1250504.390763822,1211377.9682026503,1156898.7015313865
7,2610918.0014278824,2609502.6039614356,2628336.6540945633,2629680.6803270294,2476743.8747690935,2481394.2465332984,2109530.1310748793,2105334.612872584,2365366.47499688,2360468.4137694975,1424512.2890592138,1429938.3562477445,1141095.2567328082,1362578.8639792164,1253140.6247041773,1425726.7907529005,1430479.7024740498,1149025.1603697904,1371210.6052250948,1254869.9769492175
8,2621085.9445127393,2621303.034167463,2630371.259631094,2633160.9752054135,2511252.659387621,2517020.7756220703,2075329.2434664117,2071328.5640591495,2378575.8522044206,2379809.462209043,1401359.3651083144,1428348.256386696,1216603.973948799,1374537.595096727,1223861.8454490178,1413177.523371239,1432456.219574125,1213979.2286210044,1379605.256645781,1227397.389021891
9,2613601.847510717,2612961.3437298047,2628062.040381022,2632470.2565771597,2515682.285697533,2523647.263527872,2150158.659478173,2142830.1335454695,2389383.2800167585,2386310.109866512,1409184.9550411757,1425843.476050866,1174572.6385882557,1278498.2754203593,1188360.5039894152,1418049.4512683707,1431699.4991238664,1187176.6475512793,1292850.842243289,1191312.5531288043
