,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2620572.5610426515,2616129.8780648
1,2622726.3042907305,2619327.4775752956
2,2612615.4685809254,2606762.187870592
3,2620673.561729728,2615024.721328296
4,2617621.5403351393,2614653.208724607
5,2615108.632860706,2607882.781589958
6,2621593.5920296093,2617344.8320271354
7,2619151.5468910346,2616253.063800224
8,2622846.3980777864,2619147.109597073
9,2616937.585125349,2611527.036418099
10,2613385.1366922767,2610271.398946991
11,2623205.683810819,2619450.8619047436
12,2612844.5325907613,2607258.711201881
13,2618774.0199995018,2616480.9460442765
14,2614090.26405664,2607964.6842687065
15,2621702.7073941696,2615524.5497504687
16,2622438.1643222673,2617927.7899032542
17,2612344.6532588433,2606867.811625542
18,2613997.0751297656,2611828.484736955
19,2614431.5052777226,2610508.0117727313
20,2615193.3708997457,2611258.5883821826
21,2617903.5336657073,2612634.6500434866
22,2613997.0751297656,2611828.484736955
23,2616857.482037007,2612117.779360689
24,2616619.6536869104,2613316.1990902815
25,2624725.122596126,2619736.635464742
26,2611813.170625628,2606124.6785216425
27,2614025.3764083367,2610906.317648367
28,2608116.624254224,2602955.4548695656
29,2623633.1144876136,2619963.861839567
30,2616952.514150538,2614670.468189489
31,2615988.5247418783,2613573.3347364906
32,2620965.180056845,2616708.5068273004
33,2618813.7883621627,2614652.806253258
34,2619614.6815052414,2616708.77514436
35,2619051.263134319,2615609.218966622
36,2611438.0362232313,2606023.4143987754
37,2618468.1903995364,2612479.7496071793
38,2620930.1343183005,2617478.2606238164
39,2614454.6026660325,2609204.2276561186
40,2615849.1158681167,2611148.209328981
41,2612012.0337418285,2610317.8214255963
42,2619772.6222126503,2616019.2299922965
43,2615315.5114741037,2609388.7587381345
44,2617819.864637596,2611977.461856638
45,2616729.820958915,2610220.738344826
46,2618200.0108558326,2610661.9627704993
47,2621140.967245253,2616561.0413297247
48,2609068.9263617676,2604127.781441195
49,2618325.7589499042,2612525.465393005
50,2620959.188237952,2617428.2984858626
51,2623880.10299553,2617141.250407124
52,2616985.524776589,2612334.02718095
53,2621855.091587485,2614798.3205438107
54,2621306.2176934076,2614865.883773417
55,2618707.7699880516,2615970.058717114
56,2620313.651431075,2616221.6141071385
57,2622581.152510863,2617522.1616932964
58,2608548.762817895,2603185.8223856846
59,2613440.006717436,2608389.814312472
60,2619302.245116682,2615660.647712306
61,2625830.755574573,2621545.0658028424
62,2619486.793354043,2616321.2521942044
63,2620127.355546708,2616589.4317941614
64,2619482.7083891444,2614040.7081288933
65,2623691.9277395573,2618526.1965118507
66,2618410.862110326,2614930.0218054475
67,2616989.9254985447,2614032.27855515
68,2623084.0941026844,2619861.413567586
69,2618948.7711209524,2615447.97162335
70,2612715.752337641,2607406.032704194
71,2624783.30852892,2617721.9998300886
72,2615949.692480209,2613773.0664680656
73,2616865.1695812303,2611903.712235152
74,2622560.6040000618,2615678.1167193847
75,2618159.187117,2612489.259266586
76,2624140.4550711564,2618050.955452663
77,2616310.767519098,2613494.6418339834
78,2619589.172144945,2616127.1687845243
79,2618019.600262175,2613191.157670388
80,2618217.034873903,2612801.9485114953
81,2624926.2967175157,2617316.3716201317
82,2615798.0834695934,2613383.022754253
83,2616107.4945499417,2612075.0831318703
84,2614371.5811424213,2606923.330784536
85,2619408.5971196946,2613911.659412921
86,2617624.57350115,2612929.742113172
87,2626107.918710894,2621028.4704008056
88,2620532.69039436,2617009.3980068965
89,2621373.309273001,2617906.5316903153
90,2607856.892500037,2603345.708747616
91,2619151.5468910346,2616253.063800224
92,2615646.76625374,2607891.6021264344
93,2614746.42068394,2610493.3126262845
94,2612504.9595774137,2605793.5011447445
95,2615095.252494025,2607713.8464799384
96,2619803.740394863,2616897.704743935
97,2617631.7700329465,2614818.2933956385
98,2620186.078909004,2613185.0500443084
99,2608178.8095121607,2603618.346106291
