,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,164815.71067442183,164528.07020168644
1,2021_0,318105.6562862045,318924.451035599
2,2026_0,269326.8046006874,272059.8876522784
3,2031_0,342935.70652070706,341141.21123673493
4,2036_0,235677.6073967957,225587.86046401793
5,2041_0,300499.1289958459,306288.9924286523
6,2016_1,185159.3491380836,184871.7086696432
7,2021_1,361680.24089906306,362499.02909120516
8,2026_1,209393.4961182753,210575.91754530996
9,2031_1,215963.97602528665,215313.28173868524
10,2036_1,274536.20888572687,273064.30053509894
11,2041_1,199790.35808168646,199464.44939750226
12,2016_2,164815.71067442183,164528.0702016865
13,2021_2,400730.3040984624,401696.1152692317
14,2026_2,204152.87734262482,205335.29876965948
15,2031_2,352824.0992479381,351950.69300375826
16,2036_2,168692.64044411466,168692.63918978875
17,2041_2,191479.07590998968,188400.3727896549
18,2016_3,164815.71067442183,164528.0702016865
19,2021_3,323319.4851328302,323462.6567609183
20,2026_3,270802.84958354564,270802.8476894326
21,2031_3,257450.74754448564,257450.76360018252
22,2036_3,169795.5858420109,170761.20298713614
23,2041_3,167819.03829767246,167986.43534784552
24,2016_4,164528.06972176468,164528.0702132622
25,2021_4,328777.6660161052,329596.4607654996
26,2026_4,265973.60862004437,268706.6916716354
27,2031_4,354926.2613175731,360953.51949201495
28,2036_4,258698.85785064523,257519.95910987144
29,2041_4,173681.9435521788,174395.22008302988
30,2016_5,239848.3851186295,239848.38522738876
31,2021_5,275949.82648088835,275949.8212026746
32,2026_5,165755.74645907688,165755.74687624135
33,2031_5,266401.4819594508,266401.4818944603
34,2036_5,182885.40961479695,180883.68444104164
35,2041_5,194362.75642706512,190538.99697332917
36,2016_6,219005.2879452316,219005.28843672908
37,2021_6,293877.8861735105,294696.680922905
38,2026_6,246825.7912484429,249558.8743000339
39,2031_6,309112.9988727994,306512.84485821164
40,2036_6,204361.8825246741,200539.73752366335
41,2041_6,269461.17913446267,269187.6240418771
42,2016_7,164815.71067442183,164528.0702016865
43,2021_7,323319.4851328302,323462.6567609183
44,2026_7,270802.84958354564,270802.8476894326
45,2031_7,255612.23682577547,255612.23736320465
46,2036_7,174584.73403806923,173904.67589936825
