,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2620278.4651715476,2608058.0148903113
1,2613170.7606350547,2601123.7046344
2,2614033.125947276,2599157.39768034
3,2611238.606857888,2596064.566376319
4,2607114.372447062,2597629.1954426807
5,2616232.693508343,2601275.619664188
6,2624758.6701411987,2610514.861639914
7,2614536.018179417,2602485.244548061
8,2624954.898431807,2610927.7884155703
9,2619340.610240317,2601342.179626024
10,2612690.5518211983,2600367.518104879
11,2623058.8724177806,2609341.7612931337
12,2623665.7871376043,2611136.6338800397
13,2629146.903353973,2613887.200268156
14,2612095.571034364,2597770.4138518153
15,2618605.473496499,2607882.7375140665
16,2616483.230093275,2603434.2527284
17,2614280.9437447865,2601984.9755967725
18,2615302.9989772798,2601444.5195507063
19,2617481.2761802142,2602776.6909073237
20,2620186.050752603,2606423.694451788
21,2627917.874001912,2616591.7174547315
22,2618490.2583568217,2606541.049199121
23,2614470.448155378,2601186.8827695567
24,2622405.53720559,2609970.4611191438
25,2621226.87180802,2607158.32026333
26,2621590.3849978806,2608900.397906687
27,2622110.1025502067,2608482.9346944746
28,2617659.7975648167,2600588.8880269723
29,2611213.912759546,2601468.2890153853
30,2614119.2816548576,2603013.227898353
31,2616004.128113778,2601267.4075357364
32,2613867.771775148,2598545.9043257013
33,2622739.003069451,2611232.547772943
34,2615811.6615422126,2601944.5854657027
35,2622356.451799485,2607914.7996151317
36,2609270.5210821196,2600131.9871542184
37,2611028.6066722977,2596219.2963019097
38,2614514.616804714,2601118.955822968
39,2622355.3521455796,2608122.658344435
40,2619338.535743082,2605968.8667613976
41,2613094.023706795,2600353.423139821
42,2616483.230093275,2603434.2527284
43,2623948.168042701,2609032.970731667
44,2615910.1006948818,2604759.7894279948
45,2616597.295362596,2603690.725256606
46,2620319.6877627103,2609727.5478398153
47,2614319.087074427,2602611.481951567
48,2621990.116012124,2605776.84408418
49,2621989.689431123,2608747.99906611
50,2626113.0211374452,2612264.7014313797
51,2611837.5596395596,2598938.951134464
52,2622098.6266841223,2609408.453265637
53,2610195.13659249,2599059.3959296644
54,2611083.1805641823,2599166.3636055584
55,2612454.8230767036,2599664.757035058
56,2616359.113918374,2603980.801319309
57,2620284.9461253863,2611916.0664261
58,2622837.2926624333,2609926.782861091
59,2614101.7290514703,2601001.5839054137
60,2619918.202640303,2607137.400098686
61,2613843.2118743705,2602770.3101217085
62,2622908.9945664736,2608977.3807277204
63,2611164.720849485,2599147.2271850724
64,2613249.9290584275,2600981.7494368926
65,2618802.744874998,2606571.6023445763
66,2625529.4831469185,2613672.3555947356
67,2629262.652113869,2615072.9312320366
68,2624217.3716186206,2612177.4657778814
69,2612713.540769143,2597669.2570699006
70,2607973.282571104,2597919.612257161
71,2614005.8154911543,2599091.592909187
72,2615602.0124738878,2600681.673080863
73,2632845.807673323,2621828.452473651
74,2610242.121128487,2599888.724773045
75,2624920.849241268,2607406.976303499
76,2621654.3344779406,2608433.383623941
77,2612399.5298408605,2601065.497397537
78,2616517.905173309,2604111.459251867
79,2612998.7559463126,2599964.2414579587
80,2612065.50639213,2596486.0022355113
81,2608142.404359506,2596596.6440427396
82,2628070.41809824,2613509.9310296606
83,2616339.7375141243,2599658.6095421896
84,2608665.903451895,2599807.7417136496
85,2619177.5126140825,2609045.1121953926
86,2612115.627511331,2598106.2261243854
87,2611983.894218859,2598118.5892334646
88,2615173.5709480313,2603763.8912427165
89,2614560.7719935905,2600488.9570784196
90,2613358.3309310223,2597553.2044993574
91,2620294.764716336,2601568.644720693
92,2622988.3140472583,2605442.866888237
93,2632885.324114871,2620178.2115301974
94,2618723.238192577,2607713.2508272724
95,2627427.5199443083,2613289.4544814443
96,2619221.37527461,2604798.5615529176
97,2620289.4227519957,2609409.001636116
98,2617523.8435142166,2601684.553718998
99,2608624.052411572,2594854.91968275
