,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,348974.75583750434,352448.9812895136
1,2021_0,200486.17172260868,200486.17173261446
2,2026_0,203652.04708165006,200234.62782588165
3,2031_0,201251.4900400398,204757.2369161302
4,2036_0,210537.20279565747,209285.67040510193
5,2041_0,210175.48956447068,208336.8801723515
6,2016_1,348324.319002776,351798.54445326864
7,2021_1,202151.8626700501,202151.8626811
8,2026_1,205285.61775957857,204605.9842234414
9,2031_1,215566.38111021323,213177.26317502416
10,2036_1,205223.4709220435,204465.8371208665
11,2041_1,206151.47949446432,204407.18914226096
12,2016_2,350125.4464274461,353410.707634288
13,2021_2,200408.11621959085,200620.4073685867
14,2026_2,205284.3749013629,201876.9753270628
15,2031_2,206305.02102600213,206423.08424096156
16,2036_2,203731.68101912187,203696.7357221474
17,2041_2,202685.68588767154,205260.38348442904
18,2016_3,348885.23387994134,347600.46232140396
19,2021_3,206842.67065048555,208480.26395355363
20,2026_3,204290.96478165258,204305.6912000228
21,2031_3,218129.3772576461,216259.66096160965
22,2036_3,201355.0108579076,200936.767576713
23,2041_3,207396.25409821825,207769.78888420804
24,2016_4,349535.6707146696,348250.89915764914
25,2021_4,206842.67065048555,208480.26395355363
26,2026_4,202304.28411976932,202084.26247023366
27,2031_4,217971.11413431016,218210.5338162886
28,2036_4,207786.7601811425,205357.52688546418
29,2041_4,204094.12342098367,206646.58385096156
30,2016_5,347734.5432899995,346638.73597662983
31,2021_5,200561.07558096957,201865.4335325687
32,2026_5,203940.71776118892,203907.11784110544
33,2031_5,217899.41419686493,220741.90915135577
34,2036_5,202826.45805592716,202301.39130220158
35,2041_5,208838.65078775937,207374.85470885143
36,2016_6,350125.4464274461,353410.707634288
37,2021_6,201221.6082134122,201434.4368578264
38,2026_6,202032.4179208528,201104.83805989317
39,2031_6,200486.22090382525,202632.3871604801
40,2036_6,201852.40441071877,202073.05632089693
41,2041_6,223794.00015424186,216908.50519960612
42,2016_7,348324.319002776,351798.54445326864
43,2021_7,200078.05550472435,200078.0555147301
44,2026_7,203471.4057184017,200049.27973772693
45,2031_7,205156.22975600156,205670.1524149219
46,2036_7,201737.8696134558,201551.63324340503
47,2041_7,215661.9642931644,210884.31918833187
48,2016_8,348324.319002776,351798.54445326864
49,2021_8,201221.6082134122,201222.14571881798
50,2026_8,203502.1207504749,202794.5625510464
51,2031_8,206563.66989790203,207806.55573659868
52,2036_8,202487.70901438536,202196.5918462423
53,2041_8,213437.55266073192,205275.14247658677
54,2016_9,348885.2338799412,347600.462321404
55,2021_9,206842.67065048555,208480.26395355363
56,2026_9,203967.60635242533,203747.5847028897
57,2031_9,218287.09222679838,218698.6788559669
58,2036_9,202485.83966363757,202022.6904244502
59,2041_9,209589.4566954819,209795.95899758083
60,2016_10,350125.4464274461,353410.707634288
61,2021_10,202725.31564733197,202790.24632696988
62,2026_10,200831.54430017175,200123.9861007433
63,2031_10,200476.01804378536,202622.18430044028
64,2036_10,204689.33992735585,204441.29625108573
65,2041_10,211111.98712172365,208742.40182788728
66,2016_11,348885.2338799412,347600.462321404
67,2021_11,208994.53331882908,210632.12662295968
68,2026_11,203877.5263317124,203696.3904110265
69,2031_11,207620.7524636959,206702.88259551584
70,2036_11,203986.43809873826,203450.9374743431
71,2041_11,204635.80438640882,207459.30197648163
72,2016_12,349475.00959271763,352760.2707980428
73,2021_12,201503.70743562636,201568.10061984582
74,2026_12,204514.50617835525,203834.87264221808
75,2031_12,200863.3145273077,200601.03948570843
76,2036_12,207465.5147416187,206574.9682343227
77,2041_12,207804.41677560585,203453.58445802963
78,2016_13,350125.4464274461,353410.707634288
79,2021_13,201503.70743562636,201568.10061984582
80,2026_13,204514.50617835525,203834.87264221808
81,2031_13,213724.36244978852,211676.84158435886
82,2036_13,203450.551354727,202745.36904579322
83,2041_13,206482.22669659456,205764.84149696646
84,2016_14,349535.6707146696,348250.89915764914
85,2021_14,207250.78686836988,208888.38017143792
86,2026_14,201861.04732625477,201875.77374462498
87,2031_14,200109.65512572628,202836.31260424134
88,2036_14,213447.16477327852,210989.15953212898
89,2041_14,208051.4741585098,205423.3233313163
90,2016_15,348974.7558375044,352448.98128951376
91,2021_15,201707.77993431434,201708.31743973846
92,2026_15,201691.33407084443,200983.77587141594
93,2031_15,207196.9796526224,205904.20510690968
94,2036_15,202491.99562117222,202395.84307519448
95,2041_15,210077.18636637242,209873.38790949257
96,2016_16,349535.6707146696,348250.89915764914
97,2021_16,208754.49430228968,210244.18964058143
98,2026_16,202146.2001247134,202185.08586555865
99,2031_16,201484.13505538594,200989.89897518806
100,2036_16,203846.74641760474,203731.97262122363
101,2041_16,210279.2508536875,208413.9928651919
102,2016_17,347734.5432899995,346638.73597662983
103,2021_17,200561.07558096957,201865.4335325687
104,2026_17,209764.64546585566,211061.31521365786
105,2031_17,215884.03934162736,214515.6261340951
106,2036_17,202069.35021694578,201676.7692591021
107,2041_17,206544.92580707566,204092.46143690046
108,2016_18,348974.7558375044,352448.98128951376
109,2021_18,201221.6082134122,201222.14571881798
110,2026_18,202692.46342791512,201984.90649008876
111,2031_18,200489.7927180741,200021.17641235128
112,2036_18,204707.71080618718,203962.98106074988
113,2041_18,205607.98305207794,205943.37555896814
114,2016_19,350125.4464274461,353410.707634288
115,2021_19,201503.70743562636,201568.10061984582
116,2026_19,203471.4057184017,200049.27973772693
117,2031_19,219498.2967735917,217729.238768429
118,2036_19,201722.72102345564,201605.7936771054
119,2041_19,202609.46008438384,204881.38917599266
120,2016_20,348885.2338799412,347600.462321404
121,2021_20,206842.67065048555,208480.26395355363
122,2026_20,204290.96478165255,204305.69120002276
123,2031_20,215432.3988631321,216375.55714074196
124,2036_20,201602.80832497982,201277.3741178024
125,2041_20,212505.97311069665,206794.74500807637
126,2016_21,348974.7558375044,352448.98128951376
127,2021_21,201629.7244312965,201630.2619367023
128,2026_21,201072.2032950771,200364.64509564862
129,2031_21,200486.22090382525,202632.3871604801
130,2036_21,211933.04537677838,209397.77774240257
131,2041_21,204926.14983415848,204846.70458056353
132,2016_22,348885.2338799412,347600.462321404
133,2021_22,206842.67065048555,208480.26395355363
134,2026_22,203967.60635242533,203747.5847028897
135,2031_22,210163.57633382754,209140.25428730925
136,2036_22,201199.469187339,200751.1696446371
137,2041_22,206774.7749483632,205214.38423561072
138,2016_23,348885.2338799412,347600.462321404
139,2021_23,202634.8827462953,204151.53183794703
140,2026_23,205960.78110124086,205707.15951962624
141,2031_23,208138.65834328943,211882.53485546954
142,2036_23,205124.47677356788,204308.8399610451
143,2041_23,208787.50324994192,207355.50389208575
144,2016_24,347734.54328999965,346638.73597662983
145,2021_24,200483.02007795178,201787.37802953259
146,2026_24,206611.2942114921,206577.69429140855
147,2031_24,227754.33598347174,226127.04173939733
148,2036_24,202724.70587185782,200936.6855043469
149,2041_24,202203.47643931347,204618.62408078666
150,2016_25,350125.4464274461,353410.707634288
151,2021_25,201503.70743562636,201568.10061984582
152,2026_25,204526.73807419642,201104.61209352163
153,2031_25,219779.07903315843,218127.978576859
154,2036_25,203283.26153441423,202982.34477681227
155,2041_25,202710.6821876987,203003.42125324218
156,2016_26,348885.2338799412,347600.462321404
157,2021_26,204138.59018021513,205507.3413070905
158,2026_26,204229.45489424185,204195.85497415837
159,2031_26,214907.3153855305,217615.83588924335
160,2036_26,205332.40846184205,204665.96554102274
161,2041_26,216118.15855306195,216695.43863921385
162,2016_27,348885.2338799412,347600.462321404
163,2021_27,200483.02007795175,201999.66916854098
164,2026_27,205141.59138186995,204887.96980025532
165,2031_27,211240.30906967077,212103.61810863885
166,2036_27,208665.3392950622,206979.2318038701
167,2041_27,203118.35652348283,201757.65894302167
168,2016_28,347734.5432899995,346638.73597662983
169,2021_28,202634.8827462953,203939.2406989386
170,2026_28,210535.75704707895,211832.42679488115
171,2031_28,215469.9066998733,213550.539455457
172,2036_28,204960.7389619345,204535.41394182804
173,2041_28,203521.2317513147,203697.9300414227
174,2016_29,347734.5432899995,346638.73597662983
175,2021_29,206842.67065048555,208267.9728145452
176,2026_29,201799.4825588194,201843.07502459045
177,2031_29,215614.33042017938,214359.4915206735
178,2036_29,201129.94022803183,200882.56844923637
179,2041_29,204141.06596817754,207338.07012155475
180,2016_30,348974.7558375044,352448.98128951376
181,2021_30,200000.00000170653,200000.00001169392
182,2026_30,205511.85810130887,204836.9312900975
183,2031_30,206636.268688607,205393.49804400728
184,2036_30,202196.71090367192,201783.71943595534
185,2041_30,204928.76424986566,207458.81557063066
186,2016_31,348384.98012472794,347289.17281287495
187,2021_31,200483.02007795175,201787.37802953256
188,2026_31,203892.63962304132,203859.03970295785
189,2031_31,215747.68665333526,218380.82464072335
190,2036_31,202923.76649013205,202454.9190346429
191,2041_31,217069.6509620789,217893.07051242152
192,2016_32,348885.2338799412,347600.462321404
193,2021_32,200483.02007795175,201999.66916854098
194,2026_32,207860.24597032068,207606.62438870603
195,2031_32,226179.13643931583,225049.58931025417
196,2036_32,199999.99998686978,199999.99985005218
197,2041_32,201417.29107938916,204565.84821470574
198,2016_33,349475.0095927177,352760.2707980427
199,2021_33,203655.5701039699,203719.9632892519
200,2026_33,204290.59543777263,200868.46945709782
201,2031_33,219849.0934788672,218236.17324419774
202,2036_33,204166.11618267643,202356.6306676629
203,2041_33,207382.91232615153,207386.625999467
204,2016_34,349535.6707146696,348250.89915764914
205,2021_34,206842.67065048555,208480.26395355363
206,2026_34,201248.9517639746,201028.930114439
207,2031_34,200009.75911828357,202628.22236677818
208,2036_34,201551.4654078784,201765.57538111805
209,2041_34,212750.0501318652,213511.10273357882
210,2016_35,349475.0095927177,352760.2707980427
211,2021_35,201221.6082134122,201434.43685782645
212,2026_35,204264.7736159711,203571.94308451936
213,2031_35,200973.60509327753,200822.53998469983
214,2036_35,208555.32167268384,207621.95643983549
215,2041_35,207209.91538937506,205003.49069244263
216,2016_36,349475.00959271763,352760.2707980428
217,2021_36,201221.6082134122,201434.4368578264
218,2026_36,206983.42820442168,206290.59767297
219,2031_36,217335.04123320125,214896.4232497371
220,2036_36,202493.30439801942,201750.00808649464
221,2041_36,203686.91532026176,206532.93055428768
222,2016_37,347734.5432899995,346638.73597662983
223,2021_37,200483.02007795175,201787.37802953256
224,2026_37,203892.63962304132,203859.03970295785
225,2031_37,218003.83795551397,220846.3329100267
226,2036_37,217048.2303789804,214979.38504813737
