,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2632235.7544766064,2629603.72534173
1,2653908.5247952365,2650552.964478667
2,2637157.7346821707,2633960.118412271
3,2631930.8251520554,2626595.744943143
4,2640737.5120032793,2634674.0164636895
5,2637254.9164915704,2630828.2118351115
6,2645029.8999737194,2640448.7253925977
7,2634314.0641364143,2631117.997219571
8,2634596.430864702,2633857.0024367115
9,2640900.4589224625,2637101.5161104444
10,2647447.385257994,2643896.061026235
11,2638879.4618737856,2636047.880368447
12,2623385.559233708,2622215.2523908485
13,2631891.399223295,2630434.261078174
14,2636425.472013358,2632331.410398626
15,2636591.3859265815,2631753.1103141513
16,2636664.123147999,2631278.295952238
17,2643654.830929838,2637014.280260673
18,2643375.0124591724,2641718.4493658245
19,2635894.779862147,2633885.774387231
20,2636478.105454201,2630871.0823996617
21,2638425.78661431,2636547.6206690185
22,2645800.8866770305,2641801.2179680066
23,2631041.340254767,2627420.3519242927
24,2648881.6952246805,2645571.7538593477
25,2637897.757900119,2634504.9699344803
26,2634744.3836811855,2632794.954092241
27,2632477.7526337244,2631161.849154638
28,2626908.3886492075,2624091.639145107
29,2621438.061235783,2621599.450896506
30,2637876.1944287904,2634971.7816390553
31,2634057.5589129357,2629050.5819496773
32,2642417.5654256437,2634976.8651695224
33,2634108.170006219,2633549.531610839
34,2626477.5040447228,2625568.838007848
35,2634242.3626449923,2631160.162663378
36,2638599.974806782,2634638.501822102
37,2633405.068969238,2631405.9597089626
38,2639030.5810282608,2635000.089670689
39,2639614.2938417136,2631527.084078856
40,2634911.319029417,2631084.2376210876
41,2634245.8307551187,2632342.140528322
42,2628445.7690760316,2626580.8190231156
43,2638538.1940439907,2633169.347983131
44,2629549.6275011133,2628394.836793376
45,2636940.1194232684,2633144.7782978853
46,2640532.742282999,2636807.696831451
47,2640141.3996618027,2633729.6137768617
48,2631734.7414621636,2625963.1512915976
49,2640045.6053269543,2636048.423705112
50,2632565.6793646878,2630782.02728814
51,2634773.767124191,2631623.0770230405
52,2633293.0418812586,2628538.8283778476
53,2635377.8496755515,2629832.1894183727
54,2633758.915778517,2628299.901124375
55,2641516.910786913,2639896.8299324075
56,2647939.470912846,2644395.7510807784
57,2620691.6981739057,2617188.0654327674
58,2649603.592315492,2644869.9598756405
59,2634481.3947299058,2631356.9010836566
60,2636009.7780132107,2633011.4777416773
61,2644182.5156049863,2639980.17598728
62,2633603.1516637225,2629483.0911357217
63,2637877.4953601207,2632471.1867985306
64,2644729.360839826,2640425.5787644694
65,2644880.99318269,2640996.4279525336
66,2643296.1708660256,2640595.208193179
67,2641059.6782056475,2635380.8159884894
68,2630768.8458930617,2627331.516416081
69,2635537.175958249,2633358.626524289
70,2644353.0660264846,2640738.4383367924
71,2632734.6736665433,2627420.499273734
72,2629736.873513326,2628434.407240805
73,2643615.343095347,2639799.090707468
74,2635386.0193908177,2630199.1581636854
75,2634498.943734937,2632128.1698232824
76,2639070.8778080596,2635602.4014327573
77,2628141.846995606,2625673.683689572
78,2632766.418120716,2630756.1403884655
79,2634464.184406614,2631733.5551639535
80,2644885.8798195696,2638241.4006823255
81,2623992.331962306,2622523.5003236495
82,2630201.2090774104,2627515.422086007
83,2637630.959316939,2635340.420773198
84,2651151.4748204043,2647234.860483937
85,2633338.5737110623,2630829.143978495
86,2637266.922479667,2634217.0342797926
87,2638616.430628239,2634057.067498251
88,2647065.9926937805,2641633.70247963
89,2631299.997201061,2628795.5711733177
90,2643010.0998270446,2638866.6894052923
91,2636237.5111058997,2634265.8255138686
92,2639269.368216402,2636879.5425623003
93,2642412.915695403,2638400.8783045523
94,2639023.323890237,2635412.293190306
95,2642442.8707835153,2640571.3940661447
96,2639427.7907614997,2636726.5058836294
97,2621414.7247944865,2621576.114455209
98,2638736.602777943,2635518.060598974
99,2652275.1040982436,2649694.612959098
