,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,351656.77688338514,355153.8772363816
1,2021_0,202527.19108969145,201301.2417934077
2,2026_0,203048.32316383443,203274.26504385634
3,2031_0,223839.90585057173,225220.97987079804
4,2036_0,210931.96880491744,207434.30176167894
5,2041_0,202189.35731056906,204427.1899236096
6,2016_1,351124.6391844634,354621.7395374599
7,2021_1,202371.0800836558,201145.13078737207
8,2026_1,206436.7500468674,206662.6919268894
9,2031_1,217630.2687489296,218109.8745141512
10,2036_1,204962.0191000316,203642.9128702263
11,2041_1,240756.11452064084,240748.7888116147
12,2016_2,358494.7661468225,362038.8809587653
13,2021_2,209803.88357212287,210104.77380089962
14,2026_2,204252.60721425994,204181.29090709848
15,2031_2,216202.02248265274,214528.2040590626
16,2036_2,204759.31780262702,202652.16177530523
17,2041_2,204538.60321597528,206367.68042122072
18,2016_3,348005.0668716476,351502.1672246441
19,2021_3,201554.84764788716,200328.8983511518
20,2026_3,203674.83649929063,203944.8640221705
21,2031_3,223706.01897745064,223277.03336147036
22,2036_3,215191.21817144327,212584.1557834452
23,2041_3,202601.9879846953,202298.24380687682
24,2016_4,362146.47615856014,365690.59097050305
25,2021_4,203465.08680940044,203765.9770381772
26,2026_4,200434.5870188501,200408.25458440752
27,2031_4,202834.96814043232,202854.30864371225
28,2036_4,218909.86981504588,215271.6578822063
29,2041_4,216622.29835954192,214370.13710057337
30,2016_5,362146.47615856014,365690.59097050305
31,2021_5,202648.85437363177,202949.74460195695
32,2026_5,202471.7724561138,202445.44002258626
33,2031_5,207066.1269047459,206403.3519872352
34,2036_5,201236.97757359446,201016.1418239874
35,2041_5,224575.01825927012,219007.11682377703
36,2016_6,348537.20457056945,352034.30492356594
37,2021_6,220106.92353928692,220465.17483466168
38,2026_6,201382.6227654283,201349.664863174
39,2031_6,221094.5768065827,219042.03859639217
40,2036_6,212347.12355699137,208286.01691567272
41,2041_6,205039.3116262843,207467.11067671716
42,2016_7,351656.77688338514,355153.8772363816
43,2021_7,215959.30920863556,216317.5605035587
44,2026_7,200048.07815350764,200048.07810862543
45,2031_7,205826.80434676385,205913.60254836487
46,2036_7,208162.33797081534,208161.67158499046
47,2041_7,214823.81583927726,212403.67764719436
48,2016_8,351656.77688338526,355153.87723638176
49,2021_8,202371.0800836558,201145.13078737207
50,2026_8,204142.35030092628,204368.29218094834
51,2031_8,228081.26747492512,228770.02321432094
52,2036_8,201187.92021032498,200985.0397959193
53,2041_8,209769.36265912134,211797.35734069406
54,2016_9,351124.6391844634,354621.7395374599
55,2021_9,204562.26251572676,203336.31321899142
56,2026_9,202726.60558640215,202985.5053237964
57,2031_9,203858.40152823803,205420.1314286275
58,2036_9,243073.26035900103,240442.3026606115
59,2041_9,200445.08779575428,199999.9999665086
60,2016_10,351124.6391844633,354621.73953745974
61,2021_10,204562.2625157268,203336.31321899145
62,2026_10,202726.60558640215,202985.5053237963
63,2031_10,219316.20696467836,219275.86051218907
64,2036_10,235440.14422980108,232364.77284865774
65,2041_10,200000.00003066953,202117.23691450444
66,2016_11,348005.0668716476,351502.1672246441
67,2021_11,218810.61307043952,219168.86436536262
68,2026_11,209532.97596653798,209352.40849260482
69,2031_11,215435.91879858123,213200.86649618373
70,2036_11,205576.31979524423,204447.27783359605
71,2041_11,203121.85381542906,205141.25154777602
72,2016_12,348537.20457056933,352034.30492356577
73,2021_12,215803.19820259992,216161.44949752308
74,2026_12,200000.0000153601,199999.99997047783
75,2031_12,206935.92956530352,206394.95815437016
76,2036_12,206063.4591233033,205111.3066546572
77,2041_12,205683.46285857187,207620.1292441588
78,2016_13,359026.9038457443,362571.0186576872
79,2021_13,202648.85437363177,202949.74460195695
80,2026_13,205874.1100268854,205847.77759335795
81,2031_13,218508.81219516377,216650.6621296646
82,2036_13,202194.58849403443,202077.97994701524
83,2041_13,203927.75062012163,206104.39950794497
84,2016_14,361614.3384596383,365158.4532715812
85,2021_14,203007.41483627702,203007.41486854287
86,2026_14,207747.41284216486,207593.5349131091
87,2031_14,200000.0000182293,199999.99998438323
88,2036_14,207839.81810908075,208013.67829044786
89,2041_14,218470.33182751853,215337.50908531458
90,2016_15,351124.6391844634,354621.7395374599
91,2021_15,218810.61307043952,219168.86436536262
92,2026_15,200123.99629139318,200123.99624651103
