,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,537274.3940971848,512946.5241502831
1,2021_0,219892.00161449247,243966.34197140505
2,2026_0,105506.49974089586,113957.58176635379
3,2031_0,30968.902294615003,35400.922627656815
4,2036_0,127067.31148580946,145889.02138311445
5,2041_0,100410.37263213872,144303.14553533576
6,2016_1,538160.9597258669,520931.8825171893
7,2021_1,188083.77340321243,214379.81339970574
8,2026_1,115610.42700649805,129092.90500284235
9,2031_1,34266.270373056126,38119.15279655802
10,2036_1,136879.69049173885,150945.94303123525
11,2041_1,123132.03197725934,156088.95471603004
12,2016_2,531620.9509899237,506273.89105978864
13,2021_2,213860.94039881404,245900.22490699764
14,2026_2,110668.1149253942,118899.90683873385
15,2031_2,35931.31360091705,40133.962109322994
16,2036_2,142956.08806729296,161695.0007505517
17,2041_2,107527.623460014,141685.1293957366
18,2016_3,539962.087150537,522733.00994185946
19,2021_3,187435.61816878873,213731.65816528202
20,2026_3,114339.61661182258,127834.68408281791
21,2031_3,35293.499801062906,36268.97750998684
22,2036_3,138016.1156209978,152083.48903297295
23,2041_3,122506.49896125488,160118.58141075197
24,2016_4,532771.6415798654,507424.58164973045
25,2021_4,206179.77120843434,233863.2733311228
26,2026_4,114656.89918479501,130060.70641214632
27,2031_4,55425.59160657383,61522.06957283413
28,2036_4,180631.86482273965,187512.26383189994
29,2041_4,100105.52638174137,130284.43276622398
30,2016_5,524034.3815767708,507572.2636638577
31,2021_5,198393.46545929834,220574.28790370707
32,2026_5,113201.57770516987,131836.985467082
33,2031_5,37095.7735292664,41683.29411590957
34,2036_5,135038.38375831247,157683.52313310283
35,2041_5,192189.82053102163,205538.8768349104
36,2016_6,523745.6915931351,500172.77761673206
37,2021_6,205211.30422356233,233408.18739303146
38,2026_6,143060.9859982878,153293.5848796972
39,2031_6,29592.076443528964,30750.518515502677
40,2036_6,121398.68179782994,141244.88165028385
41,2041_6,110261.27342508215,139246.36135630636
42,2016_7,531620.9509899238,506273.8910597889
43,2021_7,210744.58763904218,241938.64703074537
44,2026_7,115600.70593645428,124406.6136906979
45,2031_7,31660.939787068713,35161.370900132395
46,2036_7,137348.67388760025,153744.09714776627
47,2041_7,124727.77164147868,161164.39053573736
48,2016_8,532771.6415798654,507424.58164973045
49,2021_8,210744.58763904218,241938.64703074537
50,2026_8,117803.05566677701,126444.45667663272
51,2031_8,35646.53492393834,39768.48477539242
52,2036_8,132345.11576992052,148775.66753363816
53,2041_8,107199.0587061315,143854.48680542214
54,2016_9,539311.6503158085,522082.573107131
55,2021_9,189962.0031542473,217103.26826722108
56,2026_9,120916.62316952606,133816.45906323064
57,2031_9,33509.41513450186,32132.700257285018
58,2036_9,128229.74416953248,144458.02810729577
59,2041_9,109589.29236328609,143402.46985203188
60,2016_10,537274.3940971849,512946.52415028337
61,2021_10,202057.79410969673,230063.6802855974
62,2026_10,115498.21906449535,132304.34260199644
63,2031_10,64628.596401965406,66683.53203559255
64,2036_10,127598.2818518242,144827.93154074927
65,2041_10,110528.37343271694,146568.0103160012
66,2016_11,533422.0784145937,508075.0184844587
67,2021_11,206161.68422345803,234042.9800869065
68,2026_11,121777.79221833817,135869.31858178004
69,2031_11,48728.36140236406,55465.75762775943
70,2036_11,131978.70716732083,150728.16472442713
71,2041_11,103392.03078905272,137547.59291248073
72,2016_12,539311.6503158085,522082.573107131
73,2021_12,197009.58134632677,215936.3736037733
74,2026_12,109537.99736801158,124114.8686827199
75,2031_12,32721.08877491474,38624.32571127689
76,2036_12,153290.27889702746,160728.47647542323
77,2041_12,99822.32735736706,142729.18220970387
78,2016_13,532771.6415798654,507424.58164973045
79,2021_13,210209.86362781274,238738.59086698163
