,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,336546.0608906706,331944.8534645801
1,2021_0,253895.29058140996,260903.79895953444
2,2026_0,233787.64064045533,240026.8233502244
3,2031_0,235803.2799474483,235191.16109979426
4,2036_0,204124.6693112853,202858.85171376515
5,2041_0,214988.60702118,211706.12561789615
6,2016_1,339133.49550456455,331720.4046925216
7,2021_1,256902.70544924954,265827.61967000435
8,2026_1,205368.23720029354,212543.02149389547
9,2031_1,248849.05711931875,247740.3992797068
10,2036_1,213171.81877348418,212150.55954341652
11,2041_1,275895.8149916872,266577.949866096
12,2016_2,336013.9231917487,328600.8323797058
13,2021_2,219155.50247643827,223651.18888078284
14,2026_2,261343.6934482343,272199.3085665924
15,2031_2,273874.63364854787,268863.45977151627
16,2036_2,200562.15811642926,201788.23441969522
17,2041_2,207814.3784529843,209166.27557692732
18,2016_3,339665.6332034864,335064.4257773959
19,2021_3,254051.40158744552,261059.90996556994
20,2026_3,243681.327134272,249675.25377960608
21,2031_3,214577.66452344376,212924.29479697233
22,2036_3,204770.96667685758,205367.35681669446
23,2041_3,207610.09904658832,206596.00027596072
24,2016_4,347415.6552416839,340057.178500126
25,2021_4,243936.15601313845,252820.52137639656
26,2026_4,204725.31672028833,211900.05819925372
27,2031_4,279272.0826972192,278554.8869815028
28,2036_4,202914.8221986564,203337.5404582939
29,2041_4,203396.39538376726,200878.74473852204
30,2016_5,339082.6950278983,335317.62008129706
31,2021_5,252145.44711687046,258108.1307475925
32,2026_5,204647.2612177402,211821.99801087534
33,2031_5,258457.33733205605,257192.35112300664
34,2036_5,202734.93362198802,203534.04181567542
35,2041_5,203282.93515345705,203308.25385445583
36,2016_6,347415.6552416839,340057.178500126
37,2021_6,215176.20267512914,219813.16120504093
38,2026_6,298282.9325969965,305845.43798884447
39,2031_6,213874.57997789083,212400.4004528843
40,2036_6,200324.7759929629,201279.54006957987
41,2041_6,202827.9148556095,203760.72739705542
42,2016_7,350484.42707783356,346773.9662017172
43,2021_7,217596.6915270764,218028.8259841277
44,2026_7,278539.11672827834,286445.44233065256
45,2031_7,203895.2592814018,202933.13466975174
46,2036_7,201106.23391590806,202113.4678750496
