,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2261319.2249881458,2192016.8386604628
1,2365347.8315735967,2285282.8403596175
2,2409976.393236816,2340829.18227155
3,2413900.6756385695,2327758.7721375804
4,2151632.3655359237,2094189.9614089713
5,2181646.3005515477,2133565.364426034
6,2413077.2326140646,2335471.8837263566
7,2397278.7259879326,2327536.9689269746
8,2387119.2641744474,2300148.902595413
9,2092659.8697924828,2045340.8728515403
10,2350014.579192617,2286212.3519396055
11,2416900.9233216466,2321391.4881161954
12,2321035.4752642806,2257935.692271874
13,2379845.72711164,2297065.494914746
14,2295682.7759592608,2230538.1845271178
15,2341169.308769418,2282875.5297008753
16,2129514.999099205,2061933.0867377413
17,2365423.0609845757,2299581.0678444565
18,2250040.3785044085,2203541.8134918623
19,2422164.0345551665,2362102.457167928
20,2289961.871193961,2227373.649725183
21,2338895.8495896,2281947.377975238
22,2389754.587774996,2304345.185894366
23,2388800.2173231374,2343649.890386013
24,2395391.627852955,2332005.458082503
25,2327991.795938639,2242667.463238431
26,2317658.4658760685,2252731.5794227207
27,2215873.595776083,2141475.206733376
28,2298030.3838513866,2214009.302655962
29,2130000.517249293,2062380.886459426
30,2296308.8006253834,2234612.4180473457
31,2357360.543423176,2326539.5782200517
32,2247991.968905135,2184486.7863260126
33,2326048.557141874,2247541.7424873696
34,2388888.5405788072,2309761.2178774164
35,2394795.197658565,2323029.590853096
36,2372774.554997433,2281292.054207052
37,2333915.329987938,2263815.628031722
38,2351926.584933035,2293141.552935721
39,1989773.076558415,1941819.063589733
40,2220197.668360862,2149399.1879310105
41,2297476.056717565,2213761.5272679487
42,2173123.425073007,2140576.6449547056
43,2396126.2878623717,2322629.2224060297
44,2212933.46836966,2151663.6040481487
45,2224046.9498592736,2182720.085012553
46,2199792.462407441,2152152.967687914
47,2403626.375165713,2314607.3308952064
48,2268394.8732791506,2226638.870084578
49,2312554.115464264,2247563.820598175
50,2406860.969126641,2333881.519364932
51,2169414.934981567,2127795.950315121
52,2256344.4031482316,2198406.1476145517
53,2192886.8590431283,2107951.090421074
54,2155498.5394230555,2107633.90423942
55,2335651.6788241877,2264671.4688787744
56,2252701.3491027267,2191419.4966954533
57,2329188.726669393,2266699.718758196
58,2209329.2516431846,2157458.2478844305
59,2290310.978585436,2223796.3416690635
60,2312607.5912349494,2245556.252396038
61,2156420.6190878013,2106783.7922944217
62,2380029.701662029,2335005.4969407534
63,2378308.5353265014,2301868.100655779
64,2273788.8065346736,2221017.771570877
65,2397243.882973153,2324664.1750995037
66,2071280.7560798284,2028799.1365798642
67,2416618.7358489474,2358386.6155083748
68,2398120.778488742,2325046.4708670108
69,2349934.5758527974,2310149.176902652
70,2233928.2643276695,2150232.427729565
71,2381461.021254865,2325656.7894629287
72,2128590.0014185417,2066013.557930678
73,2322925.17773562,2260386.107796689
74,2212463.701379448,2145625.138886073
75,2307979.8699311507,2246151.163203332
76,2347644.887725228,2296084.9820970297
77,2387791.77394197,2324053.6827874808
78,2333272.282077598,2261906.391449162
79,2323357.0650761775,2260142.385999702
80,2405525.662192144,2317364.234523736
81,2304441.5043194806,2238668.8077579034
82,2325700.481056541,2238910.7298305943
83,2246107.315890394,2183383.7962042345
84,2375780.2678753156,2315466.163542804
85,2251571.803645229,2201667.7783929175
86,2376461.2405755557,2318031.1384312813
87,2384499.730182533,2320675.884761648
88,2277459.000240126,2224435.3514546133
89,2346298.2868983885,2291576.4048455623
90,2140098.5508295633,2086537.4017501757
91,2294768.2426858754,2217299.4526517736
92,2309858.189872222,2243070.940229155
93,2293103.883689099,2214777.1799702244
94,2252145.0233122697,2186599.1589743933
95,2381518.7777551655,2300112.011601138
96,2326714.5446585063,2256696.108773368
97,2320267.137761336,2280839.376049054
98,2306569.38134557,2250007.203298787
99,2265180.509498162,2199949.588656127
