,EF_YEAR,Solved_Avg,Solved_Min
0,2016_0,210579.59593743418,210579.60670703783
1,2021_0,240841.6806978576,241636.51793852836
2,2026_0,212559.7953003574,209282.81170510955
3,2031_0,173789.5653719025,177565.4069517351
4,2036_0,209184.26187267268,208981.4294647564
5,2041_0,188441.73614650973,188441.71966062256
6,2016_1,212977.82755015578,210935.5785181417
7,2021_1,236973.7302564199,237970.16517901202
8,2026_1,243915.36566582884,240531.14427160192
9,2031_1,177050.8773908247,180761.2964667132
10,2036_1,206392.75805952662,204765.7173508383
11,2041_1,168007.98237804594,168361.39496867853
12,2016_2,212977.82755015578,210935.5785181417
13,2021_2,232127.6376687344,234609.86373517118
14,2026_2,256677.22606275562,255081.99873947864
15,2031_2,194046.65706917102,194206.69050458138
16,2036_2,218078.18354203273,201290.29719075022
17,2041_2,227956.99529478513,227153.8059646752
18,2016_3,212977.82755015578,210935.5785181417
19,2021_3,235159.23648863894,236155.67141118718
20,2026_3,308778.2298531963,307407.5878258669
21,2031_3,217120.93367895036,216247.42485382763
22,2036_3,254882.0912756906,230157.22094214588
23,2041_3,256413.30045076003,256903.69943194944
24,2016_4,210579.59593743412,210579.6067070378
25,2021_4,232465.00656929702,233259.8411724084
26,2026_4,260744.36805048518,256110.3094854524
27,2031_4,213174.13723949203,213520.1615095213
28,2036_4,220037.58316295594,203579.59516772797
29,2041_4,196570.30321250772,198000.335085622
30,2016_5,212977.82755015578,210935.5785181417
31,2021_5,231389.07523512523,233871.30130151814
32,2026_5,299032.98489285196,299131.9307930067
33,2031_5,200224.40991734614,200062.4942287308
34,2036_5,165569.96423659145,165569.9684314143
35,2041_5,170207.89181616728,170495.03556608479
36,2016_6,211007.35830863507,208965.10927664075
37,2021_6,214594.29190269776,214963.38785856016
38,2026_6,197611.6178125263,196060.95880766585
39,2031_6,186116.36636056105,186472.08383618374
40,2036_6,221517.25120941908,204104.5931925581
41,2041_6,199899.0145832792,200550.15682101392
42,2016_7,212977.82755015578,210935.5785181417
43,2021_7,235159.23648863894,236155.67141118718
44,2026_7,309879.152868789,308508.5108415187
45,2031_7,215199.0340082679,215321.83177271383
